time_s,teleport_event,throttle_0,brake_0,speed_0,accel_x_0,local_sp_0,dist_to_prev_0,desired_dist_0,dist_err_0,vel_diff_0,ttc_0,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,dist_err_1,vel_diff_1,ttc_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,dist_err_2,vel_diff_2,ttc_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,dist_err_3,vel_diff_3,ttc_3,throttle_4,brake_4,speed_4,accel_x_4,local_sp_4,dist_to_prev_4,desired_dist_4,dist_err_4,vel_diff_4,ttc_4
5.3500,0,0.2773,0.0000,5.0063,0.0302,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3202,0.0000,5.6813,0.0160,6.1682,8.7983,7.0000,1.7983,-0.6750,13.0340,0.2979,0.0000,6.5701,0.0159,6.7902,9.6572,7.0000,2.6572,-0.8888,10.8660,0.2872,0.0000,7.6585,0.0150,7.5961,10.6518,7.0000,3.6518,-1.0884,9.7866,0.2990,0.0000,8.8219,-0.0032,8.6188,11.7387,7.0000,4.7387,-1.1634,10.0899
5.3600,0,0.2755,0.0000,5.0101,-0.0033,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3194,0.0000,5.6841,0.0118,6.1509,8.7916,7.0000,1.7916,-0.6740,13.0443,0.2983,0.0000,6.5691,0.0033,6.7793,9.6484,7.0000,2.6484,-0.8849,10.9027,0.2873,0.0000,7.6542,-0.0013,7.5797,10.6410,7.0000,3.6410,-1.0852,9.8059,0.2984,0.0000,8.8082,0.0130,8.5969,11.7273,7.0000,4.7273,-1.1539,10.1627
5.3700,0,0.2755,0.0000,5.0174,0.0184,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3194,0.0000,5.6759,0.0159,6.1509,8.7853,7.0000,1.7853,-0.6585,13.3420,0.2983,0.0000,6.5578,0.0158,6.7793,9.6396,7.0000,2.6396,-0.8819,10.9302,0.2873,0.0000,7.6407,0.0149,7.5797,10.6302,7.0000,3.6302,-1.0829,9.8163,0.2984,0.0000,8.8025,-0.0032,8.5969,11.7155,7.0000,4.7155,-1.1618,10.0838
5.3800,0,0.2781,0.0000,5.0229,0.0154,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3177,0.0000,5.6788,0.0115,6.1233,8.7788,7.0000,1.7788,-0.6559,13.3845,0.2987,0.0000,6.5569,0.0030,6.7684,9.6308,7.0000,2.6308,-0.8781,10.9675,0.2873,0.0000,7.6365,-0.0015,7.5634,10.6195,7.0000,3.6195,-1.0797,9.8360,0.2978,0.0000,8.7888,0.0131,8.5753,11.7041,7.0000,4.7041,-1.1523,10.1574
5.3900,0,0.2781,0.0000,5.0163,0.0392,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3177,0.0000,5.6706,0.0157,6.1233,8.7722,7.0000,1.7722,-0.6543,13.4072,0.2987,0.0000,6.5457,0.0157,6.7684,9.6221,7.0000,2.6221,-0.8751,10.9954,0.2873,0.0000,7.6231,0.0149,7.5634,10.6087,7.0000,3.6087,-1.0774,9.8468,0.2978,0.0000,8.7832,-0.0033,8.5753,11.6924,7.0000,4.6924,-1.1601,10.0788
5.4000,0,0.2781,0.0000,5.0035,0.0888,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3177,0.0000,5.6735,0.0113,6.1233,8.7653,7.0000,1.7653,-0.6700,13.0822,0.2987,0.0000,6.5448,0.0028,6.7684,9.6135,7.0000,2.6135,-0.8713,11.0332,0.2873,0.0000,7.6189,-0.0016,7.5634,10.5981,7.0000,3.5981,-1.0741,9.8669,0.2978,0.0000,8.7694,0.0131,8.5753,11.6811,7.0000,4.6811,-1.1505,10.1532
5.4100,0,0.2767,0.0000,5.0076,-0.0409,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3187,0.0000,5.6653,0.0156,6.1179,8.7589,7.0000,1.7589,-0.6577,13.3168,0.2993,0.0000,6.5336,0.0156,6.7470,9.6049,7.0000,2.6049,-0.8683,11.0614,0.2876,0.0000,7.6055,0.0148,7.5314,10.5874,7.0000,3.5874,-1.0718,9.8781,0.2971,0.0000,8.7637,-0.0033,8.5323,11.6693,7.0000,4.6693,-1.1583,10.0748
5.4200,0,0.2767,0.0000,5.0115,0.0369,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3187,0.0000,5.6683,0.0111,6.1179,8.7523,7.0000,1.7523,-0.6568,13.3257,0.2993,0.0000,6.5328,0.0026,6.7470,9.5963,7.0000,2.5963,-0.8646,11.0995,0.2876,0.0000,7.6013,-0.0017,7.5314,10.5767,7.0000,3.5767,-1.0685,9.8986,0.2971,0.0000,8.7499,0.0131,8.5323,11.6580,7.0000,4.6580,-1.1486,10.1499
5.4300,0,0.2788,0.0000,5.0251,0.0009,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3179,0.0000,5.6601,0.0155,6.1012,8.7463,7.0000,1.7463,-0.6350,13.7730,0.2996,0.0000,6.5217,0.0155,6.7365,9.5877,7.0000,2.5877,-0.8616,11.1279,0.2877,0.0000,7.5879,0.0147,7.5156,10.5661,7.0000,3.5661,-1.0662,9.9102,0.2967,0.0000,8.7442,-0.0033,8.5111,11.6463,7.0000,4.6463,-1.1563,10.0718
5.4400,0,0.2788,0.0000,5.0189,0.0589,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3179,0.0000,5.6631,0.0108,6.1012,8.7397,7.0000,1.7397,-0.6442,13.5670,0.2996,0.0000,6.5210,0.0024,6.7365,9.5792,7.0000,2.5792,-0.8579,11.1662,0.2877,0.0000,7.5838,-0.0019,7.5156,10.5555,7.0000,3.5555,-1.0629,9.9311,0.2967,0.0000,8.7304,0.0132,8.5111,11.6350,7.0000,4.6350,-1.1466,10.1477
5.4500,0,0.2779,0.0000,5.0118,0.0287,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3200,0.0000,5.6550,0.0154,6.1113,8.7333,7.0000,1.7333,-0.6432,13.5783,0.3000,0.0000,6.5099,0.0153,6.7261,9.5707,7.0000,2.5707,-0.8549,11.1948,0.2878,0.0000,7.5704,0.0147,7.4999,10.5450,7.0000,3.5450,-1.0605,9.9431,0.2963,0.0000,8.7247,-0.0033,8.4900,11.6233,7.0000,4.6233,-1.1543,10.0698
5.4600,0,0.2779,0.0000,5.0000,0.0476,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3200,0.0000,5.6580,0.0106,6.1113,8.7265,7.0000,1.7265,-0.6580,13.2624,0.3000,0.0000,6.5092,0.0022,6.7261,9.5622,7.0000,2.5622,-0.8512,11.2333,0.2878,0.0000,7.5664,-0.0020,7.4999,10.5344,7.0000,3.5344,-1.0572,9.9644,0.2963,0.0000,8.7108,0.0132,8.4900,11.6121,7.0000,4.6121,-1.1444,10.1466
5.4700,0,0.2771,0.0000,5.0045,-0.0121,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3187,0.0000,5.6499,0.0152,6.0901,8.7202,7.0000,1.7202,-0.6454,13.5106,0.3004,0.0000,6.4982,0.0152,6.7158,9.5538,7.0000,2.5538,-0.8483,11.2622,0.2880,0.0000,7.5530,0.0146,7.4844,10.5239,7.0000,3.5239,-1.0548,9.9768,0.2958,0.0000,8.7052,-0.0033,8.4691,11.6004,7.0000,4.6004,-1.1521,10.0689
5.4800,0,0.2771,0.0000,5.0097,0.0200,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3187,0.0000,5.6529,0.0104,6.0901,8.7138,7.0000,1.7138,-0.6432,13.5471,0.3004,0.0000,6.4976,0.0020,6.7158,9.5454,7.0000,2.5454,-0.8446,11.3010,0.2880,0.0000,7.5491,-0.0021,7.4844,10.5135,7.0000,3.5135,-1.0515,9.9985,0.2958,0.0000,8.6913,0.0132,8.4691,11.5891,7.0000,4.5891,-1.1422,10.1465
5.4900,0,0.2778,0.0000,5.0213,0.0021,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3191,0.0000,5.6449,0.0151,6.0901,8.7079,7.0000,1.7079,-0.6236,13.9638,0.3006,0.0000,6.4866,0.0151,6.7158,9.5370,7.0000,2.5370,-0.8417,11.3301,0.2879,0.0000,7.5357,0.0146,7.4844,10.5030,7.0000,3.5030,-1.0491,10.0113,0.2956,0.0000,8.6856,-0.0033,8.4691,11.5775,7.0000,4.5775,-1.1498,10.0690
5.5000,0,0.2778,0.0000,5.0155,0.0742,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3191,0.0000,5.6479,0.0102,6.0901,8.7014,7.0000,1.7014,-0.6324,13.7598,0.3006,0.0000,6.4860,0.0018,6.7158,9.5287,7.0000,2.5287,-0.8381,11.3692,0.2879,0.0000,7.5318,-0.0022,7.4844,10.4926,7.0000,3.4926,-1.0458,10.0334,0.2956,0.0000,8.6716,0.0132,8.4691,11.5663,7.0000,4.5663,-1.1398,10.1474
5.5100,0,0.2786,0.0000,5.0042,-0.0598,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3176,0.0000,5.6399,0.0150,6.0706,8.6950,7.0000,1.6950,-0.6357,13.6778,0.3005,0.0000,6.4751,0.0150,6.7008,9.5204,7.0000,2.5204,-0.8352,11.3984,0.2877,0.0000,7.5185,0.0145,7.4620,10.4822,7.0000,3.4822,-1.0434,10.0466,0.2966,0.0000,8.6659,-0.0033,8.4470,11.5547,7.0000,4.5547,-1.1474,10.0700
5.5200,0,0.2786,0.0000,5.0088,0.0141,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3176,0.0000,5.6430,0.0100,6.0706,8.6887,7.0000,1.6887,-0.6342,13.7004,0.3005,0.0000,6.4746,0.0016,6.7008,9.5121,7.0000,2.5121,-0.8316,11.4378,0.2877,0.0000,7.5146,-0.0023,7.4620,10.4718,7.0000,3.4718,-1.0400,10.0691,0.2966,0.0000,8.6520,0.0133,8.4470,11.5435,7.0000,4.5435,-1.1374,10.1493
5.5300,0,0.2768,0.0000,5.0151,0.0076,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3180,0.0000,5.6350,0.0149,6.0706,8.6827,7.0000,1.6827,-0.6198,14.0088,0.3008,0.0000,6.4637,0.0149,6.6906,9.5039,7.0000,2.5039,-0.8288,11.4672,0.2878,0.0000,7.5013,0.0145,7.4468,10.4615,7.0000,3.4615,-1.0376,10.0826,0.2963,0.0000,8.6463,-0.0034,8.4265,11.5319,7.0000,4.5319,-1.1450,10.0719
5.5400,0,0.2768,0.0000,5.0247,0.0039,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3180,0.0000,5.6380,0.0098,6.0706,8.6766,7.0000,1.6766,-0.6134,14.1454,0.3008,0.0000,6.4633,0.0014,6.6906,9.4957,7.0000,2.4957,-0.8252,11.5067,0.2878,0.0000,7.4975,-0.0024,7.4468,10.4512,7.0000,3.4512,-1.0342,10.1056,0.2963,0.0000,8.6323,0.0133,8.4265,11.5207,7.0000,4.5207,-1.1348,10.1518
5.5500,0,0.2786,0.0000,5.0177,0.0506,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3186,0.0000,5.6300,0.0148,6.0593,8.6705,7.0000,1.6705,-0.6123,14.1599,0.3012,0.0000,6.4525,0.0148,6.6805,9.4875,7.0000,2.4875,-0.8224,11.5361,0.2880,0.0000,7.4842,0.0145,7.4318,10.4409,7.0000,3.4409,-1.0318,10.1195,0.2959,0.0000,8.6266,-0.0034,8.4061,11.5092,7.0000,4.5092,-1.1424,10.0744
5.5600,0,0.2786,0.0000,5.0049,0.0381,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3186,0.0000,5.6331,0.0096,6.0593,8.6640,7.0000,1.6640,-0.6282,13.7918,0.3012,0.0000,6.4520,0.0012,6.6805,9.4794,7.0000,2.4794,-0.8189,11.5758,0.2880,0.0000,7.4804,-0.0025,7.4318,10.4307,7.0000,3.4307,-1.0284,10.1428,0.2959,0.0000,8.6127,0.0133,8.4061,11.4980,7.0000,4.4980,-1.1323,10.1549
5.5700,0,0.2771,0.0000,5.0091,-0.0204,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3199,0.0000,5.6252,0.0147,6.0633,8.6580,7.0000,1.6580,-0.6161,14.0537,0.3016,0.0000,6.4413,0.0147,6.6705,9.4712,7.0000,2.4712,-0.8161,11.6053,0.2881,0.0000,7.4672,0.0144,7.4170,10.4205,7.0000,3.4205,-1.0259,10.1571,0.2955,0.0000,8.6070,-0.0034,8.3859,11.4865,7.0000,4.4865,-1.1398,10.0774
5.5800,0,0.2771,0.0000,5.0152,0.0058,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3199,0.0000,5.6283,0.0094,6.0633,8.6519,7.0000,1.6519,-0.6131,14.1125,0.3016,0.0000,6.4409,0.0010,6.6705,9.4632,7.0000,2.4632,-0.8126,11.6452,0.2881,0.0000,7.4635,-0.0026,7.4170,10.4103,7.0000,3.4103,-1.0225,10.1808,0.2955,0.0000,8.5931,0.0133,8.3859,11.4753,7.0000,4.4753,-1.1296,10.1586
5.5900,0,0.2771,0.0000,5.0242,0.0042,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3199,0.0000,5.6203,0.0146,6.0633,8.6462,7.0000,1.6462,-0.5961,14.5051,0.3016,0.0000,6.4302,0.0147,6.6705,9.4551,7.0000,2.4551,-0.8099,11.6748,0.2881,0.0000,7.4503,0.0144,7.4170,10.4002,7.0000,3.4002,-1.0201,10.1955,0.2955,0.0000,8.5874,-0.0034,8.3859,11.4639,7.0000,4.4639,-1.1372,10.0810
5.6000,0,0.2781,0.0000,5.0186,0.0620,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3194,0.0000,5.6235,0.0092,6.0420,8.6400,7.0000,1.6400,-0.6049,14.2839,0.3021,0.0000,6.4299,0.0008,6.6506,9.4471,7.0000,2.4471,-0.8064,11.7149,0.2886,0.0000,7.4465,-0.0028,7.3878,10.3900,7.0000,3.3900,-1.0167,10.2196,0.2952,0.0000,8.5735,0.0133,8.3457,11.4527,7.0000,4.4527,-1.1269,10.1629
5.6100,0,0.2781,0.0000,5.0063,-0.0144,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3194,0.0000,5.6155,0.0145,6.0420,8.6339,7.0000,1.6339,-0.6092,14.1726,0.3021,0.0000,6.4192,0.0146,6.6506,9.4391,7.0000,2.4391,-0.8037,11.7449,0.2886,0.0000,7.4334,0.0143,7.3878,10.3799,7.0000,3.3799,-1.0142,10.2346,0.2952,0.0000,8.5678,-0.0035,8.3457,11.4413,7.0000,4.4413,-1.1345,10.0852
5.6200,0,0.2770,0.0000,5.0105,0.0193,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3214,0.0000,5.6187,0.0089,6.0502,8.6278,7.0000,1.6278,-0.6081,14.1872,0.3024,0.0000,6.4189,0.0007,6.6506,9.4312,7.0000,2.4312,-0.8003,11.7853,0.2884,0.0000,7.4297,-0.0029,7.3878,10.3699,7.0000,3.3699,-1.0108,10.2591,0.2948,0.0000,8.5539,0.0133,8.3457,11.4302,7.0000,4.4302,-1.1242,10.1677
5.6300,0,0.2770,0.0000,5.0142,0.0079,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3214,0.0000,5.6107,0.0144,6.0502,8.6220,7.0000,1.6220,-0.5965,14.4536,0.3024,0.0000,6.4083,0.0145,6.6506,9.4232,7.0000,2.4232,-0.7975,11.8154,0.2884,0.0000,7.4166,0.0143,7.3878,10.3599,7.0000,3.3599,-1.0083,10.2746,0.2948,0.0000,8.5483,-0.0035,8.3457,11.4188,7.0000,4.4188,-1.1317,10.0899
5.6400,0,0.2770,0.0000,5.0281,-0.0165,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3214,0.0000,5.6139,0.0087,6.0502,8.6163,7.0000,1.6163,-0.5858,14.7086,0.3024,0.0000,6.4081,0.0005,6.6506,9.4153,7.0000,2.4153,-0.7941,11.8560,0.2884,0.0000,7.4130,-0.0030,7.3878,10.3499,7.0000,3.3499,-1.0049,10.2994,0.2948,0.0000,8.5343,0.0134,8.3457,11.4077,7.0000,4.4077,-1.1213,10.1732
5.6500,0,0.2775,0.0000,5.0210,0.0525,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3204,0.0000,5.6060,0.0143,6.0255,8.6105,7.0000,1.6105,-0.5850,14.7186,0.3036,0.0000,6.3975,0.0144,6.6257,9.4075,7.0000,2.4075,-0.7914,11.8865,0.2895,0.0000,7.3999,0.0142,7.3516,10.3399,7.0000,3.3399,-1.0024,10.3152,0.2929,0.0000,8.5287,-0.0035,8.2871,11.3963,7.0000,4.3963,-1.1289,10.0953
5.6600,0,0.2775,0.0000,5.0159,0.0140,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3204,0.0000,5.6093,0.0085,6.0255,8.6044,7.0000,1.6044,-0.5934,14.5010,0.3036,0.0000,6.3973,0.0003,6.6257,9.3996,7.0000,2.3996,-0.7881,11.9276,0.2895,0.0000,7.3963,-0.0031,7.3516,10.3299,7.0000,3.3299,-0.9990,10.3405,0.2929,0.0000,8.5148,0.0134,8.2871,11.3853,7.0000,4.3853,-1.1185,10.1793
5.6700,0,0.2775,0.0000,5.0047,0.0296,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3204,0.0000,5.6014,0.0142,6.0255,8.5984,7.0000,1.5984,-0.5967,14.4107,0.3036,0.0000,6.3868,0.0143,6.6257,9.3918,7.0000,2.3918,-0.7854,11.9584,0.2895,0.0000,7.3832,0.0142,7.3516,10.3200,7.0000,3.3200,-0.9965,10.3566,0.2929,0.0000,8.5092,-0.0035,8.2871,11.3739,7.0000,4.3739,-1.1260,10.1013
5.6800,0,0.2772,0.0000,5.0092,-0.0119,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3215,0.0000,5.6047,0.0083,6.0255,8.5925,7.0000,1.5925,-0.5954,14.4307,0.3040,0.0000,6.3867,0.0001,6.6160,9.3840,7.0000,2.3840,-0.7820,11.9999,0.2897,0.0000,7.3797,-0.0032,7.3375,10.3101,7.0000,3.3101,-0.9931,10.3823,0.2925,0.0000,8.4953,0.0134,8.2674,11.3629,7.0000,4.3629,-1.1155,10.1861
5.6900,0,0.2772,0.0000,5.0133,0.0190,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3215,0.0000,5.5968,0.0141,6.0255,8.5868,7.0000,1.5868,-0.5835,14.7163,0.3040,0.0000,6.3762,0.0143,6.6160,9.3763,7.0000,2.3763,-0.7793,12.0309,0.2897,0.0000,7.3667,0.0141,7.3375,10.3003,7.0000,3.3003,-0.9905,10.3987,0.2925,0.0000,8.4897,-0.0036,8.2674,11.3516,7.0000,4.3516,-1.1230,10.1081
5.7000,0,0.2772,0.0000,5.0277,-0.0080,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3215,0.0000,5.6001,0.0081,6.0255,8.5813,7.0000,1.5813,-0.5724,14.9916,0.3040,0.0000,6.3761,-0.0000,6.6160,9.3686,7.0000,2.3686,-0.7760,12.0727,0.2897,0.0000,7.3632,-0.0033,7.3375,10.2904,7.0000,3.2904,-0.9871,10.4248,0.2925,0.0000,8.4757,0.0134,8.2674,11.3406,7.0000,4.3406,-1.1125,10.1939
5.7100,0,0.2780,0.0000,5.0093,0.0493,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3205,0.0000,5.5923,0.0140,6.0033,8.5753,7.0000,1.5753,-0.5830,14.7091,0.3045,0.0000,6.3656,0.0142,6.5969,9.3609,7.0000,2.3609,-0.7734,12.1039,0.2902,0.0000,7.3502,0.0141,7.3097,10.2806,7.0000,3.2806,-0.9846,10.4416,0.2923,0.0000,8.4702,-0.0036,8.2286,11.3293,7.0000,4.3293,-1.1199,10.1159
5.7200,0,0.2780,0.0000,5.0162,0.0288,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3205,0.0000,5.5956,0.0079,6.0033,8.5695,7.0000,1.5695,-0.5794,14.7902,0.3045,0.0000,6.3657,-0.0002,6.5969,9.3532,7.0000,2.3532,-0.7701,12.1460,0.2902,0.0000,7.3468,-0.0034,7.3097,10.2709,7.0000,3.2709,-0.9812,10.4680,0.2923,0.0000,8.4562,0.0134,8.2286,11.3184,7.0000,4.3184,-1.1094,10.2026
5.7300,0,0.2759,0.0000,5.0243,-0.0229,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3202,0.0000,5.5878,0.0139,5.9923,8.5641,7.0000,1.5641,-0.5635,15.1987,0.3048,0.0000,6.3552,0.0141,6.5875,9.3456,7.0000,2.3456,-0.7674,12.1775,0.2905,0.0000,7.3339,0.0140,7.2961,10.2611,7.0000,3.2611,-0.9786,10.4852,0.2921,0.0000,8.4507,-0.0036,8.2094,11.3071,7.0000,4.3071,-1.1168,10.1247
5.7400,0,0.2759,0.0000,5.0347,-0.0239,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3202,0.0000,5.5911,0.0077,5.9923,8.5587,7.0000,1.5587,-0.5564,15.3819,0.3048,0.0000,6.3553,-0.0004,6.5875,9.3380,7.0000,2.3380,-0.7642,12.2197,0.2905,0.0000,7.3305,-0.0035,7.2961,10.2514,7.0000,3.2514,-0.9752,10.5120,0.2921,0.0000,8.4367,0.0135,8.2094,11.2962,7.0000,4.2962,-1.1061,10.2124
5.7500,0,0.2772,0.0000,5.0252,0.1539,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3220,0.0000,5.5834,0.0138,6.0007,8.5531,7.0000,1.5531,-0.5582,15.3232,0.3051,0.0000,6.3450,0.0140,6.5781,9.3304,7.0000,2.3304,-0.7616,12.2512,0.2907,0.0000,7.3176,0.0140,7.2825,10.2417,7.0000,3.2417,-0.9727,10.5295,0.2919,0.0000,8.4311,-0.0036,8.1903,11.2850,7.0000,4.2850,-1.1135,10.1345
5.7600,0,0.2772,0.0000,5.0136,-0.1186,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3220,0.0000,5.5867,0.0075,6.0007,8.5471,7.0000,1.5471,-0.5731,14.9133,0.3051,0.0000,6.3451,-0.0005,6.5781,9.3229,7.0000,2.3229,-0.7584,12.2936,0.2907,0.0000,7.3143,-0.0036,7.2825,10.2321,7.0000,3.2321,-0.9693,10.5567,0.2919,0.0000,8.4171,0.0135,8.1903,11.2741,7.0000,4.2741,-1.1028,10.2231
5.7700,0,0.2751,0.0000,5.0176,-0.0186,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3222,0.0000,5.5790,0.0137,5.9949,8.5417,7.0000,1.5417,-0.5613,15.2170,0.3055,0.0000,6.3348,0.0139,6.5688,9.3154,7.0000,2.3154,-0.7558,12.3252,0.2910,0.0000,7.3015,0.0140,7.2691,10.2225,7.0000,3.2225,-0.9667,10.5745,0.2917,0.0000,8.4116,-0.0036,8.1714,11.2629,7.0000,4.2629,-1.1102,10.1453
5.7800,0,0.2751,0.0000,5.0210,-0.0129,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3222,0.0000,5.5824,0.0073,5.9949,8.5361,7.0000,1.5361,-0.5614,15.2048,0.3055,0.0000,6.3350,-0.0007,6.5688,9.3079,7.0000,2.3079,-0.7526,12.3679,0.2910,0.0000,7.2982,-0.0037,7.2691,10.2129,7.0000,3.2129,-0.9633,10.6020,0.2917,0.0000,8.3976,0.0135,8.1714,11.2520,7.0000,4.2520,-1.0994,10.2349
5.7900,0,0.2774,0.0000,5.0354,-0.0296,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3215,0.0000,5.5746,0.0136,5.9804,8.5310,7.0000,1.5310,-0.5393,15.8201,0.3058,0.0000,6.3247,0.0139,6.5596,9.3004,7.0000,2.3004,-0.7500,12.3998,0.2913,0.0000,7.2854,0.0139,7.2557,10.2033,7.0000,3.2033,-0.9607,10.6202,0.2915,0.0000,8.3921,-0.0037,8.1527,11.2408,7.0000,4.2408,-1.1067,10.1570
5.8000,0,0.2774,0.0000,5.0139,0.0834,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3215,0.0000,5.5781,0.0071,5.9804,8.5250,7.0000,1.5250,-0.5642,15.1109,0.3058,0.0000,6.3249,-0.0009,6.5596,9.2930,7.0000,2.2930,-0.7469,12.4428,0.2913,0.0000,7.2823,-0.0038,7.2557,10.1938,7.0000,3.1938,-0.9573,10.6481,0.2915,0.0000,8.3781,0.0135,8.1527,11.2300,7.0000,4.2300,-1.0959,10.2476
5.8100,0,0.2766,0.0000,5.0200,-0.0553,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3236,0.0000,5.5704,0.0135,5.9918,8.5197,7.0000,1.5197,-0.5504,15.4793,0.3061,0.0000,6.3147,0.0138,6.5504,9.2856,7.0000,2.2856,-0.7443,12.4749,0.2915,0.0000,7.2695,0.0139,7.2426,10.1843,7.0000,3.1843,-0.9548,10.6666,0.2913,0.0000,8.3727,-0.0037,8.1341,11.2189,7.0000,4.2189,-1.1032,10.1696
5.8200,0,0.2766,0.0000,5.0300,0.0042,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3236,0.0000,5.5738,0.0069,5.9918,8.5143,7.0000,1.5143,-0.5438,15.6581,0.3061,0.0000,6.3150,-0.0010,6.5504,9.2782,7.0000,2.2782,-0.7412,12.5182,0.2915,0.0000,7.2664,-0.0039,7.2426,10.1748,7.0000,3.1748,-0.9514,10.6948,0.2913,0.0000,8.3586,0.0135,8.1341,11.2081,7.0000,4.2081,-1.0923,10.2613
5.8300,0,0.2773,0.0000,5.0351,0.0300,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3221,0.0000,5.5661,0.0135,5.9693,8.5092,7.0000,1.5092,-0.5310,16.0246,0.3064,0.0000,6.3048,0.0137,6.5412,9.2709,7.0000,2.2709,-0.7387,12.5506,0.2918,0.0000,7.2536,0.0139,7.2295,10.1654,7.0000,3.1654,-0.9488,10.7137,0.2912,0.0000,8.3532,-0.0037,8.1157,11.1970,7.0000,4.1970,-1.0996,10.1832
5.8400,0,0.2773,0.0000,5.0469,-0.1170,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3221,0.0000,5.5696,0.0067,5.9693,8.5041,7.0000,1.5041,-0.5228,16.2673,0.3064,0.0000,6.3052,-0.0012,6.5412,9.2636,7.0000,2.2636,-0.7355,12.5943,0.2918,0.0000,7.2506,-0.0040,7.2295,10.1560,7.0000,3.1560,-0.9454,10.7423,0.2912,0.0000,8.3392,0.0135,8.1157,11.1863,7.0000,4.1863,-1.0886,10.2759
5.8500,0,0.2750,0.0000,5.0189,0.2791,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3241,0.0000,5.5620,0.0134,5.9782,8.4984,7.0000,1.4984,-0.5431,15.6477,0.3068,0.0000,6.2950,0.0137,6.5322,9.2563,7.0000,2.2563,-0.7331,12.6269,0.2921,0.0000,7.2379,0.0138,7.2166,10.1466,7.0000,3.1466,-0.9429,10.7614,0.2910,0.0000,8.3338,-0.0037,8.0974,11.1752,7.0000,4.1752,-1.0959,10.1977
5.8600,0,0.2750,0.0000,5.0223,-0.0512,5.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3241,0.0000,5.5655,0.0064,5.9782,8.4929,7.0000,1.4929,-0.5431,15.6366,0.3068,0.0000,6.2954,-0.0014,6.5322,9.2490,7.0000,2.2490,-0.7299,12.6709,0.2921,0.0000,7.2349,-0.0041,7.2166,10.1372,7.0000,3.1372,-0.9395,10.7903,0.2910,0.0000,8.3197,0.0135,8.0974,11.1645,7.0000,4.1645,-1.0848,10.2914
