time_s,teleport_event,throttle_veh_0,brake_veh_0,speed_veh_0,speed_long_veh_0,accel_long_veh_0,local_sp_veh_0,throttle_veh_1,brake_veh_1,speed_veh_1,speed_long_veh_1,accel_long_veh_1,local_sp_veh_1,throttle_veh_2,brake_veh_2,speed_veh_2,speed_long_veh_2,accel_long_veh_2,local_sp_veh_2,throttle_veh_3,brake_veh_3,speed_veh_3,speed_long_veh_3,accel_long_veh_3,local_sp_veh_3
3.0300,0,0.4987,0.0000,10.3760,10.3760,0.9750,10.0000,0.0000,0.0000,5.4744,5.4744,-1.5762,39.5468,0.0000,0.0000,5.7276,5.7276,-1.4777,24.9617,0.0000,0.4275,3.8184,3.8184,-3.0104,28.9191
3.0400,0,0.4995,0.0000,10.3855,10.3855,0.9631,10.0000,0.0000,0.0000,5.4571,5.4571,-1.6293,39.6712,0.0000,0.0000,5.7120,5.7120,-1.5044,24.9513,0.0000,0.4260,3.7884,3.7884,-3.0063,28.9673
3.0500,0,0.5004,0.0000,10.3948,10.3948,0.9518,10.0000,0.1294,0.0000,5.4395,5.4395,-1.6767,39.7968,0.0000,0.0000,5.6956,5.6956,-1.5519,24.9416,0.0000,0.4347,3.7583,3.7583,-3.0077,29.0257
3.0600,0,0.5007,0.0000,10.4040,10.4040,0.9413,10.0000,0.0953,0.0000,5.4218,5.4218,-1.7089,39.9233,0.0000,0.0000,5.6785,5.6785,-1.6092,24.9429,0.0000,0.4345,3.7283,3.7283,-3.0057,21.0057
3.0700,0,0.4997,0.0000,10.4131,10.4131,0.9314,10.0000,0.1349,0.0000,5.4045,5.4045,-1.7153,40.0405,0.0000,0.0000,5.6607,5.6607,-1.6697,24.9349,0.0000,0.4397,3.6983,3.6983,-3.0052,29.1334
3.0800,0,0.4977,0.0000,10.4221,10.4221,0.9218,10.0000,0.1332,0.0000,5.3879,5.3879,-1.6970,40.1677,0.0000,0.0000,5.6423,5.6423,-1.7293,24.9276,0.0000,0.5422,3.6675,3.6675,-3.0320,29.1826
3.0900,0,0.4956,0.0000,10.4311,10.4311,0.9119,10.0000,0.0933,0.0000,5.3718,5.3718,-1.6675,40.2947,0.1829,0.0000,5.6236,5.6236,-1.7792,24.9209,0.0000,0.5019,3.6356,3.6356,-3.0860,29.2328
3.1000,0,0.4940,0.0000,10.4399,10.4399,0.9014,10.0000,0.0000,0.0000,5.3557,5.3557,-1.6465,40.4218,0.2480,0.0000,5.6048,5.6048,-1.8114,24.9246,0.0000,0.4206,3.6053,3.6053,-3.0669,29.2843
3.1100,0,0.4935,0.0000,10.4486,10.4486,0.8904,10.0000,0.0000,0.0000,5.3391,5.3391,-1.6519,40.5493,0.2834,0.0000,5.5867,5.5867,-1.8117,24.9183,0.0000,0.4570,3.5756,3.5756,-3.0320,29.3345
3.1200,0,0.4940,0.0000,10.4572,10.4572,0.8793,10.0000,0.0000,0.0000,5.3219,5.3219,-1.6753,40.6779,0.2683,0.0000,5.5697,5.5697,-1.7744,24.9215,0.0000,0.5163,3.5447,3.5447,-3.0517,29.3843
3.1300,0,0.4946,0.0000,10.4657,10.4657,0.8687,10.0000,0.0000,0.0000,5.3042,5.3042,-1.7083,40.8075,0.1957,0.0000,5.5539,5.5539,-1.7038,24.9136,0.0000,0.4874,3.5136,3.5136,-3.0713,29.4456
3.1400,0,0.4946,0.0000,10.4741,10.4741,0.8585,10.0000,0.0000,0.0000,5.2861,5.2861,-1.7451,40.9382,0.0745,0.0000,5.5391,5.5391,-1.6264,24.9044,0.0000,0.4598,3.4836,3.4836,-3.0469,29.4973
3.1500,0,0.4939,0.0000,10.4824,10.4824,0.8488,10.0000,0.1306,0.0000,5.2677,5.2677,-1.7758,41.0699,0.0000,0.0000,5.5243,5.5243,-1.5750,24.8941,0.0000,0.5023,3.4531,3.4531,-3.0492,29.5483
3.1600,0,0.4927,0.0000,10.4906,10.4906,0.8394,10.0000,0.1694,0.0000,5.2495,5.2495,-1.7916,41.1923,0.0000,0.1322,5.5081,5.5081,-1.5899,24.8938,0.0000,0.5009,3.4221,3.4221,-3.0655,29.6101
3.1700,0,0.4910,0.0000,10.4987,10.4987,0.8300,10.0000,0.1838,0.0000,5.2320,5.2320,-1.7778,41.3250,0.0000,0.1057,5.4893,5.4893,-1.6915,24.8848,0.0000,0.4774,3.3920,3.3920,-3.0488,29.6627
3.1800,0,0.4894,0.0000,10.5068,10.5068,0.8204,10.0000,0.1517,0.0000,5.2155,5.2155,-1.7339,41.4577,0.0000,0.0000,5.4703,5.4703,-1.7647,24.8785,0.0000,0.5068,3.3614,3.3614,-3.0525,29.7247
3.1900,0,0.4885,0.0000,10.5147,10.5147,0.8103,10.0000,0.0741,0.0000,5.1997,5.1997,-1.6804,41.5898,0.1644,0.0000,5.4528,5.4528,-1.7600,24.8724,0.0000,0.5028,3.3307,3.3307,-3.0568,29.7773
3.2000,0,0.4882,0.0000,10.5225,10.5225,0.8001,10.0000,0.0000,0.0000,5.1838,5.1838,-1.6469,41.7216,0.1475,0.0000,5.4353,5.4353,-1.7554,24.8748,0.0000,0.4979,3.3004,3.3004,-3.0494,29.8303
3.2100,0,0.4883,0.0000,10.5302,10.5302,0.7899,10.0000,0.0000,0.0000,5.1674,5.1674,-1.6438,41.8441,0.1318,0.0000,5.4184,5.4184,-1.7353,24.8672,0.0000,0.5116,3.2698,3.2698,-3.0529,29.8833
3.2200,0,0.4885,0.0000,10.5378,10.5378,0.7800,10.0000,0.0000,0.0000,5.1505,5.1505,-1.6604,41.9775,0.0928,0.0000,5.4019,5.4019,-1.7043,24.8591,0.0000,0.5077,3.2393,3.2393,-3.0492,29.9467
3.2300,0,0.4882,0.0000,10.5453,10.5453,0.7707,10.0000,0.0000,0.1469,5.1325,5.1325,-1.7099,42.1119,0.0000,0.0000,5.3855,5.3855,-1.6815,24.8606,0.0000,0.5151,3.2088,3.2088,-3.0495,30.0003
3.2400,0,0.4872,0.0000,10.5528,10.5528,0.7617,10.0000,0.0000,0.0703,5.1127,5.1127,-1.8062,42.2480,0.0000,0.1005,5.3680,5.3680,-1.7074,24.8520,0.0000,0.3500,3.1784,3.1784,-3.0472,30.0541
3.2500,0,0.4857,0.0000,10.5602,10.5601,0.7527,10.0000,0.0000,0.0000,5.0935,5.0935,-1.8446,42.3863,0.0000,0.0618,5.3486,5.3486,-1.7856,24.8445,0.0000,0.3500,3.1472,3.1472,-3.0736,30.1182
3.2600,0,0.4845,0.0000,10.5674,10.5674,0.7435,10.0000,0.1262,0.0000,5.0753,5.0753,-1.8374,42.5146,0.0000,0.0000,5.3299,5.3299,-1.8184,24.8386,0.0000,0.5809,3.1148,3.1148,-3.1302,30.1734
3.2700,0,0.4835,0.0000,10.5746,10.5746,0.7341,10.0000,0.1032,0.0000,5.0572,5.0572,-1.8259,42.6525,0.1003,0.0000,5.3117,5.3117,-1.8188,24.8323,0.0000,0.4950,3.0841,3.0841,-3.1097,30.2299
3.2800,0,0.4831,0.0000,10.5816,10.5816,0.7244,10.0000,0.0750,0.0000,5.0397,5.0397,-1.8007,42.7907,0.0912,0.0000,5.2935,5.2935,-1.8163,24.8354,0.0000,0.5335,3.0541,3.0541,-3.0711,30.2851
3.2900,0,0.4832,0.0000,10.5886,10.5886,0.7148,10.0000,0.0000,0.0000,5.0223,5.0223,-1.7791,42.9188,0.0784,0.0000,5.2758,5.2758,-1.8018,24.8284,0.0000,0.5982,3.0228,3.0228,-3.0914,30.3397
3.3000,0,0.4833,0.0000,10.5955,10.5955,0.7055,10.0000,0.0000,0.0000,5.0046,5.0046,-1.7750,43.0573,0.0000,0.0000,5.2581,5.2581,-1.7890,24.8211,0.0000,0.5679,2.9913,2.9913,-3.1139,30.3959
3.3100,0,0.4828,0.0000,10.6023,10.6023,0.6967,10.0000,0.0000,0.0000,4.9866,4.9866,-1.7830,43.1966,0.0000,0.0000,5.2401,5.2401,-1.7928,24.8137,0.0000,0.5355,2.9609,2.9609,-3.0876,30.4627
3.3200,0,0.4818,0.0000,10.6090,10.6090,0.6880,10.0000,0.0000,0.0000,4.9684,4.9684,-1.7975,43.3366,0.0000,0.0000,5.2218,5.2218,-1.8085,24.8066,0.0000,0.5806,2.9300,2.9300,-3.0889,30.5185
3.3300,0,0.4807,0.0000,10.6157,10.6156,0.6793,10.0000,0.0000,0.0000,4.9499,4.9499,-1.8150,43.4674,0.0000,0.0000,5.2031,5.2031,-1.8301,24.8099,0.0000,0.5805,2.8985,2.8985,-3.1082,30.5752
3.3400,0,0.4796,0.0000,10.6222,10.6222,0.6705,10.0000,0.0000,0.0000,4.9312,4.9312,-1.8333,43.6090,0.0000,0.0000,5.1841,5.1841,-1.8541,24.8036,0.0000,0.5523,2.8680,2.8680,-3.0882,30.6326
3.3500,0,0.4788,0.0000,10.6286,10.6286,0.6616,10.0000,0.0000,0.0000,4.9124,4.9124,-1.8509,43.7513,0.1005,0.0000,5.1650,5.1650,-1.8713,24.7975,0.0000,0.5867,2.8370,2.8370,-3.0919,30.6894
3.3600,0,0.4784,0.0000,10.6350,10.6350,0.6525,10.0000,0.0000,0.0000,4.8934,4.8934,-1.8672,43.8842,0.1196,0.0000,5.1463,5.1463,-1.8739,24.7914,0.0000,0.5825,2.8059,2.8059,-3.0989,30.7468
3.3700,0,0.4782,0.0000,10.6413,10.6413,0.6435,10.0000,0.0000,0.0000,4.8743,4.8743,-1.8817,44.0278,0.1157,0.0000,5.1282,5.1282,-1.8510,24.7851,0.0000,0.3500,2.7765,2.7765,-3.0424,30.8146
3.3800,0,0.4782,0.0000,10.6474,10.6474,0.6347,10.0000,0.1028,0.0000,4.8554,4.8554,-1.8875,44.1620,0.0720,0.0000,5.1107,5.1107,-1.8146,24.7782,0.0000,0.6639,2.7482,2.7482,-2.9700,30.8709
3.3900,0,0.4777,0.0000,10.6536,10.6536,0.6262,10.0000,0.1040,0.0000,4.8367,4.8367,-1.8784,44.3066,0.0000,0.0000,5.0933,5.0933,-1.7875,24.7705,0.0000,0.7758,2.7179,2.7179,-2.9915,30.9264
3.4000,0,0.4769,0.0000,10.6596,10.6596,0.6180,10.0000,0.0821,0.0000,4.8189,4.8189,-1.8460,44.4513,0.0000,0.0000,5.0756,5.0756,-1.7813,24.7728,0.0000,0.3500,2.6882,2.6882,-2.9839,30.9841
3.4100,0,0.4757,0.0000,10.6655,10.6655,0.6100,10.0000,0.0000,0.0000,4.8016,4.8016,-1.8039,44.5857,0.0000,0.0000,5.0576,5.0576,-1.7892,24.7655,0.0000,0.3500,2.6595,2.6595,-2.9436,31.0413
3.4200,0,0.4743,0.0000,10.6714,10.6714,0.6017,10.0000,0.0000,0.0000,4.7842,4.7842,-1.7824,44.7301,0.0000,0.0000,5.0393,5.0393,-1.8046,24.7584,0.0000,0.8040,2.6288,2.6288,-2.9860,31.1079
3.4300,0,0.4735,0.0000,10.6772,10.6772,0.5931,10.0000,0.0000,0.0000,4.7666,4.7666,-1.7758,44.8751,0.0000,0.0000,5.0207,5.0207,-1.8234,24.7516,0.0000,0.7318,2.5962,2.5962,-3.0822,31.1666
3.4400,0,0.4734,0.0000,10.6828,10.6828,0.5843,10.0000,0.0000,0.0000,4.7487,4.7487,-1.7787,45.0107,0.0000,0.0000,5.0019,5.0019,-1.8431,24.7451,0.0000,0.5788,2.5643,2.5643,-3.1216,31.2276
3.4500,0,0.4736,0.0000,10.6884,10.6884,0.5756,10.0000,0.0000,0.1853,4.7300,4.7300,-1.8112,45.1570,0.0000,0.0000,4.9829,4.9829,-1.8622,24.7488,0.0000,0.5213,2.5358,2.5358,-3.0276,31.2882
3.4600,0,0.4736,0.0000,10.6940,10.6940,0.5672,10.0000,0.0000,0.1347,4.7092,4.7092,-1.9058,45.2946,0.0000,0.0000,4.9638,4.9638,-1.8799,24.7427,0.0000,0.6751,2.5071,2.5071,-2.9709,31.3456
3.4700,0,0.4734,0.0000,10.6994,10.6994,0.5592,10.0000,0.0000,0.0000,4.6885,4.6885,-1.9632,45.4449,0.0000,0.0000,4.9445,4.9445,-1.8958,24.7368,0.0000,0.8638,2.4764,2.4764,-3.0037,31.4033
3.4800,0,0.4724,0.0000,10.7048,10.7048,0.5516,10.0000,0.0000,0.0000,4.6699,4.6699,-1.9261,45.5856,0.0000,0.0000,4.9252,4.9252,-1.9098,24.7309,0.0000,0.8089,2.4438,2.4438,-3.0941,31.4632
3.4900,0,0.4710,0.0000,10.7101,10.7101,0.5440,10.0000,0.0000,0.0000,4.6515,4.6515,-1.8981,45.7347,0.0000,0.0000,4.9057,4.9057,-1.9218,24.7251,0.0000,0.6664,2.4112,2.4112,-3.1526,31.5254
3.5000,0,0.4697,0.0000,10.7153,10.7153,0.5360,10.0000,0.0000,0.0000,4.6329,4.6329,-1.8821,45.8741,0.0000,0.0000,4.8862,4.8862,-1.9318,24.7195,0.0000,0.3500,2.3807,2.3807,-3.1190,31.5977
3.5100,0,0.4691,0.0000,10.7204,10.7204,0.5278,10.0000,0.0000,0.0000,4.6144,4.6144,-1.8732,46.0240,0.0000,0.0000,4.8667,4.8667,-1.9400,24.7139,0.0000,0.3500,2.3506,2.3506,-3.0775,31.6583
3.5200,0,0.4690,0.0000,10.7255,10.7254,0.5195,10.0000,0.0000,0.0000,4.5958,4.5958,-1.8686,46.1745,0.0000,0.0000,4.8471,4.8471,-1.9465,24.7084,0.0000,0.3500,2.3187,2.3187,-3.1202,31.7185
3.5300,0,0.4692,0.0000,10.7304,10.7304,0.5113,10.0000,0.0000,0.0000,4.5772,4.5772,-1.8663,46.3155,0.0000,0.0000,4.8275,4.8275,-1.9514,24.7030,0.0000,0.6463,2.2870,2.2870,-3.1355,31.7810
3.5400,0,0.4691,0.0000,10.7353,10.7353,0.5035,10.0000,0.0000,0.0000,4.5585,4.5585,-1.8651,46.4669,0.0000,0.0000,4.8079,4.8079,-1.9550,24.7076,0.0000,0.6271,2.2567,2.2567,-3.0999,31.8433
3.5500,0,0.4685,0.0000,10.7401,10.7401,0.4959,10.0000,0.0000,0.1003,4.5392,4.5392,-1.8889,46.6089,0.0000,0.0000,4.7883,4.7883,-1.9572,24.7022,0.0000,0.3500,2.2255,2.2255,-3.1046,31.9046
3.5600,0,0.4677,0.0000,10.7449,10.7449,0.4886,10.0000,0.0000,0.0656,4.5186,4.5186,-1.9496,46.7620,0.0000,0.0000,4.7686,4.7686,-1.9584,24.6968,0.0000,0.3500,2.1935,2.1935,-3.1377,31.9669
3.5700,0,0.4664,0.0000,10.7495,10.7495,0.4812,10.0000,0.0000,0.0000,4.4991,4.4991,-1.9490,46.9069,0.0000,0.0000,4.7491,4.7491,-1.9584,24.6914,0.0000,0.6344,2.1630,2.1630,-3.1092,32.0303
3.5800,0,0.4655,0.0000,10.7541,10.7541,0.4738,10.0000,0.0000,0.0000,4.4805,4.4805,-1.9168,47.0512,0.0000,0.0000,4.7295,4.7295,-1.9575,24.6860,0.0000,0.6838,2.1347,2.1347,-3.0097,32.0925
3.5900,0,0.4648,0.0000,10.7587,10.7587,0.4662,10.0000,0.0000,0.0000,4.4620,4.4620,-1.8947,47.2051,0.0000,0.0000,4.7100,4.7100,-1.9559,24.6806,0.0000,0.3500,2.1074,2.1074,-2.9122,32.1525
3.6000,0,0.4643,0.0000,10.7631,10.7631,0.4585,10.0000,0.0000,0.0000,4.4435,4.4435,-1.8791,47.3493,0.0000,0.0000,4.6905,4.6905,-1.9536,24.6751,0.0000,0.3500,2.0808,2.0808,-2.8246,32.2118
3.6100,0,0.4642,0.0000,10.7675,10.7675,0.4507,10.0000,0.0000,0.1074,4.4243,4.4243,-1.8925,47.5040,0.0000,0.0000,4.6710,4.6710,-1.9506,24.6696,0.0000,1.0000,2.0551,2.0551,-2.7358,32.2706
3.6200,0,0.4642,0.0000,10.7718,10.7718,0.4430,10.0000,0.0000,0.0882,4.4034,4.4034,-1.9616,47.6498,0.0000,0.0000,4.6516,4.6516,-1.9471,24.6641,0.0000,1.0000,2.0273,2.0273,-2.7504,32.3286
3.6300,0,0.4641,0.0000,10.7760,10.7760,0.4357,10.0000,0.0000,0.0000,4.3836,4.3836,-1.9693,47.8079,0.0000,0.0000,4.6323,4.6323,-1.9431,24.6586,0.0000,0.3500,1.9975,1.9975,-2.8314,32.3887
3.6400,0,0.4635,0.0000,10.7801,10.7801,0.4286,10.0000,0.0000,0.0000,4.3653,4.3652,-1.9215,47.9553,0.0000,0.0000,4.6130,4.6130,-1.9387,24.6530,0.0000,0.8178,1.9657,1.9657,-2.9546,32.4511
3.6500,0,0.4626,0.0000,10.7842,10.7842,0.4217,10.0000,0.0000,0.0000,4.3470,4.3470,-1.8878,48.1118,0.0000,0.0000,4.5937,4.5937,-1.9339,24.6473,0.0000,0.6170,1.9346,1.9346,-3.0071,32.5158
3.6600,0,0.4616,0.0000,10.7882,10.7882,0.4146,10.0000,0.0000,0.1159,4.3281,4.3281,-1.8892,48.2585,0.0000,0.0000,4.5745,4.5745,-1.9287,24.6517,0.0000,0.5358,1.9073,1.9073,-2.9098,32.5799
3.6700,0,0.4609,0.0000,10.7922,10.7922,0.4075,10.0000,0.0000,0.1149,4.3072,4.3072,-1.9574,48.4065,0.0000,0.0000,4.5554,4.5554,-1.9233,24.6459,0.0000,0.6927,1.8809,1.8809,-2.8163,32.6405
3.6800,0,0.4603,0.0000,10.7960,10.7960,0.4002,10.0000,0.0000,0.0000,4.2869,4.2869,-1.9842,48.5668,0.0000,0.0000,4.5363,4.5363,-1.9176,24.6401,0.0000,0.3500,1.8524,1.8524,-2.8282,32.7004
3.6900,0,0.4601,0.0000,10.7998,10.7998,0.3929,10.0000,0.0000,0.0000,4.2688,4.2688,-1.9248,48.7170,0.0000,0.0000,4.5173,4.5173,-1.9117,24.6342,0.0000,0.8109,1.8219,1.8219,-2.9076,32.7724
3.7000,0,0.4599,0.0000,10.8036,10.8036,0.3858,10.0000,0.0000,0.0000,4.2508,4.2508,-1.8788,48.8757,0.0000,0.0000,4.4984,4.4984,-1.9055,24.6282,0.0000,0.6807,1.7914,1.7914,-2.9570,32.8368
3.7100,0,0.4531,0.0000,10.8072,10.8072,0.3780,10.0000,0.0000,0.0000,4.2330,4.2330,-1.8466,48.8757,0.0000,0.0000,4.4795,4.4795,-1.8991,24.6082,0.0000,0.6807,1.7613,1.7613,-2.9752,32.8168
3.7200,0,0.4606,0.0000,10.8107,10.8107,0.3696,10.0000,0.0000,0.2013,4.2144,4.2144,-1.8490,49.1736,0.0000,0.1022,4.4600,4.4600,-1.9174,24.6362,0.0000,0.5748,1.7331,1.7331,-2.9198,32.9857
3.7300,0,0.4625,0.0000,10.8142,10.8142,0.3626,10.0000,0.0000,0.1953,4.1940,4.1940,-1.9180,49.3339,0.0000,0.0741,4.4390,4.4390,-1.9797,24.6107,0.0000,0.3500,1.7058,1.7058,-2.8522,33.0283
3.7400,0,0.4620,0.0000,10.8177,10.8177,0.3572,10.0000,0.0000,0.0857,4.1733,4.1733,-1.9700,49.4865,0.0000,0.0000,4.4193,4.4193,-1.9780,24.6068,0.0000,0.7728,1.6765,1.6765,-2.8811,33.0902
3.7500,0,0.4590,0.0000,10.8211,10.8211,0.3526,10.0000,0.0000,0.0000,4.1543,4.1543,-1.9447,49.6398,0.0000,0.0000,4.4007,4.4007,-1.9367,24.6017,0.0000,0.3500,1.6455,1.6455,-2.9577,33.1543
3.7600,0,0.4550,0.0000,10.8245,10.8245,0.3473,10.0000,0.0000,0.0000,4.1368,4.1368,-1.8772,49.8019,0.0000,0.0000,4.3822,4.3822,-1.9071,24.5954,0.0000,0.3500,1.6163,1.6163,-2.9450,33.2203
3.7700,0,0.4523,0.0000,10.8278,10.8278,0.3406,10.0000,0.0000,0.2637,4.1186,4.1186,-1.8563,49.9530,0.0000,0.1059,4.3630,4.3630,-1.9104,24.5889,0.0000,0.3500,1.5890,1.5890,-2.8704,33.2847
3.7800,0,0.4520,0.0000,10.8310,10.8310,0.3326,10.0000,0.0000,0.2963,4.0985,4.0985,-1.9105,50.1052,0.0000,0.2012,4.3419,4.3419,-1.9795,24.5932,0.0000,0.3500,1.5607,1.5607,-2.8564,33.3475
3.7900,0,0.4538,0.0000,10.8341,10.8341,0.3241,10.0000,0.0000,0.2103,4.0765,4.0765,-2.0120,50.2697,0.0000,0.0941,4.3205,4.3205,-2.0376,24.5894,0.0000,0.3500,1.5303,1.5303,-2.9201,33.4114
3.8000,0,0.4564,0.0000,10.8371,10.8371,0.3163,10.0000,0.0000,0.0539,4.0549,4.0549,-2.0642,50.4266,0.0000,0.0000,4.3006,4.3006,-2.0192,24.5860,0.0000,0.3500,1.4984,1.4984,-3.0140,33.4775
3.8100,0,0.4578,0.0000,10.8401,10.8401,0.3099,10.0000,0.0000,0.0000,4.0365,4.0365,-1.9841,50.5837,0.0000,0.0000,4.2824,4.2824,-1.9485,24.5809,0.0000,0.3500,1.4684,1.4684,-3.0083,33.5453
3.8200,0,0.4571,0.0000,10.8430,10.8430,0.3047,10.0000,0.0000,0.1183,4.0188,4.0188,-1.9122,50.7480,0.0000,0.1640,4.2637,4.2637,-1.9241,24.5642,0.0000,0.3500,1.4413,1.4413,-2.9037,33.6114
3.8300,0,0.4546,0.0000,10.8459,10.8459,0.2999,10.0000,0.0000,0.2365,3.9990,3.9990,-1.9331,50.9020,0.0000,0.2042,4.2429,4.2429,-1.9753,24.5680,0.0000,0.3500,1.4134,1.4134,-2.8656,33.6749
3.8400,0,0.4513,0.0000,10.8488,10.8488,0.2947,10.0000,0.0000,0.2044,3.9774,3.9774,-2.0133,51.0585,0.0000,0.1244,4.2211,4.2211,-2.0493,24.5639,0.0000,0.3500,1.3833,1.3833,-2.9145,33.7393
3.8500,0,0.4491,0.0000,10.8515,10.8515,0.2883,10.0000,0.0000,0.0808,3.9562,3.9562,-2.0512,51.2273,0.0000,0.0000,4.2007,4.2007,-2.0463,24.5609,0.0000,0.7866,1.3515,1.3515,-3.0092,33.8061
3.8600,0,0.4489,0.0000,10.8542,10.8542,0.2808,10.0000,0.0000,0.0000,3.9383,3.9383,-1.9610,51.3862,0.0000,0.0000,4.1827,4.1827,-1.9583,24.5563,0.0000,0.3500,1.3214,1.3214,-3.0097,33.8748
3.8700,0,0.4504,0.0000,10.8568,10.8568,0.2731,10.0000,0.0000,0.1790,3.9209,3.9209,-1.8838,51.5422,0.0000,0.1709,4.1643,4.1643,-1.9165,24.5494,0.0000,0.6451,1.2945,1.2945,-2.8976,33.9420
3.8800,0,0.4524,0.0000,10.8593,10.8593,0.2659,10.0000,0.0000,0.3026,3.9015,3.9015,-1.9009,51.6982,0.0000,0.2377,4.1440,4.1440,-1.9568,24.5429,0.0000,0.3500,1.2669,1.2669,-2.8497,34.0062
3.8900,0,0.4534,0.0000,10.8618,10.8618,0.2598,10.0000,0.0000,0.2735,3.8803,3.8803,-1.9789,51.8665,0.0000,0.1734,4.1218,4.1218,-2.0489,24.5384,0.0000,0.9008,1.2371,1.2371,-2.8930,34.0713
3.9000,0,0.4527,0.0000,10.8643,10.8643,0.2548,10.0000,0.0000,0.1505,3.8588,3.8588,-2.0390,52.0272,0.0000,0.0000,4.1002,4.1002,-2.0881,24.5357,0.0000,0.8290,1.2053,1.2053,-2.9941,34.1387
3.9100,0,0.4504,0.0000,10.8667,10.8667,0.2501,10.0000,0.0000,0.0610,3.8390,3.8390,-2.0172,52.1885,0.0000,0.0000,4.0818,4.0818,-2.0011,24.5325,0.0000,0.6699,1.1744,1.1744,-3.0261,34.2083
3.9200,0,0.4476,0.0000,10.8690,10.8690,0.2450,10.0000,0.0000,0.1032,3.8201,3.8201,-1.9752,52.3487,0.0000,0.1229,4.0638,4.0638,-1.9301,24.5261,0.0000,0.6257,1.1475,1.1475,-2.9104,34.2771
3.9300,0,0.4459,0.0000,10.8713,10.8713,0.2388,10.0000,0.0000,0.1751,3.7997,3.7997,-1.9963,52.5185,0.0000,0.2374,4.0439,4.0439,-1.9515,24.5192,0.0000,0.8143,1.1213,1.1213,-2.8084,34.3423
3.9400,0,0.4458,0.0000,10.8735,10.8735,0.2319,10.0000,0.0000,0.1450,3.7788,3.7788,-2.0281,52.6801,0.0000,0.2025,4.0221,4.0221,-2.0319,24.5142,0.0000,0.3500,1.0929,1.0929,-2.8179,34.4070
3.9500,0,0.4470,0.0000,10.8756,10.8756,0.2247,10.0000,0.0000,0.0994,3.7592,3.7592,-2.0052,52.8425,0.0000,0.0769,4.0007,4.0007,-2.0701,24.5112,0.0000,0.3500,1.0625,1.0625,-2.8984,34.4738
3.9600,0,0.4485,0.0000,10.8777,10.8777,0.2181,10.0000,0.0000,0.1413,3.7393,3.7393,-2.0002,53.0043,0.0000,0.0000,3.9826,3.9826,-1.9801,24.5077,0.0000,0.3500,1.0306,1.0306,-3.0007,34.5430
3.9700,0,0.4492,0.0000,10.8797,10.8797,0.2125,10.0000,0.0000,0.1533,3.7186,3.7185,-2.0260,53.1768,0.0000,0.1714,3.9650,3.9650,-1.9025,24.5011,0.0000,0.6608,1.0007,1.0007,-2.9956,34.6138
3.9800,0,0.4484,0.0000,10.8817,10.8817,0.2075,10.0000,0.0000,0.1165,3.6988,3.6988,-2.0099,53.3406,0.0000,0.2945,3.9455,3.9455,-1.9196,24.4938,0.0000,0.3500,0.9741,0.9741,-2.8767,26.6628
3.9900,0,0.4465,0.0000,10.8836,10.8836,0.2029,10.0000,0.0000,0.1469,3.6787,3.6787,-2.0098,53.5038,0.0000,0.2643,3.9241,3.9240,-1.9975,24.4883,0.0000,0.3500,0.9469,0.9469,-2.8247,34.7487
4.0000,0,0.4442,0.0000,10.8855,10.8855,0.1979,10.0000,0.0000,0.1508,3.6582,3.6582,-2.0222,53.6677,0.0000,0.1407,3.9026,3.9026,-2.0507,24.4848,0.0000,0.3500,0.9205,0.9205,-2.7578,26.8255
4.0100,0,0.4428,0.0000,10.8873,10.8873,0.1920,10.0000,0.0000,0.1349,3.6383,3.6383,-2.0119,53.8326,0.0000,0.0609,3.8829,3.8829,-2.0210,24.4814,0.0000,0.3500,0.8949,0.8949,-2.6882,26.8814
4.0200,0,0.4427,0.0000,10.8890,10.8890,0.1856,10.0000,0.0000,0.1552,3.6180,3.6180,-2.0177,54.0073,0.0000,0.1144,3.8637,3.8637,-1.9858,24.4762,0.0000,0.3500,0.8672,0.8672,-2.7197,34.9467
4.0300,0,0.4436,0.0000,10.8907,10.8907,0.1791,10.0000,0.0000,0.1496,3.5978,3.5978,-2.0181,54.1728,0.0000,0.1741,3.8428,3.8428,-2.0223,24.4705,0.0000,0.3500,0.8372,0.8372,-2.8154,35.0143
4.0400,0,0.4447,0.0000,10.8923,10.8923,0.1729,10.0000,0.0000,0.1525,3.5776,3.5776,-2.0176,54.3387,0.0000,0.1189,3.8221,3.8221,-2.0397,24.4665,0.0000,0.3500,0.8075,0.8075,-2.8710,35.0843
4.0500,0,0.4453,0.0000,10.8939,10.8939,0.1675,10.0000,0.0000,0.1568,3.5574,3.5574,-2.0191,54.5049,0.0000,0.0961,3.8027,3.8027,-2.0044,24.4623,0.0000,0.3500,0.7800,0.7800,-2.8262,35.1542
4.0600,0,0.4446,0.0000,10.8954,10.8954,0.1628,10.0000,0.0000,0.1578,3.5372,3.5372,-2.0187,54.6716,0.0000,0.1566,3.7826,3.7826,-2.0044,24.4568,0.0000,0.3500,0.7530,0.7530,-2.7854,35.2221
4.0700,0,0.4428,0.0000,10.8969,10.8969,0.1583,10.0000,0.0000,0.1618,3.5170,3.5170,-2.0197,54.8388,0.0000,0.1593,3.7615,3.7615,-2.0435,24.4519,0.0000,0.3500,0.7237,0.7237,-2.8350,35.2897
