step_idx,wall_time_s,speed_meas,speed_sp,dist_to_veh,platoon_sp,local_setpoint_base
2669,1769745407.221985817,10.255889,10.500000,0.000000,10.500000,0.000000
2670,1769745407.231878519,10.266844,10.500000,0.000000,10.500000,0.000000
2671,1769745407.242483616,10.283875,10.500000,0.000000,10.500000,0.000000
2672,1769745407.253075600,10.294377,10.500000,0.000000,10.500000,0.000000
2673,1769745407.263214350,10.310925,10.500000,0.000000,10.500000,0.000000
2674,1769745407.273881197,10.320984,10.500000,0.000000,10.500000,0.000000
2675,1769745407.289796114,10.337061,10.500000,0.000000,10.500000,0.000000
2676,1769745407.299816370,10.346690,10.500000,0.000000,10.500000,0.000000
2677,1769745407.310493469,10.362309,10.500000,0.000000,10.500000,0.000000
2678,1769745407.321587086,10.371523,10.500000,0.000000,10.500000,0.000000
2679,1769745407.330842018,10.386703,10.500000,0.000000,10.500000,0.000000
2680,1769745407.341335535,10.395514,10.500000,0.000000,10.500000,0.000000
2681,1769745407.351112366,10.410268,10.500000,0.000000,10.500000,0.000000
2682,1769745407.361319065,10.418691,10.500000,0.000000,10.500000,0.000000
2683,1769745407.371646643,10.433029,10.500000,0.000000,10.500000,0.000000
2684,1769745407.382123232,10.441069,10.500000,0.000000,10.500000,0.000000
2685,1769745407.392869711,10.454999,10.500000,0.000000,10.500000,0.000000
2686,1769745407.403559446,10.462665,10.500000,0.000000,10.500000,0.000000
2687,1769745407.413439989,10.476197,10.500000,0.000000,10.500000,0.000000
2688,1769745407.423535824,10.483500,10.500000,0.000000,10.500000,0.000000
2689,1769745407.433775663,10.496650,10.500000,0.000000,10.500000,0.000000
2690,1769745407.444469213,10.503598,10.500000,0.000000,10.500000,0.000000
2691,1769745407.454886436,10.516374,10.500000,0.000000,10.500000,0.000000
2692,1769745407.465226412,10.522978,10.500000,0.000000,10.500000,0.000000
2693,1769745407.476272821,10.535388,10.500000,0.000000,10.500000,0.000000
2694,1769745407.485932827,10.541657,10.500000,0.000000,10.500000,0.000000
2695,1769745407.497557163,10.553721,10.500000,0.000000,10.500000,0.000000
2696,1769745407.505440712,10.553721,10.500000,0.000000,10.500000,0.000000
2697,1769745407.517058849,10.571408,10.500000,0.000000,10.500000,0.000000
2698,1769745407.525465012,10.577058,10.500000,0.000000,10.500000,0.000000
2699,1769745407.538641453,10.588469,10.500000,0.000000,10.500000,0.000000
2700,1769745407.550976753,10.593822,10.500000,0.000000,10.500000,0.000000
2701,1769745407.561216116,10.604912,10.500000,0.000000,10.500000,0.000000
2702,1769745407.571793556,10.609966,10.500000,0.000000,10.500000,0.000000
2703,1769745407.581988096,10.620740,10.500000,0.000000,10.500000,0.000000
2704,1769745407.592236996,10.625500,10.500000,0.000000,10.500000,0.000000
2705,1769745407.602319241,10.635962,10.500000,0.000000,10.500000,0.000000
2706,1769745407.613551378,10.640435,10.500000,0.000000,10.500000,0.000000
2707,1769745407.623338938,10.650597,10.500000,0.000000,10.500000,0.000000
2708,1769745407.633430481,10.654793,10.500000,0.000000,10.500000,0.000000
2709,1769745407.643932104,10.664664,10.500000,0.000000,10.500000,0.000000
2710,1769745407.655604362,10.668591,10.500000,0.000000,10.500000,0.000000
2711,1769745407.665905476,10.678180,10.500000,0.000000,10.500000,0.000000
2712,1769745407.675409794,10.681846,10.500000,0.000000,10.500000,0.000000
2713,1769745407.685344934,10.691167,10.500000,0.000000,10.500000,0.000000
2714,1769745407.696257591,10.694585,10.500000,0.000000,10.500000,0.000000
2715,1769745407.706609726,10.703642,10.500000,0.000000,10.500000,0.000000
2716,1769745407.716711521,10.706815,10.500000,0.000000,10.500000,0.000000
2717,1769745407.726829529,10.715614,10.500000,0.000000,10.500000,0.000000
2718,1769745407.737751484,10.718548,10.500000,0.000000,10.500000,0.000000
2719,1769745407.747631073,10.727098,10.500000,0.000000,10.500000,0.000000
2720,1769745407.758427620,10.729799,10.500000,0.000000,10.500000,0.000000
2721,1769745407.769254684,10.738107,10.500000,0.000000,10.500000,0.000000
2722,1769745407.778928995,10.740581,10.500000,0.000000,10.500000,0.000000
2723,1769745407.789474726,10.748655,10.500000,0.000000,10.500000,0.000000
2724,1769745407.801895142,10.750915,10.500000,0.000000,10.500000,0.000000
2725,1769745407.811905384,10.758762,10.500000,0.000000,10.500000,0.000000
2726,1769745407.821781874,10.760809,10.500000,0.000000,10.500000,0.000000
2727,1769745407.832081556,10.768434,10.500000,0.000000,10.500000,0.000000
2728,1769745407.841568947,10.770274,10.500000,0.000000,10.500000,0.000000
2729,1769745407.851713181,10.777689,10.500000,0.000000,10.500000,0.000000
2730,1769745407.863177061,10.779333,10.500000,0.000000,10.500000,0.000000
2731,1769745407.873040199,10.786542,10.500000,0.000000,10.500000,0.000000
2732,1769745407.882836342,10.787992,10.500000,0.000000,10.500000,0.000000
2733,1769745407.893828869,10.795001,10.500000,0.000000,10.500000,0.000000
2734,1769745407.903988361,10.796267,10.500000,0.000000,10.500000,0.000000
2735,1769745407.914154768,10.803084,10.500000,0.000000,10.500000,0.000000
2736,1769745407.924879074,10.804171,10.500000,0.000000,10.500000,0.000000
2737,1769745407.935773134,10.810800,10.500000,0.000000,10.500000,0.000000
2738,1769745407.945354462,10.811707,10.500000,0.000000,10.500000,0.000000
2739,1769745407.955817699,10.818152,10.500000,0.000000,10.500000,0.000000
2740,1769745407.966965675,10.818887,10.500000,0.000000,10.500000,0.000000
2741,1769745407.976687431,10.825150,10.500000,0.000000,10.500000,0.000000
2742,1769745407.987336874,10.825717,10.500000,0.000000,10.500000,0.000000
2743,1769745407.998251438,10.831808,10.500000,0.000000,10.500000,0.000000
2744,1769745408.008378744,10.832211,10.500000,0.000000,10.500000,0.000000
2745,1769745408.018503904,10.838133,10.500000,0.000000,10.500000,0.000000
2746,1769745408.028258562,10.838376,10.500000,0.000000,10.500000,0.000000
2747,1769745408.040895700,10.844134,10.500000,0.000000,10.500000,0.000000
2748,1769745408.051032543,10.844224,10.500000,0.000000,10.500000,0.000000
2749,1769745408.061601877,10.849824,10.500000,0.000000,10.500000,0.000000
2750,1769745408.071324587,10.849764,10.500000,0.000000,10.500000,0.000000
2751,1769745408.080984116,10.855211,10.500000,0.000000,10.500000,0.000000
2752,1769745408.091115475,10.855007,10.500000,0.000000,10.500000,0.000000
2753,1769745408.101578474,10.860307,10.500000,0.000000,10.500000,0.000000
2754,1769745408.111989975,10.859962,10.500000,0.000000,10.500000,0.000000
2755,1769745408.121904373,10.865118,10.500000,0.000000,10.500000,0.000000
2756,1769745408.132354021,10.864638,10.500000,0.000000,10.500000,0.000000
2757,1769745408.142328501,10.869657,10.500000,0.000000,10.500000,0.000000
2758,1769745408.153361559,10.869045,10.500000,0.000000,10.500000,0.000000
2759,1769745408.163127184,10.873929,10.500000,0.000000,10.500000,0.000000
2760,1769745408.173281431,10.873191,10.500000,0.000000,10.500000,0.000000
2761,1769745408.183770895,10.877944,10.500000,0.000000,10.500000,0.000000
2762,1769745408.194683552,10.877083,10.500000,0.000000,10.500000,0.000000
2763,1769745408.204732180,10.881710,10.500000,0.000000,10.500000,0.000000
2764,1769745408.214767694,10.880728,10.500000,0.000000,10.500000,0.000000
2765,1769745408.225800037,10.885233,10.500000,0.000000,10.500000,0.000000
2766,1769745408.235368252,10.884135,10.500000,0.000000,10.500000,0.000000
2767,1769745408.245846510,10.888522,10.500000,0.000000,10.500000,0.000000
2768,1769745408.255636692,10.887311,10.500000,0.000000,10.500000,0.000000
2769,1769745408.265273094,10.891584,10.500000,0.000000,10.500000,0.000000
2770,1769745408.278107166,10.890265,10.500000,0.000000,10.500000,0.000000
2771,1769745408.288444042,10.894429,10.500000,0.000000,10.500000,0.000000
2772,1769745408.298103571,10.893004,10.500000,0.000000,10.500000,0.000000
2773,1769745408.308098555,10.897062,10.500000,0.000000,10.500000,0.000000
2774,1769745408.319280863,10.895535,10.500000,0.000000,10.500000,0.000000
2775,1769745408.329296350,10.899489,10.500000,0.000000,10.500000,0.000000
2776,1769745408.339456081,10.897863,10.500000,0.000000,10.500000,0.000000
2777,1769745408.349159956,10.901717,10.500000,0.000000,10.500000,0.000000
2778,1769745408.359570742,10.899996,10.500000,0.000000,10.500000,0.000000
2779,1769745408.370442629,10.903753,10.500000,0.000000,10.500000,0.000000
2780,1769745408.380250931,10.901938,10.500000,0.000000,10.500000,0.000000
2781,1769745408.390660048,10.905603,10.500000,0.000000,10.500000,0.000000
2782,1769745408.401636362,10.903700,10.500000,0.000000,10.500000,0.000000
2783,1769745408.412209511,10.907274,10.500000,0.000000,10.500000,0.000000
2784,1769745408.422493219,10.905283,10.500000,0.000000,10.500000,0.000000
2785,1769745408.432874680,10.908771,10.500000,0.000000,10.500000,0.000000
2786,1769745408.444008827,10.906695,10.500000,0.000000,10.500000,0.000000
2787,1769745408.454136848,10.910100,10.500000,0.000000,10.500000,0.000000
2788,1769745408.464078903,10.907943,10.500000,0.000000,10.500000,0.000000
2789,1769745408.474331856,10.911267,10.500000,0.000000,10.500000,0.000000
2790,1769745408.484664202,10.909036,10.500000,0.000000,10.500000,0.000000
2791,1769745408.495098352,10.912283,10.500000,0.000000,10.500000,0.000000
2792,1769745408.505923271,10.909975,10.500000,0.000000,10.500000,0.000000
2793,1769745408.516277552,10.913147,10.500000,0.000000,10.500000,0.000000
2794,1769745408.526795149,10.910766,10.500000,0.000000,10.500000,0.000000
2795,1769745408.538799524,10.913865,10.500000,0.000000,10.500000,0.000000
2796,1769745408.548232317,10.911411,10.500000,0.000000,10.500000,0.000000
2797,1769745408.559020996,10.914439,10.500000,0.000000,10.500000,0.000000
2798,1769745408.569205523,10.911917,10.500000,0.000000,10.500000,0.000000
2799,1769745408.579119205,10.914878,10.500000,0.000000,10.500000,0.000000
2800,1769745408.590028763,10.912292,10.500000,0.000000,10.500000,0.000000
2801,1769745408.599884987,10.915188,10.500000,0.000000,10.500000,0.000000
2802,1769745408.610276699,10.912538,10.500000,0.000000,10.500000,0.000000
2803,1769745408.622049570,10.915371,10.500000,0.000000,10.500000,0.000000
2804,1769745408.631008863,10.912657,10.500000,0.000000,10.500000,0.000000
2805,1769745408.641683817,10.915431,10.500000,0.000000,10.500000,0.000000
2806,1769745408.651177406,10.912659,10.500000,0.000000,10.500000,0.000000
2807,1769745408.662014961,10.915375,10.500000,0.000000,10.500000,0.000000
2808,1769745408.671563864,10.912544,10.500000,0.000000,10.500000,0.000000
2809,1769745408.682049036,10.915202,10.500000,0.000000,10.500000,0.000000
2810,1769745408.692648888,10.912314,10.500000,0.000000,10.500000,0.000000
2811,1769745408.702982903,10.914917,10.500000,0.000000,10.500000,0.000000
2812,1769745408.713316202,10.911975,10.500000,0.000000,10.500000,0.000000
2813,1769745408.723114252,10.914525,10.500000,0.000000,10.500000,0.000000
2814,1769745408.733525515,10.911530,10.500000,0.000000,10.500000,0.000000
2815,1769745408.743447065,10.914029,10.500000,0.000000,10.500000,0.000000
2816,1769745408.754755259,10.910983,10.500000,0.000000,10.500000,0.000000
2817,1769745408.764850855,10.913432,10.500000,0.000000,10.500000,0.000000
2818,1769745408.774985790,10.910336,10.500000,0.000000,10.500000,0.000000
2819,1769745408.785967350,10.912738,10.500000,0.000000,10.500000,0.000000
2820,1769745408.798995256,10.909594,10.500000,0.000000,10.500000,0.000000
2821,1769745408.807980537,10.911949,10.500000,0.000000,10.500000,0.000000
2822,1769745408.818365097,10.908759,10.500000,0.000000,10.500000,0.000000
2823,1769745408.828444481,10.911071,10.500000,0.000000,10.500000,0.000000
2824,1769745408.839253426,10.907836,10.500000,0.000000,10.500000,0.000000
2825,1769745408.850426674,10.910107,10.500000,0.000000,10.500000,0.000000
2826,1769745408.860795975,10.906830,10.500000,0.000000,10.500000,0.000000
2827,1769745408.870024920,10.909060,10.500000,0.000000,10.500000,0.000000
2828,1769745408.880238771,10.905745,10.500000,0.000000,10.500000,0.000000
2829,1769745408.890556812,10.907937,10.500000,0.000000,10.500000,0.000000
2830,1769745408.901302099,10.904582,10.500000,0.000000,10.500000,0.000000
2831,1769745408.911668777,10.906738,10.500000,0.000000,10.500000,0.000000
2832,1769745408.921671867,10.903345,10.500000,0.000000,10.500000,0.000000
2833,1769745408.931537867,10.905468,10.500000,0.000000,10.500000,0.000000
2834,1769745408.942138910,10.902040,10.500000,0.000000,10.500000,0.000000
2835,1769745408.953537464,10.904131,10.500000,0.000000,10.500000,0.000000
2836,1769745408.964028120,10.900668,10.500000,0.000000,10.500000,0.000000
2837,1769745408.972584248,10.902727,10.500000,0.000000,10.500000,0.000000
2838,1769745408.983480692,10.899233,10.500000,0.000000,10.500000,0.000000
2839,1769745408.993361473,10.901262,10.500000,0.000000,10.500000,0.000000
2840,1769745409.004167318,10.897738,10.500000,0.000000,10.500000,0.000000
2841,1769745409.014784813,10.899737,10.500000,0.000000,10.500000,0.000000
2842,1769745409.025359392,10.896181,10.500000,0.000000,10.500000,0.000000
2843,1769745409.035240412,10.898155,10.500000,0.000000,10.500000,0.000000
2844,1769745409.050430775,10.894569,10.500000,0.000000,10.500000,0.000000
2845,1769745409.060282707,10.896515,10.500000,0.000000,10.500000,0.000000
2846,1769745409.070870638,10.892900,10.500000,0.000000,10.500000,0.000000
2847,1769745409.080800295,10.894818,10.500000,0.000000,10.500000,0.000000
2848,1769745409.091226578,10.891174,10.500000,0.000000,10.500000,0.000000
2849,1769745409.101727009,10.893066,10.500000,0.000000,10.500000,0.000000
2850,1769745409.111556530,10.889395,10.500000,0.000000,10.500000,0.000000
2851,1769745409.122575760,10.891262,10.500000,0.000000,10.500000,0.000000
2852,1769745409.132545948,10.887565,10.500000,0.000000,10.500000,0.000000
2853,1769745409.142972231,10.889410,10.500000,0.000000,10.500000,0.000000
2854,1769745409.152797937,10.885688,10.500000,0.000000,10.500000,0.000000
2855,1769745409.163384199,10.887511,10.500000,0.000000,10.500000,0.000000
2856,1769745409.173400879,10.883765,10.500000,0.000000,10.500000,0.000000
2857,1769745409.183936357,10.885568,10.500000,0.000000,10.500000,0.000000
2858,1769745409.194499731,10.881799,10.500000,0.000000,10.500000,0.000000
2859,1769745409.205152273,10.883581,10.500000,0.000000,10.500000,0.000000
2860,1769745409.215221405,10.879790,10.500000,0.000000,10.500000,0.000000
2861,1769745409.226116657,10.881554,10.500000,0.000000,10.500000,0.000000
2862,1769745409.236267090,10.877743,10.500000,0.000000,10.500000,0.000000
2863,1769745409.246552706,10.879489,10.500000,0.000000,10.500000,0.000000
2864,1769745409.257138491,10.875658,10.500000,0.000000,10.500000,0.000000
2865,1769745409.267492294,10.877387,10.500000,0.000000,10.500000,0.000000
2866,1769745409.278117895,10.873538,10.500000,0.000000,10.500000,0.000000
2867,1769745409.289177179,10.875253,10.500000,0.000000,10.500000,0.000000
2868,1769745409.299118757,10.871385,10.500000,0.000000,10.500000,0.000000
2869,1769745409.312442541,10.873083,10.500000,0.000000,10.500000,0.000000
2870,1769745409.322413445,10.869198,10.500000,0.000000,10.500000,0.000000
2871,1769745409.332996130,10.870882,10.500000,0.000000,10.500000,0.000000
2872,1769745409.342919111,10.866982,10.500000,0.000000,10.500000,0.000000
2873,1769745409.353863716,10.868653,10.500000,0.000000,10.500000,0.000000
2874,1769745409.364122152,10.864737,10.500000,0.000000,10.500000,0.000000
2875,1769745409.374619722,10.866396,10.500000,0.000000,10.500000,0.000000
2876,1769745409.384962320,10.862466,10.500000,0.000000,10.500000,0.000000
2877,1769745409.394854069,10.864115,10.500000,0.000000,10.500000,0.000000
2878,1769745409.405347586,10.860170,10.500000,0.000000,10.500000,0.000000
2879,1769745409.416766167,10.861808,10.500000,0.000000,10.500000,0.000000
2880,1769745409.426653862,10.857849,10.500000,0.000000,10.500000,0.000000
2881,1769745409.437466621,10.859477,10.500000,0.000000,10.500000,0.000000
2882,1769745409.447626352,10.855506,10.500000,0.000000,10.500000,0.000000
2883,1769745409.458069563,10.857125,10.500000,0.000000,10.500000,0.000000
2884,1769745409.468899012,10.853144,10.500000,0.000000,10.500000,0.000000
2885,1769745409.479204178,10.854755,10.500000,0.000000,10.500000,0.000000
2886,1769745409.488975763,10.850763,10.500000,0.000000,10.500000,0.000000
2887,1769745409.499053001,10.852367,10.500000,0.000000,10.500000,0.000000
2888,1769745409.509674072,10.848365,10.500000,0.000000,10.500000,0.000000
2889,1769745409.520356655,10.849961,10.500000,0.000000,10.500000,0.000000
2890,1769745409.529958725,10.845948,10.500000,0.000000,10.500000,0.000000
2891,1769745409.540169954,10.847538,10.500000,0.000000,10.500000,0.000000
2892,1769745409.550564528,10.843516,10.500000,0.000000,10.500000,0.000000
2893,1769745409.561286211,10.845101,10.500000,0.000000,10.500000,0.000000
2894,1769745409.574818611,10.841072,10.500000,0.000000,10.500000,0.000000
2895,1769745409.585933685,10.842652,10.500000,0.000000,10.500000,0.000000
2896,1769745409.594841003,10.838615,10.500000,0.000000,10.500000,0.000000
2897,1769745409.605702639,10.840192,10.500000,0.000000,10.500000,0.000000
2898,1769745409.616769075,10.836148,10.500000,0.000000,10.500000,0.000000
2899,1769745409.626610041,10.837722,10.500000,0.000000,10.500000,0.000000
2900,1769745409.637302160,10.833672,10.500000,0.000000,10.500000,0.000000
2901,1769745409.647962809,10.835242,10.500000,0.000000,10.500000,0.000000
2902,1769745409.658395290,10.831186,10.500000,0.000000,10.500000,0.000000
2903,1769745409.668899059,10.832752,10.500000,0.000000,10.500000,0.000000
2904,1769745409.679122448,10.828691,10.500000,0.000000,10.500000,0.000000
2905,1769745409.689476490,10.830256,10.500000,0.000000,10.500000,0.000000
2906,1769745409.700000763,10.826188,10.500000,0.000000,10.500000,0.000000
2907,1769745409.710493565,10.827751,10.500000,0.000000,10.500000,0.000000
2908,1769745409.721593857,10.823679,10.500000,0.000000,10.500000,0.000000
2909,1769745409.731909275,10.825239,10.500000,0.000000,10.500000,0.000000
2910,1769745409.742488146,10.821162,10.500000,0.000000,10.500000,0.000000
2911,1769745409.753015280,10.822721,10.500000,0.000000,10.500000,0.000000
2912,1769745409.763159513,10.818640,10.500000,0.000000,10.500000,0.000000
2913,1769745409.773451090,10.820199,10.500000,0.000000,10.500000,0.000000
2914,1769745409.783947945,10.816114,10.500000,0.000000,10.500000,0.000000
2915,1769745409.793723822,10.817673,10.500000,0.000000,10.500000,0.000000
2916,1769745409.804448843,10.813586,10.500000,0.000000,10.500000,0.000000
2917,1769745409.815202951,10.815145,10.500000,0.000000,10.500000,0.000000
2918,1769745409.824910164,10.811054,10.500000,0.000000,10.500000,0.000000
2919,1769745409.835511684,10.812613,10.500000,0.000000,10.500000,0.000000
2920,1769745409.847331047,10.808520,10.500000,0.000000,10.500000,0.000000
2921,1769745409.857535601,10.810081,10.500000,0.000000,10.500000,0.000000
2922,1769745409.867695093,10.805986,10.500000,0.000000,10.500000,0.000000
2923,1769745409.878228903,10.807549,10.500000,0.000000,10.500000,0.000000
2924,1769745409.888956308,10.803453,10.500000,0.000000,10.500000,0.000000
2925,1769745409.899314880,10.805017,10.500000,0.000000,10.500000,0.000000
2926,1769745409.909937382,10.800920,10.500000,0.000000,10.500000,0.000000
2927,1769745409.919934273,10.802486,10.500000,0.000000,10.500000,0.000000
2928,1769745409.930837393,10.798388,10.500000,0.000000,10.500000,0.000000
2929,1769745409.941234350,10.799957,10.500000,0.000000,10.500000,0.000000
2930,1769745409.952529669,10.795858,10.500000,0.000000,10.500000,0.000000
2931,1769745409.962726593,10.797430,10.500000,0.000000,10.500000,0.000000
2932,1769745409.971977234,10.793330,10.500000,0.000000,10.500000,0.000000
2933,1769745409.981993437,10.794905,10.500000,0.000000,10.500000,0.000000
2934,1769745409.991893053,10.790806,10.500000,0.000000,10.500000,0.000000
2935,1769745410.002563477,10.792384,10.500000,0.000000,10.500000,0.000000
2936,1769745410.012676239,10.788286,10.500000,0.000000,10.500000,0.000000
2937,1769745410.022936583,10.789868,10.500000,0.000000,10.500000,0.000000
2938,1769745410.032634020,10.785770,10.500000,0.000000,10.500000,0.000000
2939,1769745410.043324947,10.787355,10.500000,0.000000,10.500000,0.000000
2940,1769745410.054905176,10.783258,10.500000,0.000000,10.500000,0.000000
2941,1769745410.064723015,10.784847,10.500000,0.000000,10.500000,0.000000
2942,1769745410.074305534,10.780751,10.500000,0.000000,10.500000,0.000000
2943,1769745410.085058212,10.782344,10.500000,0.000000,10.500000,0.000000
2944,1769745410.101887465,10.778249,10.500000,0.000000,10.500000,0.000000
2945,1769745410.111845970,10.779845,10.500000,0.000000,10.500000,0.000000
2946,1769745410.122274399,10.775753,10.500000,0.000000,10.500000,0.000000
2947,1769745410.132369280,10.777355,10.500000,0.000000,10.500000,0.000000
2948,1769745410.142064810,10.773264,10.500000,0.000000,10.500000,0.000000
2949,1769745410.152781487,10.774870,10.500000,0.000000,10.500000,0.000000
2950,1769745410.163125038,10.770781,10.500000,0.000000,10.500000,0.000000
2951,1769745410.173351288,10.772393,10.500000,0.000000,10.500000,0.000000
2952,1769745410.183661938,10.768307,10.500000,0.000000,10.500000,0.000000
2953,1769745410.194152594,10.769926,10.500000,0.000000,10.500000,0.000000
2954,1769745410.204538345,10.765843,10.500000,0.000000,10.500000,0.000000
2955,1769745410.215276003,10.767468,10.500000,0.000000,10.500000,0.000000
2956,1769745410.225600481,10.763390,10.500000,0.000000,10.500000,0.000000
2957,1769745410.235682726,10.765021,10.500000,0.000000,10.500000,0.000000
2958,1769745410.246368408,10.760944,10.500000,0.000000,10.500000,0.000000
2959,1769745410.256760359,10.762581,10.500000,0.000000,10.500000,0.000000
2960,1769745410.267351627,10.758507,10.500000,0.000000,10.500000,0.000000
2961,1769745410.277849197,10.760150,10.500000,0.000000,10.500000,0.000000
2962,1769745410.288828611,10.756080,10.500000,0.000000,10.500000,0.000000
2963,1769745410.299230337,10.757730,10.500000,0.000000,10.500000,0.000000
2964,1769745410.309656143,10.753664,10.500000,0.000000,10.500000,0.000000
2965,1769745410.320078611,10.755322,10.500000,0.000000,10.500000,0.000000
2966,1769745410.331210375,10.751261,10.500000,0.000000,10.500000,0.000000
2967,1769745410.341871023,10.752926,10.500000,0.000000,10.500000,0.000000
2968,1769745410.351866245,10.748868,10.500000,0.000000,10.500000,0.000000
2969,1769745410.363147974,10.750539,10.500000,0.000000,10.500000,0.000000
2970,1769745410.374329805,10.746486,10.500000,0.000000,10.500000,0.000000
2971,1769745410.384041548,10.748163,10.500000,0.000000,10.500000,0.000000
2972,1769745410.394820213,10.744114,10.500000,0.000000,10.500000,0.000000
2973,1769745410.404781103,10.745799,10.500000,0.000000,10.500000,0.000000
2974,1769745410.414820671,10.741755,10.500000,0.000000,10.500000,0.000000
2975,1769745410.425141811,10.743447,10.500000,0.000000,10.500000,0.000000
2976,1769745410.435920954,10.739408,10.500000,0.000000,10.500000,0.000000
2977,1769745410.446378946,10.741109,10.500000,0.000000,10.500000,0.000000
2978,1769745410.456710577,10.737074,10.500000,0.000000,10.500000,0.000000
2979,1769745410.467269182,10.738780,10.500000,0.000000,10.500000,0.000000
2980,1769745410.477629185,10.734750,10.500000,0.000000,10.500000,0.000000
2981,1769745410.487858057,10.736465,10.500000,0.000000,10.500000,0.000000
2982,1769745410.498265982,10.732439,10.500000,0.000000,10.500000,0.000000
2983,1769745410.508372784,10.734162,10.500000,0.000000,10.500000,0.000000
2984,1769745410.519538403,10.730143,10.500000,0.000000,10.500000,0.000000
2985,1769745410.529347658,10.731874,10.500000,0.000000,10.500000,0.000000
2986,1769745410.539582014,10.727859,10.500000,0.000000,10.500000,0.000000
2987,1769745410.549313784,10.729598,10.500000,0.000000,10.500000,0.000000
2988,1769745410.560231209,10.725588,10.500000,0.000000,10.500000,0.000000
2989,1769745410.570631266,10.727334,10.500000,0.000000,10.500000,0.000000
2990,1769745410.580683470,10.723330,10.500000,0.000000,10.500000,0.000000
2991,1769745410.592489004,10.725084,10.500000,0.000000,10.500000,0.000000
2992,1769745410.603110552,10.721086,10.500000,0.000000,10.500000,0.000000
2993,1769745410.620105982,10.722850,10.500000,0.000000,10.500000,0.000000
2994,1769745410.630206823,10.718859,10.500000,0.000000,10.500000,0.000000
2995,1769745410.638807297,10.720634,10.500000,0.000000,10.500000,0.000000
2996,1769745410.649696589,10.716649,10.500000,0.000000,10.500000,0.000000
2997,1769745410.659480095,10.718431,10.500000,0.000000,10.500000,0.000000
2998,1769745410.669802189,10.714452,10.500000,0.000000,10.500000,0.000000
2999,1769745410.680534601,10.716242,10.500000,0.000000,10.500000,0.000000
3000,1769745410.690925360,10.712266,10.500000,0.000000,10.500000,0.000000
3001,1769745410.700729847,10.714065,10.500000,0.000000,10.500000,0.000000
3002,1769745410.710900068,10.710096,10.500000,0.000000,10.500000,0.000000
3003,1769745410.721240044,10.711903,10.500000,0.000000,10.500000,0.000000
3004,1769745410.731335640,10.707939,10.500000,0.000000,10.500000,0.000000
3005,1769745410.741950274,10.709754,10.500000,0.000000,10.500000,0.000000
3006,1769745410.752656937,10.705798,10.500000,0.000000,10.500000,0.000000
3007,1769745410.763281822,10.707622,10.500000,0.000000,10.500000,0.000000
3008,1769745410.773495674,10.703671,10.500000,0.000000,10.500000,0.000000
3009,1769745410.784068823,10.703671,10.500000,0.000000,10.500000,0.000000
3010,1769745410.795130491,10.701556,10.500000,0.000000,10.500000,0.000000
3011,1769745410.805723190,10.703397,10.500000,0.000000,10.500000,0.000000
3012,1769745410.816278934,10.699458,10.500000,0.000000,10.500000,0.000000
3013,1769745410.826524258,10.701308,10.500000,0.000000,10.500000,0.000000
3014,1769745410.837162971,10.697377,10.500000,0.000000,10.500000,0.000000
3015,1769745410.847347021,10.699236,10.500000,0.000000,10.500000,0.000000
3016,1769745410.858290911,10.695312,10.500000,0.000000,10.500000,0.000000
3017,1769745410.868228912,10.697180,10.500000,0.000000,10.500000,0.000000
3018,1769745410.878701448,10.693260,10.500000,0.000000,10.500000,0.000000
3019,1769745410.888723135,10.695135,10.500000,0.000000,10.500000,0.000000
3020,1769745410.898861885,10.691221,10.500000,0.000000,10.500000,0.000000
3021,1769745410.909233093,10.693106,10.500000,0.000000,10.500000,0.000000
3022,1769745410.919754744,10.689198,10.500000,0.000000,10.500000,0.000000
3023,1769745410.929922342,10.691092,10.500000,0.000000,10.500000,0.000000
3024,1769745410.940237522,10.687193,10.500000,0.000000,10.500000,0.000000
3025,1769745410.950668573,10.689096,10.500000,0.000000,10.500000,0.000000
3026,1769745410.961117506,10.685204,10.500000,0.000000,10.500000,0.000000
3027,1769745410.971446991,10.687117,10.500000,0.000000,10.500000,0.000000
3028,1769745410.981373310,10.683229,10.500000,0.000000,10.500000,0.000000
3029,1769745410.991849661,10.685149,10.500000,0.000000,10.500000,0.000000
3030,1769745411.001616240,10.681268,10.500000,0.000000,10.500000,0.000000
3031,1769745411.012268066,10.683197,10.500000,0.000000,10.500000,0.000000
3032,1769745411.022607327,10.683197,10.500000,0.000000,10.500000,0.000000
3033,1769745411.032692671,10.681262,10.500000,0.000000,10.500000,0.000000
3034,1769745411.043046713,10.677395,10.500000,0.000000,10.500000,0.000000
3035,1769745411.053929806,10.679341,10.500000,0.000000,10.500000,0.000000
3036,1769745411.064634323,10.675480,10.500000,0.000000,10.500000,0.000000
3037,1769745411.074620724,10.677435,10.500000,0.000000,10.500000,0.000000
3038,1769745411.085779190,10.673578,10.500000,0.000000,10.500000,0.000000
3039,1769745411.097010612,10.675541,10.500000,0.000000,10.500000,0.000000
3040,1769745411.106685162,10.671691,10.500000,0.000000,10.500000,0.000000
3041,1769745411.116926908,10.673662,10.500000,0.000000,10.500000,0.000000
3042,1769745411.131883383,10.669819,10.500000,0.000000,10.500000,0.000000
3043,1769745411.142073870,10.671800,10.500000,0.000000,10.500000,0.000000
3044,1769745411.153472185,10.667965,10.500000,0.000000,10.500000,0.000000
3045,1769745411.164784908,10.669956,10.500000,0.000000,10.500000,0.000000
