time_s,throttle,setpoint,brake,speed,accel_x,speed_raw,range_id
89.6300,0.3673,9.0000,0.0000,9.1254,-1.5079,9.1313,0
89.6400,0.3676,9.0000,0.0000,9.1218,1.4895,9.1164,0
89.6500,0.3671,9.0000,0.0000,9.1257,-1.5148,9.1315,0
89.6600,0.3675,9.0000,0.0000,9.1220,1.5040,9.1165,0
89.6700,0.3670,9.0000,0.0000,9.1259,-1.5195,9.1317,0
89.6800,0.3673,9.0000,0.0000,9.1222,1.5112,9.1166,0
89.6900,0.3668,9.0000,0.0000,9.1260,-1.5214,9.1318,0
89.7000,0.3672,9.0000,0.0000,9.1223,1.5166,9.1166,0
89.7100,0.3667,9.0000,0.0000,9.1261,-1.5234,9.1319,0
89.7200,0.3671,9.0000,0.0000,9.1223,1.5195,9.1167,0
89.7300,0.3666,9.0000,0.0000,9.1261,-1.5235,9.1319,0
89.7400,0.3669,9.0000,0.0000,9.1224,1.5209,9.1167,0
89.7500,0.3665,9.0000,0.0000,9.1262,-1.5214,9.1319,0
89.7600,0.3668,9.0000,0.0000,9.1224,1.5222,9.1167,0
89.7700,0.3663,9.0000,0.0000,9.1262,-1.5212,9.1319,0
89.7800,0.3667,9.0000,0.0000,9.1224,1.5243,9.1166,0
89.7900,0.3662,9.0000,0.0000,9.1262,-1.5203,9.1318,0
89.8000,0.3666,9.0000,0.0000,9.1223,1.5248,9.1166,0
89.8100,0.3661,9.0000,0.0000,9.1261,-1.5196,9.1318,0
89.8200,0.3665,9.0000,0.0000,9.1223,1.5253,9.1165,0
89.8300,0.3660,9.0000,0.0000,9.1261,-1.5175,9.1317,0
89.8400,0.3663,9.0000,0.0000,9.1222,1.5258,9.1165,0
89.8500,0.3658,9.0000,0.0000,9.1268,-1.7278,9.1337,0
89.8600,0.3662,9.0000,0.0000,9.1225,1.7806,9.1159,0
89.8700,0.3656,9.0000,0.0000,9.1273,-1.8674,9.1346,0
89.8800,0.3660,9.0000,0.0000,9.1234,1.7119,9.1175,0
89.8900,0.3654,9.0000,0.0000,9.1278,-1.7037,9.1345,0
89.9000,0.3658,9.0000,0.0000,9.1240,1.6231,9.1183,0
89.9100,0.3653,9.0000,0.0000,9.1282,-1.6189,9.1345,0
89.9200,0.3656,9.0000,0.0000,9.1244,1.5753,9.1187,0
89.9300,0.3651,9.0000,0.0000,9.1284,-1.5714,9.1344,0
89.9400,0.3655,9.0000,0.0000,9.1246,1.5480,9.1190,0
89.9500,0.3650,9.0000,0.0000,9.1285,-1.5425,9.1344,0
89.9600,0.3653,9.0000,0.0000,9.1247,1.5332,9.1191,0
89.9700,0.3648,9.0000,0.0000,9.1286,-1.5277,9.1343,0
89.9800,0.3652,9.0000,0.0000,9.1248,1.5244,9.1191,0
89.9900,0.3647,9.0000,0.0000,9.1286,-1.5183,9.1343,0
90.0000,0.3651,9.0000,0.0000,9.1248,1.5188,9.1191,0
90.0100,0.9116,14.0000,0.0000,9.1286,-1.5135,9.1342,0
90.0200,0.9145,14.0000,0.0000,9.1247,1.5193,9.1190,0
90.0300,0.9164,14.0000,0.0000,9.1287,-1.5532,9.1346,0
90.0400,0.9192,14.0000,0.0000,9.1254,1.3972,9.1206,0
90.0500,0.9210,14.0000,0.0000,9.1305,-1.7424,9.1380,0
90.0600,0.9236,14.0000,0.0000,9.1290,1.1327,9.1267,0
90.0700,0.9251,14.0000,0.0000,9.1363,-2.0652,9.1473,0
90.0800,0.9274,14.0000,0.0000,9.1378,0.7380,9.1400,0
90.0900,0.9286,14.0000,0.0000,9.1487,-2.5188,9.1651,0
90.1000,0.9303,14.0000,0.0000,9.1544,0.2225,9.1629,0
90.1100,0.9310,14.0000,0.0000,9.1702,-3.1023,9.1939,0
90.1200,0.9321,14.0000,0.0000,9.1813,-0.3922,9.1979,0
90.1300,0.9321,14.0000,0.0000,9.2028,-3.7283,9.2351,0
90.1400,0.9326,14.0000,0.0000,9.2197,-0.9749,9.2449,0
90.1500,0.9320,14.0000,0.0000,9.2470,-4.3052,9.2879,0
90.1600,0.9319,14.0000,0.0000,9.2694,-1.5072,9.3030,0
90.1700,0.9306,14.0000,0.0000,9.3022,-4.8317,9.3513,0
90.1800,0.9299,14.0000,0.0000,9.3298,-1.9939,9.3713,0
90.1900,0.9280,14.0000,0.0000,9.3676,-5.3085,9.4244,0
90.2000,0.9268,14.0000,0.0000,9.4001,-2.4347,9.4487,0
90.2100,0.9244,14.0000,0.0000,9.4424,-5.7311,9.5060,0
90.2200,0.9226,14.0000,0.0000,9.4792,-2.8312,9.5343,0
90.2300,0.9197,14.0000,0.0000,9.5257,-6.1022,9.5954,0
90.2400,0.9175,14.0000,0.0000,9.5663,-3.1877,9.6272,0
90.2500,0.9142,14.0000,0.0000,9.6164,-6.4206,9.6914,0
90.2600,0.9115,14.0000,0.0000,9.6604,-3.5028,9.7265,0
90.2700,0.9078,14.0000,0.0000,9.7136,-6.6887,9.7934,0
90.2800,0.9048,14.0000,0.0000,9.7606,-3.7830,9.8312,0
90.2900,0.9008,14.0000,0.0000,9.8165,-6.9107,9.9003,0
90.3000,0.8974,14.0000,0.0000,9.8661,-4.0318,9.9406,0
90.3100,0.8930,14.0000,0.0000,9.9243,-7.0890,10.0115,0
90.3200,0.8894,14.0000,0.0000,9.9762,-4.2557,10.0541,0
90.3300,0.8848,14.0000,0.0000,10.0363,-7.2308,10.1264,0
90.3400,0.8808,14.0000,0.0000,10.0902,-4.4664,10.1710,0
90.3500,0.8760,14.0000,0.0000,10.1519,-7.3436,10.2445,0
90.3600,0.8718,14.0000,0.0000,10.2077,-4.6825,10.2913,0
90.3700,0.8667,14.0000,0.0000,10.2709,-7.4351,10.3656,0
90.3800,0.8622,14.0000,0.0000,10.3285,-4.9403,10.4151,0
90.3900,0.8570,14.0000,0.0000,10.3930,-7.4554,10.4896,0
90.4000,0.8523,14.0000,0.0000,10.4520,-5.0891,10.5405,0
90.4100,0.8470,14.0000,0.0000,10.5164,-7.2535,10.6130,0
90.4200,0.8422,14.0000,0.0000,10.5757,-5.1720,10.6648,0
90.4300,0.8369,14.0000,0.0000,10.6393,-6.9844,10.7346,0
90.4400,0.8321,14.0000,0.0000,10.6982,-5.2045,10.7866,0
90.4500,0.8269,14.0000,0.0000,10.7604,-6.7115,10.8538,0
90.4600,0.8222,14.0000,0.0000,10.8185,-5.1922,10.9057,0
90.4700,0.8171,14.0000,0.0000,10.8792,-6.4498,10.9702,0
90.4800,0.8124,14.0000,0.0000,10.9362,-5.1478,11.0217,0
90.4900,0.8074,14.0000,0.0000,10.9952,-6.2016,11.0837,0
90.5000,0.8028,14.0000,0.0000,11.0509,-5.0813,11.1345,0
90.5100,0.7980,14.0000,0.0000,11.1082,-5.9677,11.1942,0
90.5200,0.7935,14.0000,0.0000,11.1626,-4.9992,11.2442,0
90.5300,0.7888,14.0000,0.0000,11.2182,-5.7480,11.3016,0
90.5400,0.7843,14.0000,0.0000,11.2712,-4.9055,11.3507,0
90.5500,0.7798,14.0000,0.0000,11.3252,-5.5411,11.4061,0
90.5600,0.7754,14.0000,0.0000,11.3768,-4.8048,11.4542,0
90.5700,0.7710,14.0000,0.0000,11.4291,-5.3455,11.5076,0
90.5800,0.7668,14.0000,0.0000,11.4793,-4.6989,11.5546,0
90.5900,0.7625,14.0000,0.0000,11.5301,-5.1605,11.6062,0
90.6000,0.7583,14.0000,0.0000,11.5789,-4.5899,11.6521,0
90.6100,0.7541,14.0000,0.0000,11.6281,-4.9851,11.7020,0
90.6200,0.7501,14.0000,0.0000,11.6756,-4.4787,11.7467,0
90.6300,0.7460,14.0000,0.0000,11.7233,-4.8182,11.7949,0
90.6400,0.7421,14.0000,0.0000,11.7694,-4.3668,11.8386,0
90.6500,0.7381,14.0000,0.0000,11.8157,-4.6592,11.8852,0
90.6600,0.7343,14.0000,0.0000,11.8605,-4.2555,11.9277,0
90.6700,0.7304,14.0000,0.0000,11.9054,-4.5072,11.9728,0
90.6800,0.7267,14.0000,0.0000,11.9490,-4.1441,12.0143,0
90.6900,0.7229,14.0000,0.0000,11.9925,-4.3614,12.0579,0
90.7000,0.7193,14.0000,0.0000,12.0348,-4.0338,12.0982,0
90.7100,0.7156,14.0000,0.0000,12.0771,-4.2219,12.1404,0
90.7200,0.2172,14.0000,0.0000,12.1181,-3.9249,12.1797,1
90.7300,0.2134,14.0000,0.0000,12.1591,-4.0875,12.2206,1
90.7400,0.2098,14.0000,0.0000,12.1984,-3.6873,12.2574,1
90.7500,0.2063,14.0000,0.0000,12.2366,-3.6331,12.2938,1
90.7600,0.2031,14.0000,0.0000,12.2718,-3.0981,12.3247,1
90.7700,0.2001,14.0000,0.0000,12.3045,-2.8804,12.3535,1
90.7800,0.1977,14.0000,0.0000,12.3330,-2.2085,12.3756,1
90.7900,0.1956,14.0000,0.0000,12.3580,-1.9963,12.3956,1
90.8000,0.1940,14.0000,0.0000,12.3785,-1.3739,12.4093,1
90.8100,0.1928,14.0000,0.0000,12.3959,-1.2638,12.4220,1
90.8200,0.1921,14.0000,0.0000,12.4089,-0.6465,12.4284,1
90.8300,0.1917,14.0000,0.0000,12.4195,-0.6836,12.4353,1
90.8400,0.1917,14.0000,0.0000,12.4258,-0.0068,12.4353,1
90.8500,0.1919,14.0000,0.0000,12.4306,-0.2516,12.4379,1
90.8600,0.1926,14.0000,0.0000,12.4312,0.5707,12.4321,1
90.8700,0.1934,14.0000,0.0000,12.4314,0.0544,12.4316,1
90.8800,0.1946,14.0000,0.0000,12.4271,1.0877,12.4207,1
90.8900,0.1958,14.0000,0.0000,12.4235,0.2716,12.4180,1
90.9000,0.1975,14.0000,0.0000,12.4152,1.5306,12.4027,1
90.9100,0.1991,14.0000,0.0000,12.4084,0.4370,12.3983,1
90.9200,0.2012,14.0000,0.0000,12.3968,1.8881,12.3795,1
90.9300,0.2031,14.0000,0.0000,12.3876,0.5733,12.3737,1
90.9400,0.2055,14.0000,0.0000,12.3734,2.1605,12.3521,1
90.9500,0.2076,14.0000,0.0000,12.3621,0.6909,12.3452,1
90.9600,0.2103,14.0000,0.0000,12.3459,2.3592,12.3216,1
90.9700,0.2126,14.0000,0.0000,12.3330,0.7949,12.3137,1
90.9800,0.2154,14.0000,0.0000,12.3153,2.5062,12.2886,1
90.9900,0.2179,14.0000,0.0000,12.3011,0.8795,12.2798,1
91.0000,0.2209,14.0000,0.0000,12.2821,2.6169,12.2536,1
91.0100,0.2235,14.0000,0.0000,12.2669,0.9427,12.2442,1
91.0200,0.2267,14.0000,0.0000,12.2471,2.6996,12.2172,1
91.0300,0.2293,14.0000,0.0000,12.2312,0.9856,12.2074,1
91.0400,0.2326,14.0000,0.0000,12.2106,2.7596,12.1798,1
91.0500,0.2353,14.0000,0.0000,12.1942,1.0106,12.1697,1
91.0600,0.2387,14.0000,0.0000,12.1732,2.7999,12.1417,1
91.0700,0.2415,14.0000,0.0000,12.1565,1.0204,12.1315,1
91.0800,0.2448,14.0000,0.0000,12.1352,2.8234,12.1032,1
91.0900,0.2477,14.0000,0.0000,12.1183,1.0165,12.0931,1
91.1000,0.2511,14.0000,0.0000,12.0969,2.8329,12.0647,1
91.1100,0.2540,14.0000,0.0000,12.0800,1.0016,12.0547,1
91.1200,0.2574,14.0000,0.0000,12.0586,2.8300,12.0264,1
91.1300,0.2603,14.0000,0.0000,12.0418,0.9773,12.0166,1
91.1400,0.2637,14.0000,0.0000,12.0205,2.8168,11.9885,1
91.1500,0.2666,14.0000,0.0000,12.0039,0.9453,11.9790,1
91.1600,0.2700,14.0000,0.0000,11.9828,2.7946,11.9511,1
91.1700,0.2729,14.0000,0.0000,11.9665,0.9061,11.9420,1
91.1800,0.2763,14.0000,0.0000,11.9456,2.7657,11.9143,1
91.1900,0.2791,14.0000,0.0000,11.9297,0.8619,11.9057,1
91.2000,0.2825,14.0000,0.0000,11.9092,2.7301,11.8784,1
91.2100,0.2853,14.0000,0.0000,11.8936,0.8126,11.8703,1
91.2200,0.2887,14.0000,0.0000,11.8735,2.6897,11.8434,1
91.2300,0.2914,14.0000,0.0000,11.8584,0.7600,11.8358,1
91.2400,0.2948,14.0000,0.0000,11.8388,2.6450,11.8094,1
91.2500,0.2975,14.0000,0.0000,11.8242,0.7041,11.8023,1
91.2600,0.3008,14.0000,0.0000,11.8051,2.5971,11.7763,1
91.2700,0.3035,14.0000,0.0000,11.7910,0.6461,11.7699,1
91.2800,0.3067,14.0000,0.0000,11.7724,2.5467,11.7444,1
91.2900,0.3094,14.0000,0.0000,11.7588,0.5860,11.7386,1
91.3000,0.3125,14.0000,0.0000,11.7407,2.4938,11.7136,1
91.3100,0.3151,14.0000,0.0000,11.7278,0.5249,11.7084,1
91.3200,0.3183,14.0000,0.0000,11.7103,2.4396,11.6840,1
91.3300,0.3208,14.0000,0.0000,11.6979,0.4629,11.6793,1
91.3400,0.3239,14.0000,0.0000,11.6809,2.3838,11.6555,1
91.3500,0.3264,14.0000,0.0000,11.6692,0.3999,11.6515,1
91.3600,0.3294,14.0000,0.0000,11.6528,2.3275,11.6282,1
91.3700,0.3319,14.0000,0.0000,11.6416,0.3374,11.6249,1
91.3800,0.3349,14.0000,0.0000,11.6258,2.2705,11.6021,1
91.3900,0.3372,14.0000,0.0000,11.6153,0.2743,11.5994,1
91.4000,0.3402,14.0000,0.0000,11.6001,2.2131,11.5773,1
91.4100,0.3425,14.0000,0.0000,11.5901,0.2111,11.5752,1
91.4200,0.3454,14.0000,0.0000,11.5755,2.1562,11.5536,1
91.4300,0.3476,14.0000,0.0000,11.5661,0.1487,11.5521,1
91.4400,0.3504,14.0000,0.0000,11.5521,2.0984,11.5311,1
91.4500,0.3526,14.0000,0.0000,11.5434,0.0865,11.5303,1
91.4600,0.3554,14.0000,0.0000,11.5300,2.0421,11.5098,1
91.4700,0.3575,14.0000,0.0000,11.5218,0.0253,11.5096,1
91.4800,0.3602,14.0000,0.0000,11.5090,1.9850,11.4897,1
91.4900,0.3623,14.0000,0.0000,11.5014,-0.0353,11.4901,1
91.5000,0.3650,14.0000,0.0000,11.4892,1.9293,11.4708,1
91.5100,0.3670,14.0000,0.0000,11.4822,-0.0951,11.4718,1
91.5200,0.3696,14.0000,0.0000,11.4705,1.8742,11.4530,1
91.5300,0.3715,14.0000,0.0000,11.4641,-0.1534,11.4545,1
91.5400,0.3741,14.0000,0.0000,11.4530,1.8196,11.4363,1
91.5500,0.3760,14.0000,0.0000,11.4472,-0.2113,11.4385,1
91.5600,0.3785,14.0000,0.0000,11.4366,1.7655,11.4208,1
91.5700,0.3803,14.0000,0.0000,11.4314,-0.2677,11.4235,1
91.5800,0.3827,14.0000,0.0000,11.4214,1.7121,11.4064,1
91.5900,0.3845,14.0000,0.0000,11.4167,-0.3234,11.4096,1
91.6000,0.3869,14.0000,0.0000,11.4072,1.6604,11.3930,1
91.6100,0.3886,14.0000,0.0000,11.4030,-0.3777,11.3968,1
91.6200,0.3910,14.0000,0.0000,11.3941,1.6089,11.3807,1
91.6300,0.3926,14.0000,0.0000,11.3904,-0.4306,11.3850,1
91.6400,0.3949,14.0000,0.0000,11.3820,1.5586,11.3694,1
91.6500,0.3965,14.0000,0.0000,11.3789,-0.4825,11.3742,1
91.6600,0.3987,14.0000,0.0000,11.3710,1.5093,11.3591,1
91.6700,0.4003,14.0000,0.0000,11.3684,-0.5333,11.3645,1
91.6800,0.4025,14.0000,0.0000,11.3610,1.4607,11.3499,1
91.6900,0.4040,14.0000,0.0000,11.3589,-0.5825,11.3557,1
91.7000,0.4061,14.0000,0.0000,11.3519,1.4134,11.3415,1
91.7100,0.4076,14.0000,0.0000,11.3503,-0.6304,11.3478,1
91.7200,0.4096,14.0000,0.0000,11.3439,1.3667,11.3342,1
91.7300,0.4111,14.0000,0.0000,11.3427,-0.6773,11.3410,1
91.7400,0.4130,14.0000,0.0000,11.3367,1.3215,11.3277,1
91.7500,0.4144,14.0000,0.0000,11.3360,-0.7227,11.3350,1
91.7600,0.4164,14.0000,0.0000,11.3305,1.2770,11.3222,1
91.7700,0.4177,14.0000,0.0000,11.3302,-0.7667,11.3299,1
91.7800,0.4196,14.0000,0.0000,11.3252,1.2334,11.3175,1
91.7900,0.4209,14.0000,0.0000,11.3253,-0.8100,11.3256,1
91.8000,0.4227,14.0000,0.0000,11.3207,1.1912,11.3137,1
91.8100,0.4240,14.0000,0.0000,11.3213,-0.8515,11.3222,1
91.8200,0.4258,14.0000,0.0000,11.3171,1.1497,11.3107,1
91.8300,0.4270,14.0000,0.0000,11.3181,-0.8918,11.3197,1
91.8400,0.4287,14.0000,0.0000,11.3143,1.1093,11.3086,1
91.8500,0.4299,14.0000,0.0000,11.3157,-0.9310,11.3179,1
91.8600,0.4316,14.0000,0.0000,11.3123,1.0696,11.3072,1
91.8700,0.4327,14.0000,0.0000,11.3141,-0.9686,11.3169,1
91.8800,0.4344,14.0000,0.0000,11.3111,1.0314,11.3065,1
91.8900,0.4354,14.0000,0.0000,11.3133,-1.0053,11.3166,1
91.9000,0.4370,14.0000,0.0000,11.3106,0.9938,11.3067,1
91.9100,0.4381,14.0000,0.0000,11.3132,-1.0406,11.3171,1
91.9200,0.4396,14.0000,0.0000,11.3109,0.9575,11.3075,1
91.9300,0.4406,14.0000,0.0000,11.3139,-1.0751,11.3182,1
91.9400,0.4421,14.0000,0.0000,11.3119,0.9216,11.3090,1
91.9500,0.4431,14.0000,0.0000,11.3152,-1.1075,11.3201,1
91.9600,0.4446,14.0000,0.0000,11.3136,0.8868,11.3112,1
91.9700,0.4455,14.0000,0.0000,11.3172,-1.1395,11.3226,1
91.9800,0.4469,14.0000,0.0000,11.3160,0.8533,11.3141,1
91.9900,0.4478,14.0000,0.0000,11.3199,-1.1702,11.3258,1
92.0000,0.4492,14.0000,0.0000,11.3190,0.8204,11.3176,1
92.0100,0.4500,14.0000,0.0000,11.3232,-1.1997,11.3296,1
92.0200,0.4514,14.0000,0.0000,11.3226,0.7886,11.3217,1
92.0300,0.4522,14.0000,0.0000,11.3272,-1.2278,11.3340,1
92.0400,0.4535,14.0000,0.0000,11.3269,0.7572,11.3264,1
92.0500,0.4543,14.0000,0.0000,11.3317,-1.2550,11.3390,1
92.0600,0.4556,14.0000,0.0000,11.3317,0.7273,11.3317,1
92.0700,0.4563,14.0000,0.0000,11.3368,-1.2807,11.3445,1
92.0800,0.4576,14.0000,0.0000,11.3371,0.6976,11.3375,1
92.0900,0.4583,14.0000,0.0000,11.3425,-1.3063,11.3506,1
92.1000,0.4595,14.0000,0.0000,11.3431,0.6691,11.3439,1
92.1100,0.4602,14.0000,0.0000,11.3487,-1.3301,11.3572,1
92.1200,0.4614,14.0000,0.0000,11.3495,0.6417,11.3508,1
92.1300,0.4620,14.0000,0.0000,11.3554,-1.3528,11.3643,1
92.1400,0.4631,14.0000,0.0000,11.3565,0.6150,11.3582,1
92.1500,0.4637,14.0000,0.0000,11.3627,-1.3751,11.3719,1
92.1600,0.4649,14.0000,0.0000,11.3640,0.5890,11.3660,1
92.1700,0.4654,14.0000,0.0000,11.3704,-1.3960,11.3800,1
92.1800,0.4665,14.0000,0.0000,11.3720,0.5637,11.3743,1
92.1900,0.4670,14.0000,0.0000,11.3786,-1.4162,11.3885,1
92.2000,0.4681,14.0000,0.0000,11.3804,0.5395,11.3831,1
92.2100,0.4686,14.0000,0.0000,11.3872,-1.4348,11.3975,1
92.2200,0.4697,14.0000,0.0000,11.3892,0.5152,11.3923,1
92.2300,0.4701,14.0000,0.0000,11.3963,-1.4529,11.4068,1
92.2400,0.4711,14.0000,0.0000,11.3985,0.4924,11.4019,1
92.2500,0.4716,14.0000,0.0000,11.4058,-1.4698,11.4166,1
92.2600,0.4726,14.0000,0.0000,11.4082,0.4700,11.4119,1
92.2700,0.4730,14.0000,0.0000,11.4156,-1.4860,11.4268,1
92.2800,0.4739,14.0000,0.0000,11.4183,0.4484,11.4223,1
92.2900,0.4743,14.0000,0.0000,11.4259,-1.5013,11.4373,1
92.3000,0.4753,14.0000,0.0000,11.4287,0.4274,11.4330,1
92.3100,0.4756,14.0000,0.0000,11.4365,-1.5158,11.4482,1
92.3200,0.4765,14.0000,0.0000,11.4396,0.4074,11.4441,1
92.3300,0.4769,14.0000,0.0000,11.4475,-1.5294,11.4594,1
92.3400,0.4777,14.0000,0.0000,11.4507,0.3879,11.4555,1
92.3500,0.4780,14.0000,0.0000,11.4588,-1.5424,11.4709,1
92.3600,0.4789,14.0000,0.0000,11.4622,0.3689,11.4673,1
92.3700,0.4792,14.0000,0.0000,11.4704,-1.5542,11.4828,1
92.3800,0.4800,14.0000,0.0000,11.4740,0.3508,11.4793,1
92.3900,0.4803,14.0000,0.0000,11.4824,-1.5656,11.4949,1
92.4000,0.4811,14.0000,0.0000,11.4861,0.3328,11.4916,1
92.4100,0.4813,14.0000,0.0000,11.4946,-1.5757,11.5074,1
92.4200,0.4821,14.0000,0.0000,11.4984,0.3160,11.5042,1
92.4300,0.4823,14.0000,0.0000,11.5071,-1.5859,11.5201,1
92.4400,0.4831,14.0000,0.0000,11.5111,0.2995,11.5171,1
92.4500,0.4833,14.0000,0.0000,11.5199,-1.5945,11.5330,1
92.4600,0.4843,14.0000,0.0000,11.5220,0.7778,11.5252,1
92.4700,0.4850,14.0000,0.0000,11.5259,-0.6538,11.5318,1
92.4800,0.4863,14.0000,0.0000,11.5257,0.6499,11.5253,1
92.4900,0.4868,14.0000,0.0000,11.5314,-1.4694,11.5400,1
92.5000,0.4878,14.0000,0.0000,11.5332,0.4074,11.5359,1
92.5100,0.4886,14.0000,0.0000,11.5366,-0.5917,11.5418,1
92.5200,0.4898,14.0000,0.0000,11.5371,0.3890,11.5379,1
92.5300,0.4907,14.0000,0.0000,11.5399,-0.6266,11.5442,1
92.5400,0.4919,14.0000,0.0000,11.5393,0.5811,11.5384,1
92.5500,0.4929,14.0000,0.0000,11.5416,-0.6797,11.5452,1
92.5600,0.4943,14.0000,0.0000,11.5400,0.7547,11.5376,1
92.5700,0.4952,14.0000,0.0000,11.5422,-0.7885,11.5455,1
92.5800,0.4967,14.0000,0.0000,11.5403,0.8183,11.5373,1
92.5900,0.4976,14.0000,0.0000,11.5428,-0.9258,11.5466,1
92.6000,0.4990,14.0000,0.0000,11.5410,0.8153,11.5384,1
92.6100,0.4998,14.0000,0.0000,11.5442,-1.0428,11.5488,1
92.6200,0.5012,14.0000,0.0000,11.5429,0.7861,11.5410,1
92.6300,0.5019,14.0000,0.0000,11.5466,-1.1290,11.5523,1
92.6400,0.5032,14.0000,0.0000,11.5459,0.7470,11.5448,1
92.6500,0.5039,14.0000,0.0000,11.5502,-1.1910,11.5567,1
92.6600,0.5051,14.0000,0.0000,11.5500,0.7051,11.5497,1
92.6700,0.5058,14.0000,0.0000,11.5548,-1.2370,11.5620,1
92.6800,0.5070,14.0000,0.0000,11.5551,0.6639,11.5554,1
92.6900,0.5076,14.0000,0.0000,11.5603,-1.2722,11.5681,1
92.7000,0.5087,14.0000,0.0000,11.5609,0.6261,11.5619,1
92.7100,0.5092,14.0000,0.0000,11.5665,-1.3000,11.5749,1
92.7200,0.5103,14.0000,0.0000,11.5675,0.5907,11.5690,1
92.7300,0.5108,14.0000,0.0000,11.5734,-1.3229,11.5822,1
92.7400,0.5119,14.0000,0.0000,11.5747,0.5580,11.5766,1
92.7500,0.5123,14.0000,0.0000,11.5808,-1.3427,11.5900,1
92.7600,0.5133,14.0000,0.0000,11.5824,0.5282,11.5847,1
92.7700,0.5138,14.0000,0.0000,11.5888,-1.3601,11.5984,1
92.7800,0.5147,14.0000,0.0000,11.5906,0.5010,11.5933,1
92.7900,0.5152,14.0000,0.0000,11.5972,-1.3762,11.6071,1
92.8000,0.5161,14.0000,0.0000,11.5993,0.4749,11.6024,1
92.8100,0.5165,14.0000,0.0000,11.6061,-1.3905,11.6163,1
92.8200,0.5174,14.0000,0.0000,11.6083,0.4513,11.6117,1
92.8300,0.5178,14.0000,0.0000,11.6153,-1.4041,11.6258,1
92.8400,0.5186,14.0000,0.0000,11.6178,0.4288,11.6215,1
92.8500,0.5190,14.0000,0.0000,11.6249,-1.4166,11.6357,1
92.8600,0.5198,14.0000,0.0000,11.6276,0.4079,11.6316,1
92.8700,0.5202,14.0000,0.0000,11.6349,-1.4285,11.6459,1
92.8800,0.5210,14.0000,0.0000,11.6377,0.3875,11.6420,1
92.8900,0.5213,14.0000,0.0000,11.6452,-1.4396,11.6564,1
92.9000,0.5221,14.0000,0.0000,11.6482,0.3685,11.6527,1
92.9100,0.5224,14.0000,0.0000,11.6558,-1.4503,11.6672,1
92.9200,0.5232,14.0000,0.0000,11.6590,0.3501,11.6637,1
92.9300,0.5234,14.0000,0.0000,11.6667,-1.4599,11.6783,1
92.9400,0.5242,14.0000,0.0000,11.6700,0.3325,11.6750,1
92.9500,0.5244,14.0000,0.0000,11.6779,-1.4690,11.6897,1
92.9600,0.5251,14.0000,0.0000,11.6813,0.3153,11.6865,1
92.9700,0.5253,14.0000,0.0000,11.6893,-1.4776,11.7013,1
92.9800,0.5261,14.0000,0.0000,11.6929,0.2991,11.6983,1
92.9900,0.5263,14.0000,0.0000,11.7010,-1.4856,11.7132,1
93.0000,0.5270,14.0000,0.0000,11.7047,0.2832,11.7103,1
93.0100,0.5271,14.0000,0.0000,11.7129,-1.4931,11.7253,1
93.0200,0.5278,14.0000,0.0000,11.7168,0.2677,11.7226,1
93.0300,0.5280,14.0000,0.0000,11.7252,-1.5091,11.7377,1
93.0400,0.5285,14.0000,0.0000,11.7300,0.0459,11.7372,1
93.0500,0.5286,14.0000,0.0000,11.7385,-1.4113,11.7513,1
93.0600,0.5291,14.0000,0.0000,11.7440,-0.0814,11.7521,1
93.0700,0.5292,14.0000,0.0000,11.7531,-1.4709,11.7669,1
93.0800,0.5296,14.0000,0.0000,11.7587,-0.0167,11.7670,1
93.0900,0.5296,14.0000,0.0000,11.7681,-1.5269,11.7823,1
93.1000,0.5301,14.0000,0.0000,11.7737,0.0318,11.7820,1
93.1100,0.5301,14.0000,0.0000,11.7832,-1.5570,11.7975,1
93.1200,0.5305,14.0000,0.0000,11.7887,0.0634,11.7969,1
93.1300,0.5305,14.0000,0.0000,11.7983,-1.5737,11.8126,1
93.1400,0.5310,14.0000,0.0000,11.8037,0.0830,11.8118,1
93.1500,0.5309,14.0000,0.0000,11.8133,-1.5826,11.8276,1
93.1600,0.5314,14.0000,0.0000,11.8186,0.0936,11.8267,1
93.1700,0.5313,14.0000,0.0000,11.8282,-1.5870,11.8426,1
93.1800,0.5318,14.0000,0.0000,11.8336,0.0979,11.8416,1
93.1900,0.5317,14.0000,0.0000,11.8431,-1.5891,11.8575,1
93.2000,0.5322,14.0000,0.0000,11.8485,0.0978,11.8565,1
93.2100,0.5321,14.0000,0.0000,11.8581,-1.5896,11.8724,1
93.2200,0.5326,14.0000,0.0000,11.8634,0.0950,11.8715,1
93.2300,0.5325,14.0000,0.0000,11.8730,-1.5892,11.8873,1
93.2400,0.5329,14.0000,0.0000,11.8784,0.0907,11.8864,1
93.2500,0.5328,14.0000,0.0000,11.8880,-1.5895,11.9023,1
93.2600,0.5333,14.0000,0.0000,11.8933,0.1085,11.9013,1
93.2700,0.5332,14.0000,0.0000,11.9028,-1.5924,11.9172,1
93.2800,0.5336,14.0000,0.0000,11.9081,0.1090,11.9161,1
93.2900,0.5335,14.0000,0.0000,11.9181,-1.6896,11.9330,1
93.3000,0.5339,14.0000,0.0000,11.9232,0.1993,11.9310,1
93.3100,0.5337,14.0000,0.0000,11.9334,-1.7752,11.9487,1
93.3200,0.5341,14.0000,0.0000,11.9390,0.1355,11.9474,1
93.3300,0.5340,14.0000,0.0000,11.9491,-1.6846,11.9642,1
93.3400,0.5343,14.0000,0.0000,11.9549,0.0721,11.9635,1
