time_s,teleport_event,global_sp_mps,plan_idx,plan_name,leader_speed_mps,leader_in_band,leader_stable_s,emergency_active,throttle_0,brake_0,cmd_age_ms_0,throttle_rx_dt_ms_0,brake_rx_dt_ms_0,cmd_pair_rx_dt_ms_0,speed_0,accel_x_0,local_sp_0,dist_to_prev_0,desired_dist_0,dist_err_0,vel_diff_0,ttc_0,throttle_1,brake_1,cmd_age_ms_1,throttle_rx_dt_ms_1,brake_rx_dt_ms_1,cmd_pair_rx_dt_ms_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,dist_err_1,vel_diff_1,ttc_1,throttle_2,brake_2,cmd_age_ms_2,throttle_rx_dt_ms_2,brake_rx_dt_ms_2,cmd_pair_rx_dt_ms_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,dist_err_2,vel_diff_2,ttc_2,throttle_3,brake_3,cmd_age_ms_3,throttle_rx_dt_ms_3,brake_rx_dt_ms_3,cmd_pair_rx_dt_ms_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,dist_err_3,vel_diff_3,ttc_3
13.7300,0,7.0000,2,low_small_up,6.3102,0,0.0000,0,0.4472,0.0000,10.0048,10.1774,10.2790,1.3030,6.3102,-0.0088,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3749,0.0000,7.9584,10.4066,10.4106,0.0170,6.2533,0.0070,6.3268,14.0330,14.2533,-0.2203,0.0569,inf,0.4007,0.0000,7.9597,10.4102,10.4105,0.0118,6.2932,-0.0106,6.5681,11.0043,11.1466,-0.1423,-0.0399,inf,0.4251,0.0000,7.9576,10.4102,10.4132,0.0139,6.3105,0.0057,6.8371,11.0955,11.1552,-0.0598,-0.0173,inf
13.7400,0,7.0000,2,low_small_up,6.3144,0,0.0000,0,0.4459,0.0000,1.3032,6.5453,8.0460,1.5151,6.3144,0.0047,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3701,0.0000,7.8635,10.2718,10.2659,0.0112,6.2636,-0.0073,6.2934,14.0334,14.2636,-0.2302,0.0507,inf,0.4003,0.0000,7.8809,10.2646,10.2634,0.0106,6.2945,0.0066,6.5652,11.0041,11.1473,-0.1431,-0.0309,inf,0.4213,0.0000,7.9016,10.2631,10.2602,0.0110,6.3239,-0.0140,6.8141,11.0950,11.1619,-0.0669,-0.0293,inf
13.7500,0,7.0000,2,low_small_up,6.3288,0,0.0000,0,0.4457,0.0000,9.7867,11.5522,8.0460,10.0371,6.3288,-0.0089,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3703,0.0000,7.9000,9.9468,9.9500,0.0144,6.2635,0.0072,6.2951,14.0343,14.2635,-0.2292,0.0653,inf,0.3969,0.0000,7.9068,9.9513,9.9521,0.0114,6.3060,-0.0105,6.5447,11.0035,11.1530,-0.1495,-0.0425,inf,0.4207,0.0000,7.9096,9.9515,9.9518,0.0113,6.3269,0.0058,6.8087,11.0949,11.1635,-0.0685,-0.0209,inf
13.7600,0,7.0000,2,low_small_up,6.3330,0,0.0000,0,0.4445,0.0000,0.5503,14.2267,12.3744,11.8895,6.3330,0.0047,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3657,0.0000,12.4666,10.4759,10.4730,0.0116,6.2735,-0.0072,6.2633,14.0348,14.2735,-0.2387,0.0595,inf,0.3966,0.0000,12.4682,10.4802,10.4814,0.0126,6.3071,0.0067,6.5420,11.0033,11.1536,-0.1502,-0.0336,inf,0.4169,0.0000,12.4872,10.4814,10.4808,0.0107,6.3401,-0.0139,6.7858,11.0944,11.1701,-0.0757,-0.0330,inf
13.7700,0,7.0000,2,low_small_up,6.3473,0,0.0000,0,0.4444,0.0000,1.1695,9.5528,8.1722,1.3603,6.3473,-0.0090,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3661,0.0000,8.0061,14.6324,14.6326,0.0118,6.2730,0.0074,6.2665,14.0358,14.2730,-0.2372,0.0743,inf,0.3933,0.0000,8.0144,14.6260,14.6254,0.0119,6.3184,-0.0105,6.5217,11.0027,11.1592,-0.1565,-0.0454,inf,0.4163,0.0000,8.0309,14.6277,14.6285,0.0114,6.3430,0.0059,6.7807,11.0943,11.1715,-0.0772,-0.0247,inf
13.7800,0,7.0000,2,low_small_up,6.3515,0,0.0000,0,0.4431,0.0000,0.6427,10.5403,8.1722,9.1799,6.3515,0.0048,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3617,0.0000,7.6320,10.3706,10.3720,0.0131,6.2826,-0.0071,6.2362,14.0364,14.2826,-0.2462,0.0689,inf,0.3930,0.0000,7.6364,10.3716,10.3710,0.0113,6.3192,0.0068,6.5193,11.0025,11.1596,-0.1571,-0.0367,inf,0.4126,0.0000,6.6360,10.3703,11.3717,1.0128,6.3560,-0.0139,6.7807,11.0937,11.1780,-0.0843,-0.0368,inf
13.7900,0,7.0000,2,low_small_up,6.3658,0,0.0000,0,0.4435,0.0000,1.7490,10.7895,18.0602,1.9092,6.3658,-0.0091,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3622,0.0000,1.7567,15.8639,15.8618,0.0111,6.2817,0.0076,6.2409,14.0375,14.2817,-0.2442,0.0841,inf,0.3898,0.0000,1.7578,15.8597,15.8616,0.0131,6.3302,-0.0104,6.4994,11.0018,11.1651,-0.1633,-0.0485,inf,0.4119,0.0000,1.6624,15.8647,14.9543,0.1024,6.3587,0.0060,6.7529,11.0936,11.1793,-0.0858,-0.0285,inf
13.8000,0,7.0000,2,low_small_up,6.3699,0,0.0000,0,0.4418,0.0000,0.8227,9.1912,18.0602,9.1912,6.3699,0.0048,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3622,0.0000,11.9332,15.8639,15.8618,0.0111,6.2908,-0.0071,6.2409,14.0382,14.2908,-0.2527,0.0790,inf,0.3898,0.0000,11.9437,15.8597,15.8616,0.0131,6.3308,0.0069,6.4994,11.0015,11.1654,-0.1639,-0.0400,inf,0.4082,0.0000,7.0079,3.7256,4.8559,1.2327,6.3714,-0.0137,6.7529,11.0930,11.1857,-0.0927,-0.0406,inf
13.8100,0,7.0000,2,low_small_up,6.3841,0,0.0000,0,0.4416,0.0000,1.3249,10.0402,8.7873,1.5496,6.3841,-0.0091,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3588,0.0000,8.5878,13.9134,13.9179,0.0156,6.2896,0.0078,6.2185,14.0394,14.2896,-0.2502,0.0946,inf,0.3862,0.0000,8.6060,13.9269,13.9287,0.0150,6.3415,-0.0103,6.4775,11.0008,11.1708,-0.1699,-0.0520,inf,0.4076,0.0000,7.2589,10.2069,10.3309,1.3567,6.3739,0.0061,6.7303,11.0928,11.1869,-0.0941,-0.0323,inf
13.8200,0,7.0000,2,low_small_up,6.3882,0,0.0000,0,0.4404,0.0000,1.1622,10.1159,9.9369,1.3706,6.3882,0.0048,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3548,0.0000,8.0172,10.5030,10.5013,0.0139,6.2984,-0.0070,6.1914,14.0402,14.2984,-0.2582,0.0898,inf,0.3860,0.0000,8.0273,10.4945,10.4915,0.0119,6.3419,0.0071,6.4756,11.0005,11.1709,-0.1704,-0.0435,inf,0.4040,0.0000,7.3903,10.4836,9.7882,0.6613,6.3863,-0.0136,6.7255,11.0922,11.1932,-0.1010,-0.0444,inf
13.8300,0,7.0000,2,low_small_up,6.4023,0,0.0000,0,0.4404,0.0000,10.0707,10.1159,9.9369,1.3706,6.4023,-0.0092,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3558,0.0000,8.0818,10.2067,10.2066,0.0137,6.2967,0.0080,6.1993,14.0415,14.2967,-0.2552,0.1056,inf,0.3828,0.0000,8.0842,10.2068,10.2057,0.0108,6.3523,-0.0103,6.4562,10.9998,11.1762,-0.1764,-0.0556,inf,0.4034,0.0000,8.0867,10.2051,9.5547,0.0108,6.3885,0.0062,6.7033,11.0919,11.1943,-0.1023,-0.0362,inf
13.8400,0,7.0000,2,low_small_up,6.4063,0,0.0000,0,0.4390,0.0000,1.3474,6.5477,8.1623,1.6293,6.4063,0.0048,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3520,0.0000,7.8937,10.2046,10.2017,0.0108,6.3051,-0.0069,6.1738,14.0424,14.3051,-0.2627,0.1012,inf,0.3826,0.0000,7.8929,10.2049,10.2107,0.0166,6.3524,0.0072,6.4546,10.9994,11.1762,-0.1768,-0.0473,inf,0.3998,0.0000,7.9384,10.2282,10.2340,0.0167,6.4007,-0.0135,6.6987,11.0913,11.2003,-0.1091,-0.0483,inf
13.8500,0,7.0000,2,low_small_up,6.4203,0,0.0000,0,0.4388,0.0000,1.0621,10.6224,10.2114,1.2182,6.4203,-0.0093,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3531,0.0000,8.0846,10.1364,10.1449,0.0194,6.3031,0.0081,6.1833,14.0438,14.3031,-0.2592,0.1173,inf,0.3794,0.0000,8.0850,10.1419,10.1374,0.0121,6.3625,-0.0102,6.4356,10.9986,11.1813,-0.1826,-0.0595,inf,0.3992,0.0000,8.0836,10.1213,10.1163,0.0116,6.4026,0.0064,6.6726,11.0910,11.2013,-0.1103,-0.0400,inf
13.8600,0,7.0000,2,low_small_up,6.4242,0,0.0000,0,0.4376,0.0000,9.8370,11.2216,10.2114,10.0034,6.4242,0.0049,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3495,0.0000,8.0548,10.0333,10.0260,0.0121,6.3111,-0.0069,6.1594,14.0449,14.3111,-0.2662,0.1131,inf,0.3793,0.0000,8.0619,10.0226,10.0210,0.0105,6.3623,0.0073,6.4343,10.9983,11.1812,-0.1829,-0.0512,inf,0.3957,0.0000,8.0652,10.0187,10.0177,0.0106,6.4144,-0.0133,6.6510,11.0903,11.2072,-0.1169,-0.0521,inf
13.8700,0,7.0000,2,low_small_up,6.4382,0,0.0000,0,0.4379,0.0000,1.8546,10.0050,17.9842,2.0243,6.4382,-0.0094,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3508,0.0000,1.8441,16.2044,16.2112,0.0188,6.3087,0.0083,6.1705,14.0465,14.3087,-0.2622,0.1295,inf,0.3762,0.0000,1.8305,16.2263,16.2333,0.0174,6.3722,-0.0101,6.4156,10.9974,11.1861,-0.1887,-0.0635,inf,0.3952,0.0000,1.8133,16.2481,16.2545,0.0170,6.4160,0.0065,6.6510,11.0900,11.2080,-0.1180,-0.0438,inf
13.8800,0,7.0000,2,low_small_up,6.4420,0,0.0000,0,0.4362,0.0000,1.1942,8.9186,12.3309,1.3879,6.4420,0.0049,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3508,0.0000,12.1342,16.2044,16.2112,0.0188,6.3164,-0.0068,6.1705,14.0476,14.3164,-0.2687,0.1256,inf,0.3762,0.0000,12.1298,16.2263,16.2333,0.0174,6.3717,0.0075,6.4156,10.9970,11.1858,-0.1888,-0.0553,inf,0.3917,0.0000,8.0769,4.0485,4.0461,0.0146,6.4275,-0.0132,6.6259,11.0892,11.2138,-0.1245,-0.0558,inf
13.8900,0,7.0000,2,low_small_up,6.4558,0,0.0000,0,0.4361,0.0000,1.3318,10.0995,10.2378,1.5262,6.4558,-0.0094,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3491,0.0000,8.2266,14.1417,14.1362,0.0134,6.3136,0.0085,6.1609,14.0493,14.3136,-0.2643,0.1422,inf,0.3731,0.0000,8.2336,14.1221,14.1152,0.0106,6.3812,-0.0100,6.3963,10.9961,11.1906,-0.1945,-0.0676,inf,0.3912,0.0000,8.2411,10.0526,10.0491,0.0111,6.4288,0.0067,6.6223,11.0889,11.2144,-0.1255,-0.0475,inf
13.9000,0,7.0000,2,low_small_up,6.4595,0,0.0000,0,0.4348,0.0000,1.0698,10.2805,10.0237,1.2694,6.4595,0.0050,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3459,0.0000,8.0468,10.2072,10.2067,0.0129,6.3209,-0.0068,6.1401,14.0506,14.3209,-0.2703,0.1386,inf,0.3731,0.0000,8.0600,10.2084,10.2091,0.0113,6.3804,0.0076,6.3957,10.9957,11.1902,-0.1945,-0.0595,inf,0.3878,0.0000,8.0829,10.2090,10.2084,0.0106,6.4400,-0.0130,6.6016,11.0881,11.2200,-0.1319,-0.0595,inf
13.9100,0,7.0000,2,low_small_up,6.4732,0,0.0000,0,0.4347,0.0000,9.8026,11.2334,10.0237,9.9640,6.4732,-0.0095,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3477,0.0000,7.7864,10.2542,10.2552,0.0138,6.3178,0.0086,6.1543,14.0525,14.3178,-0.2654,0.1554,inf,0.3701,0.0000,7.7907,10.2544,10.2540,0.0109,6.3897,-0.0100,6.3777,10.9948,11.1948,-0.2001,-0.0719,inf,0.3874,0.0000,7.7910,10.2553,10.2558,0.0110,6.4409,0.0069,6.5984,11.0877,11.2204,-0.1327,-0.0512,inf
13.9200,0,7.0000,2,low_small_up,6.4768,0,0.0000,0,0.4335,0.0000,1.1023,8.8938,7.9357,1.2616,6.4768,0.0050,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3447,0.0000,7.7815,10.1635,10.1622,0.0125,6.3249,-0.0068,6.1351,14.0539,14.3249,-0.2709,0.1519,inf,0.3701,0.0000,7.7794,10.1674,10.1678,0.0112,6.3886,0.0078,6.3775,10.9943,11.1943,-0.2000,-0.0637,inf,0.3840,0.0000,7.7757,10.1720,10.1750,0.0140,6.4517,-0.0129,6.5780,11.0869,11.2259,-0.1390,-0.0632,inf
13.9300,0,7.0000,2,low_small_up,6.4904,0,0.0000,0,0.4335,0.0000,10.2551,8.8938,7.9357,1.2616,6.4904,-0.0096,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3467,0.0000,8.4363,9.7770,9.7816,0.0170,6.3214,0.0088,6.1508,14.0559,14.3214,-0.2656,0.1689,inf,0.3672,0.0000,8.3141,9.9051,9.9070,0.0132,6.3975,-0.0099,6.3598,10.9933,11.1988,-0.2055,-0.0761,inf,0.3837,0.0000,8.3257,9.9031,9.9003,0.0111,6.4523,0.0070,6.5753,11.0865,11.2262,-0.1397,-0.0548,inf
13.9400,0,7.0000,2,low_small_up,6.4938,0,0.0000,0,0.4321,0.0000,1.1633,6.7066,8.0133,1.3211,6.4938,0.0051,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3439,0.0000,7.8688,10.7176,10.7123,0.0117,6.3282,-0.0067,6.1330,14.0575,14.3282,-0.2707,0.1657,inf,0.3673,0.0000,7.8737,10.5840,10.5825,0.0117,6.3961,0.0079,6.3599,10.9928,11.1981,-0.2053,-0.0680,inf,0.3804,0.0000,7.8727,10.5826,10.5836,0.0122,6.4628,-0.0128,6.5553,11.0856,11.2314,-0.1458,-0.0667,inf
13.9500,0,7.0000,2,low_small_up,6.5073,1,0.0100,0,0.4320,0.0000,1.4163,10.3074,10.6221,1.6358,6.5073,-0.0096,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3460,0.0000,8.3872,10.0539,10.0556,0.0134,6.3244,0.0089,6.1502,14.0596,14.3244,-0.2649,0.1829,inf,0.3644,0.0000,8.3837,10.0611,10.0636,0.0142,6.4048,-0.0098,6.3425,10.9918,11.2024,-0.2106,-0.0803,inf,0.3801,0.0000,8.3902,10.0624,10.0606,0.0103,6.4631,0.0072,6.5531,11.0852,11.2315,-0.1464,-0.0583,inf
13.9600,0,7.0000,2,low_small_up,6.5107,1,0.0200,0,0.4307,0.0000,1.2216,10.3133,10.0677,1.3902,6.5107,0.0051,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3434,0.0000,8.1880,10.3105,10.3094,0.0123,6.3309,-0.0067,6.1338,14.0613,14.3309,-0.2696,0.1798,inf,0.3646,0.0000,8.1929,10.3030,10.3002,0.0113,6.4031,0.0081,6.3430,10.9912,11.2015,-0.2104,-0.0722,inf,0.3769,0.0000,8.1921,10.3056,10.3064,0.0111,6.4732,-0.0126,6.5335,11.0843,11.2366,-0.1523,-0.0701,inf
13.9700,0,7.0000,2,low_small_up,6.5240,1,0.0300,0,0.4306,0.0000,1.4115,10.3574,10.6295,1.6623,6.5240,-0.0097,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3458,0.0000,8.4538,10.2769,10.2798,0.0152,6.3269,0.0090,6.1524,14.0635,14.3269,-0.2634,0.1971,inf,0.3618,0.0000,8.5358,10.2789,10.2787,0.0111,6.4114,-0.0097,6.3260,10.9901,11.2057,-0.2156,-0.0845,inf,0.3767,0.0000,8.5448,10.2768,10.2763,0.0107,6.4731,0.0073,6.5317,11.0838,11.2366,-0.1527,-0.0617,inf
13.9800,0,7.0000,2,low_small_up,6.5272,1,0.0400,0,0.4309,0.0000,0.5208,16.3197,10.6295,14.6575,6.5272,0.0052,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3433,0.0000,11.9104,11.9703,11.9719,0.0168,6.3331,-0.0067,6.1374,14.0654,14.3331,-0.2676,0.1941,inf,0.3620,0.0000,11.9059,11.9739,11.9802,0.0175,6.4095,0.0082,6.3268,10.9895,11.2047,-0.2152,-0.0764,inf,0.3736,0.0000,11.8961,11.9872,11.9890,0.0125,6.4829,-0.0125,6.5126,11.0829,11.2415,-0.1585,-0.0734,inf
13.9900,0,7.0000,2,low_small_up,6.5404,1,0.0500,0,0.4293,0.0000,1.0472,9.6838,8.3055,1.2492,6.5404,-0.0097,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3458,0.0000,8.1221,14.0092,14.0040,0.0117,6.3288,0.0091,6.1573,14.0678,14.3288,-0.2610,0.2115,inf,0.3592,0.0000,8.1460,14.0031,13.9969,0.0112,6.4175,-0.0096,6.3101,10.9884,11.2088,-0.2203,-0.0887,inf,0.3734,0.0000,8.1575,13.9880,13.9861,0.0106,6.4824,0.0075,6.5112,11.0824,11.2412,-0.1588,-0.0649,inf
14.0000,0,7.0000,2,low_small_up,6.5435,1,0.0600,0,0.4281,0.0000,1.2190,9.8248,10.0424,1.4668,6.5435,0.0052,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3436,0.0000,7.7306,10.3822,10.3836,0.0131,6.3348,-0.0068,6.1435,14.0699,14.3348,-0.2649,0.2087,inf,0.3595,0.0000,7.7427,10.3836,10.3834,0.0110,6.4152,0.0083,6.3113,10.9877,11.2076,-0.2199,-0.0804,inf,0.3704,0.0000,7.1760,10.9582,10.9709,0.0233,6.4919,-0.0123,6.5112,11.0815,11.2459,-0.1645,-0.0767,inf
14.0100,0,7.0000,2,low_small_up,6.5565,1,0.0700,0,0.4280,0.0000,0.6120,10.8326,10.0424,9.3658,6.5565,-0.0098,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3463,0.0000,7.4007,10.5514,10.5511,0.0128,6.3304,0.0092,6.1647,14.0724,14.3304,-0.2580,0.2261,inf,0.3568,0.0000,7.4029,10.5516,10.5520,0.0113,6.4230,-0.0096,6.2949,10.9866,11.2115,-0.2249,-0.0926,inf,0.3703,0.0000,7.4011,9.9779,9.9659,0.0112,6.4911,0.0077,6.4918,11.0809,11.2455,-0.1646,-0.0681,inf
14.0200,0,7.0000,2,low_small_up,6.5595,1,0.0800,0,0.4268,0.0000,1.1594,9.4370,7.8574,1.3181,6.5595,0.0053,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3442,0.0000,7.7077,9.6784,9.6778,0.0122,6.3361,-0.0068,6.1522,14.0746,14.3361,-0.2615,0.2234,inf,0.3571,0.0000,7.7080,9.6776,9.6787,0.0125,6.4204,0.0085,6.2964,10.9859,11.2102,-0.2243,-0.0843,inf,0.3673,0.0000,7.1319,9.6785,10.2531,0.5858,6.5002,-0.0121,6.4918,11.0799,11.2501,-0.1702,-0.0797,inf
14.0300,0,7.0000,2,low_small_up,6.5723,1,0.0900,0,0.4268,0.0000,10.6070,9.4370,7.8574,1.3181,6.5723,-0.0098,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3470,0.0000,8.6957,9.7994,9.7996,0.0125,6.3315,0.0093,6.1745,14.0773,14.3315,-0.2542,0.2409,inf,0.3545,0.0000,8.7114,9.8004,9.7987,0.0108,6.4279,-0.0095,6.2804,10.9847,11.2140,-0.2292,-0.0964,inf,0.3673,0.0000,7.7121,9.7972,10.2369,1.0256,6.4990,0.0078,6.4737,11.0794,11.2495,-0.1702,-0.0711,inf
14.0400,0,7.0000,2,low_small_up,6.5752,1,0.1000,0,0.4255,0.0000,0.8378,6.3821,13.6028,6.3620,6.5752,0.0053,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3450,0.0000,7.2111,11.6698,11.6756,0.0182,6.3370,-0.0068,6.1631,14.0796,14.3370,-0.2574,0.2381,inf,0.3549,0.0000,7.2149,11.6857,11.6912,0.0164,6.4251,0.0086,6.2822,10.9840,11.2125,-0.2285,-0.0880,inf,0.3644,0.0000,7.2119,11.7024,10.6929,0.0160,6.5078,-0.0120,6.4555,11.0784,11.2539,-0.1755,-0.0827,inf
14.0500,0,7.0000,2,low_small_up,6.5879,1,0.1100,0,0.4257,0.0000,6.0006,11.1117,11.1716,6.3022,6.5879,-0.0099,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3480,0.0000,6.0244,11.1721,11.1704,0.0165,6.3322,0.0093,6.1866,14.0824,14.3322,-0.2498,0.2557,inf,0.3523,0.0000,6.0648,11.1690,11.1693,0.0167,6.4323,-0.0094,6.2665,10.9828,11.2161,-0.2333,-0.1000,109.7989,0.3645,0.0000,6.0909,11.1672,11.1660,0.0148,6.5063,0.0080,6.4555,11.0778,11.2531,-0.1754,-0.0740,inf
14.0600,0,7.0000,2,low_small_up,6.5906,1,0.1200,0,0.4242,0.0000,0.9073,9.2314,8.7252,6.8083,6.5906,0.0054,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3462,0.0000,7.7537,8.7156,8.7123,0.0131,6.3377,-0.0069,6.1762,14.0849,14.3377,-0.2528,0.2529,inf,0.3528,0.0000,7.7716,8.7100,8.7083,0.0150,6.4291,0.0087,6.2687,10.9820,11.2146,-0.2325,-0.0915,inf,0.3617,0.0000,7.7891,8.7060,8.7022,0.0110,6.5147,-0.0119,6.4383,11.0767,11.2573,-0.1806,-0.0856,inf
14.0700,0,7.0000,2,low_small_up,6.6032,1,0.1300,0,0.4241,0.0000,1.1179,10.3548,7.4125,1.2753,6.6032,-0.0099,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3493,0.0000,7.2150,11.0508,11.0744,0.0367,6.3327,0.0094,6.2006,14.0879,14.3327,-0.2448,0.2705,inf,0.3502,0.0000,7.1928,11.0857,11.0894,0.0187,6.4361,-0.0094,6.2534,10.9808,11.2180,-0.2372,-0.1033,106.2543,0.3618,0.0000,7.1880,11.0875,11.0889,0.0124,6.5129,0.0082,6.4387,11.0761,11.2564,-0.1803,-0.0768,inf
14.0800,0,7.0000,2,low_small_up,6.6057,1,0.1400,0,0.4229,0.0000,1.0422,10.0795,10.0404,1.2362,6.6057,0.0054,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3476,0.0000,7.8703,9.3833,9.3620,0.0154,6.3380,-0.0070,6.1912,14.0905,14.3380,-0.2475,0.2677,inf,0.3508,0.0000,7.8850,9.3451,9.3373,0.0108,6.4327,0.0089,6.2559,10.9800,11.2163,-0.2363,-0.0946,inf,0.3590,0.0000,7.8966,9.3316,9.3302,0.0110,6.5210,-0.0117,6.4220,11.0750,11.2605,-0.1854,-0.0883,inf
14.0900,0,7.0000,2,low_small_up,6.6182,1,0.1500,0,0.4228,0.0000,1.2834,10.1697,10.4144,1.4809,6.6182,-0.0100,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3509,0.0000,8.3498,9.9400,9.9374,0.0128,6.3330,0.0094,6.2165,14.0936,14.3330,-0.2394,0.2852,inf,0.3483,0.0000,8.3593,9.9366,9.9370,0.0112,6.4393,-0.0093,6.2409,10.9788,11.2197,-0.2409,-0.1064,103.2238,0.3593,0.0000,8.3165,9.9799,9.9873,0.0183,6.5188,0.0083,6.4229,11.0744,11.2594,-0.1850,-0.0795,inf
14.1000,0,7.0000,2,low_small_up,6.6206,1,0.1600,0,0.4217,0.0000,1.2916,10.0195,10.0736,1.5350,6.6206,0.0055,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3493,0.0000,7.7807,10.5987,10.5984,0.0126,6.3382,-0.0070,6.2079,14.0964,14.3382,-0.2418,0.2824,inf,0.3489,0.0000,7.7995,10.6002,10.6003,0.0113,6.4357,0.0090,6.2437,10.9779,11.2178,-0.2399,-0.0975,inf,0.3566,0.0000,7.8367,10.5581,10.5534,0.0135,6.5266,-0.0116,6.4066,11.0733,11.2633,-0.1900,-0.0909,inf
14.1100,0,7.0000,2,low_small_up,6.6329,1,0.1700,0,0.4216,0.0000,1.1021,10.1969,9.9914,1.3295,6.6329,-0.0100,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3527,0.0000,7.4473,10.3392,10.3397,0.0131,6.3331,0.0094,6.2341,14.0997,14.3331,-0.2334,0.2998,inf,0.3464,0.0000,7.4559,10.3505,10.3532,0.0140,6.4421,-0.0093,6.2291,10.9767,11.2211,-0.2444,-0.1090,100.6758,0.3569,0.0000,7.4741,10.3544,10.3553,0.0144,6.5241,0.0085,6.4079,11.0726,11.2620,-0.1894,-0.0820,inf
14.1200,0,7.0000,2,low_small_up,6.6351,1,0.1800,0,0.4204,0.0000,1.2794,9.9735,10.1570,1.5131,6.6351,0.0055,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3512,0.0000,7.9311,9.6577,9.6578,0.0132,6.3382,-0.0071,6.2262,14.1026,14.3382,-0.2356,0.2969,inf,0.3471,0.0000,7.9669,9.6439,9.6405,0.0105,6.4382,0.0091,6.2322,10.9758,11.2191,-0.2433,-0.1000,inf,0.3543,0.0000,7.9838,9.6406,9.6422,0.0160,6.5315,-0.0115,6.3920,11.0715,11.2658,-0.1943,-0.0933,inf
14.1300,0,7.0000,2,low_small_up,6.6473,1,0.1900,0,0.4204,0.0000,10.1768,9.9735,10.1570,1.5131,6.6473,-0.0101,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3546,0.0000,8.1695,10.1592,10.1607,0.0147,6.3331,0.0094,6.2531,14.1060,14.3331,-0.2270,0.3142,inf,0.3447,0.0000,8.1695,10.1643,10.1647,0.0108,6.4444,-0.0092,6.2179,10.9745,11.2222,-0.2477,-0.1113,98.5835,0.3547,0.0000,8.1683,10.1630,10.1610,0.0140,6.5288,0.0086,6.3938,11.0708,11.2644,-0.1936,-0.0844,inf
14.1400,0,7.0000,2,low_small_up,6.6494,1,0.2000,0,0.4192,0.0000,0.1277,7.0541,8.0333,0.9964,6.6494,0.0056,7.0000,0.0000,0.0000,0.0000,0.0000,inf,0.3532,0.0000,8.1729,10.1997,10.1957,0.0107,6.3382,-0.0072,6.2460,14.1091,14.3382,-0.2291,0.3112,inf,0.3454,0.0000,8.1745,10.1920,10.1975,0.0164,6.4402,0.0092,6.2214,10.9736,11.2201,-0.2465,-0.1021,107.5234,0.3521,0.0000,8.1637,10.2090,10.2062,0.0112,6.5359,-0.0114,6.3783,11.0696,11.2679,-0.1983,-0.0957,inf
