time_s,throttle_lead,brake_lead,speed_lead,accel_x_lead,local_sp_lead,dist_to_prev_lead,desired_dist_lead,throttle_1,brake_1,speed_1,accel_x_1,local_sp_1,dist_to_prev_1,desired_dist_1,throttle_2,brake_2,speed_2,accel_x_2,local_sp_2,dist_to_prev_2,desired_dist_2,throttle_3,brake_3,speed_3,accel_x_3,local_sp_3,dist_to_prev_3,desired_dist_3,throttle_4,brake_4,speed_4,accel_x_4,local_sp_4,dist_to_prev_4,desired_dist_4
16.4400,0.7321,0.0000,32.9419,0.0551,33.0000,0.0000,0.0000,0.7282,0.0000,32.9368,0.0269,33.1203,30.6040,30.5557,0.7317,0.0000,33.0202,0.0206,33.4348,17.5790,17.4061,0.7266,0.0000,33.1514,0.0377,33.5983,17.6837,17.4454,0.7446,0.0000,33.3928,-0.0161,34.3535,18.0562,17.5178
16.4500,0.7321,0.0000,32.9425,0.1073,33.0000,0.0000,0.0000,0.7285,0.0000,32.9366,0.0715,33.1208,30.6041,30.5556,0.7316,0.0000,33.0207,0.0620,33.4324,17.5782,17.4062,0.7267,0.0000,33.1506,0.0768,33.5956,17.6824,17.4452,0.7439,0.0000,33.3951,0.0200,34.3458,18.0537,17.5185
16.4600,0.7320,0.0000,32.9431,0.1592,33.0000,0.0000,0.0000,0.7287,0.0000,32.9363,0.1158,33.1212,30.6041,30.5554,0.7315,0.0000,33.0211,0.1031,33.4299,17.5773,17.4063,0.7268,0.0000,33.1498,0.1156,33.5930,17.6810,17.4449,0.7433,0.0000,33.3973,0.0560,34.3379,18.0512,17.5192
16.4700,0.7320,0.0000,32.9436,0.2108,33.0000,0.0000,0.0000,0.7289,0.0000,32.9361,0.1598,33.1217,30.6042,30.5553,0.7314,0.0000,33.0215,0.1441,33.4275,17.5765,17.4065,0.7268,0.0000,33.1489,0.1542,33.5902,17.6798,17.4447,0.7426,0.0000,33.3995,0.0919,34.3301,18.0487,17.5198
16.4800,0.7320,0.0000,32.9441,0.2619,33.0000,0.0000,0.0000,0.7292,0.0000,32.9359,0.2036,33.1223,30.6043,30.5551,0.7313,0.0000,33.0219,0.1847,33.4250,17.5756,17.4066,0.7269,0.0000,33.1481,0.1924,33.5877,17.6785,17.4444,0.7419,0.0000,33.4017,0.1276,34.3221,18.0461,17.5205
16.4900,0.7319,0.0000,32.9446,0.3125,33.0000,0.0000,0.0000,0.7294,0.0000,32.9357,0.2468,33.1228,30.6043,30.5550,0.7312,0.0000,33.0223,0.2249,33.4226,17.5747,17.4067,0.7270,0.0000,33.1473,0.2303,33.5852,17.6772,17.4442,0.7412,0.0000,33.4038,0.1630,34.3141,18.0436,17.5211
16.5000,0.7319,0.0000,32.9452,0.3626,33.0000,0.0000,0.0000,0.7296,0.0000,32.9354,0.2897,33.1234,30.6044,30.5548,0.7311,0.0000,33.0227,0.2647,33.4201,17.5739,17.4068,0.7271,0.0000,33.1464,0.2678,33.5827,17.6760,17.4439,0.7405,0.0000,33.4059,0.1981,34.3060,18.0410,17.5218
16.5100,0.7319,0.0000,32.9456,0.4119,33.0000,0.0000,0.0000,0.7299,0.0000,32.9352,0.3319,33.1240,30.6045,30.5546,0.7310,0.0000,33.0231,0.3040,33.4176,17.5730,17.4069,0.7272,0.0000,33.1455,0.3048,33.5802,17.6748,17.4437,0.7398,0.0000,33.4080,0.2329,34.2980,18.0384,17.5224
16.5200,0.7319,0.0000,32.9461,0.4606,33.0000,0.0000,0.0000,0.7301,0.0000,32.9350,0.3735,33.1247,30.6046,30.5545,0.7309,0.0000,33.0234,0.3428,33.4151,17.5721,17.4070,0.7273,0.0000,33.1447,0.3412,33.5778,17.6736,17.4434,0.7390,0.0000,33.4100,0.2673,34.2899,18.0357,17.5230
16.5300,0.7318,0.0000,32.9466,0.5084,33.0000,0.0000,0.0000,0.7304,0.0000,32.9348,0.4144,33.1253,30.6047,30.5543,0.7308,0.0000,33.0237,0.3809,33.4127,17.5712,17.4071,0.7274,0.0000,33.1438,0.3770,33.5754,17.6724,17.4431,0.7383,0.0000,33.4120,0.3012,34.2818,18.0330,17.5236
16.5400,0.7318,0.0000,32.9470,0.5554,33.0000,0.0000,0.0000,0.7307,0.0000,32.9345,0.4547,33.1260,30.6048,30.5542,0.7307,0.0000,33.0240,0.4184,33.4102,17.5703,17.4072,0.7275,0.0000,33.1429,0.4122,33.5730,17.6712,17.4429,0.7376,0.0000,33.4139,0.3347,34.2736,18.0303,17.5242
16.5500,0.7318,0.0000,32.9474,0.6014,33.0000,0.0000,0.0000,0.7309,0.0000,32.9343,0.4942,33.1266,30.6050,30.5540,0.7306,0.0000,33.0242,0.4553,33.4077,17.5694,17.4073,0.7277,0.0000,33.1420,0.4467,33.5707,17.6699,17.4426,0.7369,0.0000,33.4157,0.3676,34.2654,18.0276,17.5247
16.5600,0.7318,0.0000,32.9478,0.6465,33.0000,0.0000,0.0000,0.7312,0.0000,32.9342,0.5329,33.1273,30.6051,30.5539,0.7305,0.0000,33.0245,0.4914,33.4053,17.5685,17.4073,0.7278,0.0000,33.1412,0.4805,33.5683,17.6688,17.4424,0.7361,0.0000,33.4175,0.3999,34.2572,18.0248,17.5252
16.5700,0.7318,0.0000,32.9482,0.6906,33.0000,0.0000,0.0000,0.7314,0.0000,32.9340,0.5708,33.1279,30.6052,30.5538,0.7305,0.0000,33.0247,0.5266,33.4028,17.5675,17.4074,0.7279,0.0000,33.1403,0.5136,33.5661,17.6677,17.4421,0.7354,0.0000,33.4192,0.4316,34.2489,18.0220,17.5257
16.5800,0.7317,0.0000,32.9486,0.7336,33.0000,0.0000,0.0000,0.7317,0.0000,32.9338,0.6078,33.1285,30.6053,30.5537,0.7304,0.0000,33.0249,0.5612,33.4003,17.5666,17.4075,0.7280,0.0000,33.1394,0.5460,33.5639,17.6665,17.4418,0.7346,0.0000,33.4208,0.4627,34.2407,18.0192,17.5262
16.5900,0.7317,0.0000,32.9490,0.7756,33.0000,0.0000,0.0000,0.7319,0.0000,32.9337,0.6438,33.1292,30.6055,30.5536,0.7303,0.0000,33.0251,0.5948,33.3979,17.5657,17.4075,0.7281,0.0000,33.1385,0.5775,33.5617,17.6654,17.4416,0.7339,0.0000,33.4223,0.4931,34.2324,18.0164,17.5267
16.6000,0.7317,0.0000,32.9494,0.8164,33.0000,0.0000,0.0000,0.7322,0.0000,32.9336,0.6790,33.1297,30.6056,30.5535,0.7302,0.0000,33.0252,0.6277,33.3955,17.5648,17.4076,0.7283,0.0000,33.1377,0.6082,33.5595,17.6642,17.4413,0.7332,0.0000,33.4237,0.5228,34.2242,18.0135,17.5271
16.6100,0.7317,0.0000,32.9497,0.8560,33.0000,0.0000,0.0000,0.7324,0.0000,32.9335,0.7131,33.1303,30.6058,30.5534,0.7301,0.0000,33.0253,0.6596,33.3931,17.5639,17.4076,0.7284,0.0000,33.1368,0.6380,33.5574,17.6631,17.4410,0.7325,0.0000,33.4251,0.5517,34.2159,18.0106,17.5275
16.6200,0.7317,0.0000,32.9500,0.8945,33.0000,0.0000,0.0000,0.7326,0.0000,32.9334,0.7463,33.1309,30.6059,30.5534,0.7301,0.0000,33.0255,0.6905,33.3907,17.5630,17.4076,0.7285,0.0000,33.1360,0.6669,33.5551,17.6620,17.4408,0.7318,0.0000,33.4264,0.5798,34.2077,18.0077,17.5279
16.6300,0.7317,0.0000,32.9504,0.9316,33.0000,0.0000,0.0000,0.7328,0.0000,32.9333,0.7784,33.1314,30.6061,30.5533,0.7300,0.0000,33.0256,0.7206,33.3883,17.5621,17.4077,0.7287,0.0000,33.1351,0.6949,33.5530,17.6608,17.4405,0.7310,0.0000,33.4275,0.6072,34.1995,18.0048,17.5283
16.6400,0.7317,0.0000,32.9507,0.9676,33.0000,0.0000,0.0000,0.7331,0.0000,32.9333,0.8095,33.1319,30.6063,30.5533,0.7299,0.0000,33.0256,0.7496,33.3860,17.5611,17.4077,0.7288,0.0000,33.1343,0.7221,33.5508,17.6598,17.4403,0.7303,0.0000,33.4286,0.6337,34.1913,18.0019,17.5286
16.6500,0.7317,0.0000,32.9510,1.0022,33.0000,0.0000,0.0000,0.7333,0.0000,32.9333,0.8395,33.1324,30.6064,30.5533,0.7299,0.0000,33.0257,0.7777,33.3836,17.5602,17.4077,0.7289,0.0000,33.1335,0.7482,33.5487,17.6587,17.4400,0.7297,0.0000,33.4296,0.6595,34.1832,17.9989,17.5289
16.6600,0.7317,0.0000,32.9513,1.0356,33.0000,0.0000,0.0000,0.7335,0.0000,32.9333,0.8685,33.1328,30.6066,30.5533,0.7298,0.0000,33.0257,0.8047,33.3812,17.5592,17.4077,0.7291,0.0000,33.1326,0.7734,33.5467,17.6577,17.4398,0.7290,0.0000,33.4305,0.6843,34.1750,17.9959,17.5291
16.6700,0.7317,0.0000,32.9515,1.0675,33.0000,0.0000,0.0000,0.7337,0.0000,32.9334,0.8962,33.1332,30.6068,30.5533,0.7297,0.0000,33.0257,0.8307,33.3788,17.5583,17.4077,0.7292,0.0000,33.1318,0.7976,33.5447,17.6566,17.4395,0.7283,0.0000,33.4313,0.7082,34.1669,17.9929,17.5294
16.6800,0.7317,0.0000,32.9518,1.0982,33.0000,0.0000,0.0000,0.7339,0.0000,32.9334,0.9229,33.1336,30.6069,30.5534,0.7297,0.0000,33.0257,0.8557,33.3765,17.5574,17.4077,0.7293,0.0000,33.1310,0.8208,33.5427,17.6556,17.4393,0.7276,0.0000,33.4319,0.7312,34.1588,17.9899,17.5296
16.6900,0.7317,0.0000,32.9521,1.1274,33.0000,0.0000,0.0000,0.7341,0.0000,32.9335,0.9484,33.1339,30.6071,30.5535,0.7296,0.0000,33.0257,0.8795,33.3742,17.5565,17.4077,0.7295,0.0000,33.1302,0.8429,33.5406,17.6545,17.4391,0.7270,0.0000,33.4325,0.7533,34.1508,17.9869,17.5297
16.7000,0.7317,0.0000,32.9523,1.1553,33.0000,0.0000,0.0000,0.7342,0.0000,32.9336,0.9728,33.1341,30.6073,30.5535,0.7296,0.0000,33.0256,0.9024,33.3719,17.5555,17.4077,0.7296,0.0000,33.1295,0.8641,33.5386,17.6535,17.4388,0.7264,0.0000,33.4330,0.7745,34.1428,17.9838,17.5299
16.7100,0.7317,0.0000,32.9525,1.1817,33.0000,0.0000,0.0000,0.7344,0.0000,32.9338,0.9960,33.1344,30.6075,30.5537,0.7295,0.0000,33.0256,0.9240,33.3696,17.5546,17.4077,0.7297,0.0000,33.1287,0.8842,33.5365,17.6524,17.4386,0.7258,0.0000,33.4333,0.7947,34.1348,17.9808,17.5300
16.7200,0.7317,0.0000,32.9528,1.2068,33.0000,0.0000,0.0000,0.7345,0.0000,32.9340,1.0180,33.1346,30.6077,30.5538,0.7295,0.0000,33.0255,0.9447,33.3674,17.5537,17.4077,0.7299,0.0000,33.1280,0.9033,33.5345,17.6514,17.4384,0.7252,0.0000,33.4335,0.8140,34.1269,17.9777,17.5301
16.7300,0.7317,0.0000,32.9530,1.2304,33.0000,0.0000,0.0000,0.7347,0.0000,32.9342,1.0388,33.1348,30.6079,30.5539,0.7294,0.0000,33.0254,0.9642,33.3652,17.5528,17.4076,0.7300,0.0000,33.1272,0.9213,33.5325,17.6504,17.4382,0.7246,0.0000,33.4337,0.8323,34.1192,17.9746,17.5301
16.7400,0.7317,0.0000,32.9532,1.2526,33.0000,0.0000,0.0000,0.7348,0.0000,32.9344,1.0585,33.1349,30.6080,30.5541,0.7294,0.0000,33.0253,0.9825,33.3629,17.5519,17.4076,0.7301,0.0000,33.1265,0.9382,33.5305,17.6494,17.4380,0.7240,0.0000,33.4337,0.8496,34.1114,17.9716,17.5301
16.7500,0.7317,0.0000,32.9534,1.2734,33.0000,0.0000,0.0000,0.7349,0.0000,32.9347,1.0769,33.1349,30.6082,30.5543,0.7294,0.0000,33.0252,0.9998,33.3607,17.5510,17.4076,0.7302,0.0000,33.1258,0.9542,33.5285,17.6483,17.4377,0.7235,0.0000,33.4336,0.8659,34.1037,17.9685,17.5301
16.7600,0.7317,0.0000,32.9536,1.2926,33.0000,0.0000,0.0000,0.7350,0.0000,32.9350,1.0941,33.1349,30.6084,30.5545,0.7293,0.0000,33.0250,1.0159,33.3586,17.5501,17.4075,0.7303,0.0000,33.1251,0.9690,33.5264,17.6473,17.4375,0.7229,0.0000,33.4334,0.8813,34.0961,17.9655,17.5300
16.7700,0.7317,0.0000,32.9538,1.3105,33.0000,0.0000,0.0000,0.7351,0.0000,32.9353,1.1101,33.1349,30.6086,30.5547,0.7293,0.0000,33.0249,1.0309,33.3564,17.5492,17.4075,0.7304,0.0000,33.1245,0.9828,33.5244,17.6463,17.4373,0.7224,0.0000,33.4331,0.8956,34.0886,17.9624,17.5299
16.7800,0.7317,0.0000,32.9540,1.3269,33.0000,0.0000,0.0000,0.7352,0.0000,32.9356,1.1249,33.1348,30.6088,30.5549,0.7293,0.0000,33.0247,1.0447,33.3543,17.5483,17.4074,0.7306,0.0000,33.1238,0.9954,33.5225,17.6453,17.4371,0.7219,0.0000,33.4327,0.9090,34.0811,17.9593,17.5298
16.7900,0.7317,0.0000,32.9542,1.3419,33.0000,0.0000,0.0000,0.7353,0.0000,32.9360,1.1385,33.1346,30.6090,30.5552,0.7293,0.0000,33.0245,1.0575,33.3522,17.5474,17.4074,0.7307,0.0000,33.1232,1.0070,33.5205,17.6444,17.4370,0.7215,0.0000,33.4322,0.9213,34.0736,17.9562,17.5297
16.8000,0.7317,0.0000,32.9544,1.3554,33.0000,0.0000,0.0000,0.7354,0.0000,32.9364,1.1509,33.1344,30.6091,30.5555,0.7292,0.0000,33.0243,1.0691,33.3501,17.5465,17.4073,0.7308,0.0000,33.1226,1.0175,33.5185,17.6434,17.4368,0.7210,0.0000,33.4316,0.9326,34.0663,17.9531,17.5295
16.8100,0.7317,0.0000,32.9545,1.3675,33.0000,0.0000,0.0000,0.7354,0.0000,32.9368,1.1666,33.1342,30.6093,30.5558,0.7292,0.0000,33.0241,1.0795,33.3481,17.5457,17.4072,0.7309,0.0000,33.1220,1.0270,33.5165,17.6424,17.4366,0.7206,0.0000,33.4309,0.9430,34.0590,17.9500,17.5293
16.8200,0.7317,0.0000,32.9547,1.3781,33.0000,0.0000,0.0000,0.7355,0.0000,32.9372,1.1835,33.1339,30.6095,30.5561,0.7292,0.0000,33.0239,1.0889,33.3461,17.5448,17.4072,0.7310,0.0000,33.1214,1.0354,33.5145,17.6414,17.4364,0.7202,0.0000,33.4300,0.9522,34.0518,17.9469,17.5290
16.8300,0.7317,0.0000,32.9549,1.3873,33.0000,0.0000,0.0000,0.7355,0.0000,32.9377,1.1918,33.1336,30.6096,30.5564,0.7292,0.0000,33.0236,1.0971,33.3441,17.5439,17.4071,0.7311,0.0000,33.1208,1.0427,33.5125,17.6404,17.4363,0.7198,0.0000,33.4291,0.9606,34.0448,17.9438,17.5287
16.8400,0.7318,0.0000,32.9550,1.3952,33.0000,0.0000,0.0000,0.7356,0.0000,32.9382,1.1990,33.1332,30.6098,30.5567,0.7292,0.0000,33.0234,1.1042,33.3421,17.5431,17.4070,0.7312,0.0000,33.1203,1.0490,33.5105,17.6395,17.4361,0.7194,0.0000,33.4280,0.9679,34.0377,17.9408,17.5284
16.8500,0.7318,0.0000,32.9552,1.4015,33.0000,0.0000,0.0000,0.7356,0.0000,32.9387,1.2052,33.1327,30.6100,30.5571,0.7292,0.0000,33.0231,1.1102,33.3401,17.5422,17.4069,0.7312,0.0000,33.1198,1.0543,33.5084,17.6385,17.4359,0.7191,0.0000,33.4269,0.9742,34.0309,17.9377,17.5281
16.8600,0.7318,0.0000,32.9553,1.4064,33.0000,0.0000,0.0000,0.7356,0.0000,32.9392,1.2102,33.1323,30.6101,30.5575,0.7292,0.0000,33.0229,1.1150,33.3382,17.5414,17.4069,0.7313,0.0000,33.1193,1.0585,33.5064,17.6375,17.4358,0.7187,0.0000,33.4257,0.9795,34.0240,17.9346,17.5277
16.8700,0.7318,0.0000,32.9555,1.4101,33.0000,0.0000,0.0000,0.7356,0.0000,32.9398,1.2142,33.1317,30.6103,30.5578,0.7292,0.0000,33.0226,1.1188,33.3363,17.5406,17.4068,0.7314,0.0000,33.1188,1.0616,33.5044,17.6366,17.4356,0.7184,0.0000,33.4244,0.9838,34.0173,17.9316,17.5273
16.8800,0.7318,0.0000,32.9556,1.4122,33.0000,0.0000,0.0000,0.7356,0.0000,32.9403,1.2171,33.1311,30.6105,30.5582,0.7292,0.0000,33.0223,1.1215,33.3345,17.5397,17.4067,0.7315,0.0000,33.1183,1.0637,33.5024,17.6356,17.4355,0.7181,0.0000,33.4229,0.9872,34.0106,17.9285,17.5269
16.8900,0.7318,0.0000,32.9558,1.4131,33.0000,0.0000,0.0000,0.7356,0.0000,32.9409,1.2188,33.1306,30.6106,30.5587,0.7293,0.0000,33.0220,1.1232,33.3326,17.5389,17.4066,0.7315,0.0000,33.1179,1.0648,33.5003,17.6346,17.4354,0.7179,0.0000,33.4214,0.9896,34.0041,17.9255,17.5264
16.9000,0.7318,0.0000,32.9560,1.4125,33.0000,0.0000,0.0000,0.7355,0.0000,32.9415,1.2195,33.1299,30.6107,30.5591,0.7293,0.0000,33.0217,1.1237,33.3308,17.5381,17.4065,0.7316,0.0000,33.1175,1.0649,33.4982,17.6337,17.4352,0.7176,0.0000,33.4198,0.9911,33.9977,17.9225,17.5259
16.9100,0.7318,0.0000,32.9561,1.4107,33.0000,0.0000,0.0000,0.7355,0.0000,32.9422,1.2190,33.1291,30.6109,30.5595,0.7293,0.0000,33.0214,1.1233,33.3291,17.5373,17.4064,0.7316,0.0000,33.1170,1.0640,33.4962,17.6328,17.4351,0.7174,0.0000,33.4181,0.9916,33.9914,17.9195,17.5254
16.9200,0.7318,0.0000,32.9563,1.4075,33.0000,0.0000,0.0000,0.7354,0.0000,32.9428,1.2175,33.1284,30.6110,30.5600,0.7293,0.0000,33.0211,1.1217,33.3273,17.5366,17.4063,0.7317,0.0000,33.1166,1.0621,33.4941,17.6318,17.4350,0.7172,0.0000,33.4163,0.9911,33.9851,17.9165,17.5249
16.9300,0.7319,0.0000,32.9564,1.4030,33.0000,0.0000,0.0000,0.7354,0.0000,32.9434,1.2149,33.1277,30.6112,30.5604,0.7294,0.0000,33.0208,1.1192,33.3255,17.5358,17.4062,0.7317,0.0000,33.1163,1.0593,33.4920,17.6308,17.4349,0.7170,0.0000,33.4145,0.9898,33.9789,17.9135,17.5243
16.9400,0.7319,0.0000,32.9566,1.3973,33.0000,0.0000,0.0000,0.7353,0.0000,32.9441,1.2113,33.1269,30.6113,30.5609,0.7294,0.0000,33.0205,1.1156,33.3239,17.5350,17.4061,0.7318,0.0000,33.1159,1.0555,33.4899,17.6299,17.4348,0.7169,0.0000,33.4125,0.9874,33.9728,17.9105,17.5238
16.9500,0.7319,0.0000,32.9567,1.3903,33.0000,0.0000,0.0000,0.7352,0.0000,32.9448,1.2065,33.1260,30.6114,30.5613,0.7294,0.0000,33.0202,1.1110,33.3222,17.5343,17.4061,0.7318,0.0000,33.1156,1.0508,33.4877,17.6289,17.4347,0.7167,0.0000,33.4105,0.9843,33.9669,17.9076,17.5232
16.9600,0.7319,0.0000,32.9569,1.3820,33.0000,0.0000,0.0000,0.7352,0.0000,32.9455,1.2008,33.1251,30.6115,30.5618,0.7295,0.0000,33.0198,1.1054,33.3205,17.5335,17.4060,0.7318,0.0000,33.1152,1.0451,33.4856,17.6280,17.4346,0.7166,0.0000,33.4085,0.9802,33.9610,17.9046,17.5225
16.9700,0.7319,0.0000,32.9570,1.3725,33.0000,0.0000,0.0000,0.7351,0.0000,32.9462,1.1940,33.1242,30.6116,30.5623,0.7295,0.0000,33.0195,1.0989,33.3189,17.5328,17.4059,0.7319,0.0000,33.1149,1.0386,33.4835,17.6270,17.4345,0.7165,0.0000,33.4063,0.9753,33.9552,17.9017,17.5219
16.9800,0.7319,0.0000,32.9572,1.3618,33.0000,0.0000,0.0000,0.7350,0.0000,32.9469,1.1862,33.1233,30.6117,30.5628,0.7296,0.0000,33.0192,1.0915,33.3173,17.5321,17.4058,0.7319,0.0000,33.1146,1.0311,33.4813,17.6260,17.4344,0.7164,0.0000,33.4041,0.9694,33.9495,17.8988,17.5212
16.9900,0.7319,0.0000,32.9574,1.3500,33.0000,0.0000,0.0000,0.7349,0.0000,32.9476,1.1774,33.1223,30.6118,30.5633,0.7296,0.0000,33.0189,1.0831,33.3158,17.5314,17.4057,0.7319,0.0000,33.1144,1.0228,33.4791,17.6251,17.4343,0.7164,0.0000,33.4018,0.9628,33.9439,17.8959,17.5205
17.0000,0.7319,0.0000,32.9575,1.3370,33.0000,0.0000,0.0000,0.7348,0.0000,32.9483,1.1676,33.1213,30.6119,30.5638,0.7297,0.0000,33.0186,1.0739,33.3143,17.5306,17.4056,0.7319,0.0000,33.1141,1.0136,33.4770,17.6242,17.4342,0.7163,0.0000,33.3995,0.9553,33.9384,17.8931,17.5198
17.0100,0.7319,0.0000,32.9577,1.3229,33.0000,0.0000,0.0000,0.7347,0.0000,32.9490,1.1568,33.1203,30.6120,30.5643,0.7297,0.0000,33.0182,1.0636,33.3127,17.5300,17.4055,0.7319,0.0000,33.1138,1.0036,33.4748,17.6232,17.4342,0.7163,0.0000,33.3971,0.9470,33.9331,17.8902,17.5191
17.0200,0.7319,0.0000,32.9579,1.3076,33.0000,0.0000,0.0000,0.7346,0.0000,32.9497,1.1451,33.1193,30.6121,30.5648,0.7298,0.0000,33.0179,1.0526,33.3112,17.5293,17.4054,0.7319,0.0000,33.1136,0.9928,33.4726,17.6222,17.4341,0.7163,0.0000,33.3946,0.9379,33.9278,17.8874,17.5184
17.0300,0.7320,0.0000,32.9580,1.2913,33.0000,0.0000,0.0000,0.7345,0.0000,32.9504,1.1324,33.1182,30.6122,30.5653,0.7298,0.0000,33.0176,1.0407,33.3098,17.5286,17.4053,0.7319,0.0000,33.1134,0.9811,33.4704,17.6213,17.4340,0.7163,0.0000,33.3921,0.9280,33.9226,17.8846,17.5176
17.0400,0.7320,0.0000,32.9582,1.2740,33.0000,0.0000,0.0000,0.7343,0.0000,32.9512,1.1189,33.1171,30.6122,30.5658,0.7299,0.0000,33.0173,1.0280,33.3083,17.5279,17.4052,0.7319,0.0000,33.1132,0.9687,33.4682,17.6203,17.4340,0.7164,0.0000,33.3895,0.9174,33.9175,17.8819,17.5169
17.0500,0.7320,0.0000,32.9584,1.2557,33.0000,0.0000,0.0000,0.7342,0.0000,32.9519,1.1044,33.1160,30.6123,30.5663,0.7300,0.0000,33.0170,1.0145,33.3069,17.5273,17.4051,0.7319,0.0000,33.1130,0.9556,33.4659,17.6193,17.4339,0.7164,0.0000,33.3869,0.9061,33.9125,17.8791,17.5161
17.0600,0.7320,0.0000,32.9586,1.2364,33.0000,0.0000,0.0000,0.7341,0.0000,32.9526,1.0891,33.1149,30.6124,30.5668,0.7300,0.0000,33.0167,1.0002,33.3055,17.5267,17.4050,0.7319,0.0000,33.1128,0.9416,33.4636,17.6184,17.4338,0.7165,0.0000,33.3843,0.8940,33.9077,17.8764,17.5153
17.0700,0.7320,0.0000,32.9588,1.2161,33.0000,0.0000,0.0000,0.7340,0.0000,32.9533,1.0729,33.1138,30.6124,30.5673,0.7301,0.0000,33.0164,0.9851,33.3041,17.5260,17.4049,0.7318,0.0000,33.1126,0.9270,33.4613,17.6174,17.4338,0.7166,0.0000,33.3816,0.8812,33.9029,17.8737,17.5145
17.0800,0.7320,0.0000,32.9590,1.1949,33.0000,0.0000,0.0000,0.7338,0.0000,32.9540,1.0559,33.1127,30.6125,30.5678,0.7302,0.0000,33.0161,0.9693,33.3027,17.5254,17.4048,0.7318,0.0000,33.1124,0.9117,33.4591,17.6165,17.4337,0.7167,0.0000,33.3789,0.8678,33.8982,17.8711,17.5137
17.0900,0.7320,0.0000,32.9592,1.1728,33.0000,0.0000,0.0000,0.7337,0.0000,32.9548,1.0381,33.1115,30.6125,30.5683,0.7302,0.0000,33.0158,0.9528,33.3014,17.5248,17.4047,0.7318,0.0000,33.1123,0.8958,33.4568,17.6155,17.4337,0.7168,0.0000,33.3761,0.8536,33.8935,17.8684,17.5128
17.1000,0.7320,0.0000,32.9594,1.1498,33.0000,0.0000,0.0000,0.7336,0.0000,32.9555,1.0195,33.1104,30.6125,30.5688,0.7303,0.0000,33.0155,0.9355,33.3002,17.5242,17.4047,0.7317,0.0000,33.1121,0.8791,33.4545,17.6145,17.4336,0.7170,0.0000,33.3734,0.8389,33.8890,17.8658,17.5120
17.1100,0.7320,0.0000,32.9596,1.1260,33.0000,0.0000,0.0000,0.7334,0.0000,32.9562,1.0001,33.1093,30.6126,30.5693,0.7304,0.0000,33.0153,0.9177,33.2988,17.5236,17.4046,0.7317,0.0000,33.1120,0.8618,33.4523,17.6136,17.4336,0.7171,0.0000,33.3705,0.8235,33.8845,17.8632,17.5112
17.1200,0.7320,0.0000,32.9598,1.1014,33.0000,0.0000,0.0000,0.7333,0.0000,32.9568,0.9800,33.1081,30.6126,30.5698,0.7304,0.0000,33.0150,0.8991,33.2976,17.5230,17.4045,0.7317,0.0000,33.1119,0.8440,33.4500,17.6126,17.4336,0.7173,0.0000,33.3677,0.8076,33.8801,17.8607,17.5103
17.1300,0.7320,0.0000,32.9600,1.0760,33.0000,0.0000,0.0000,0.7332,0.0000,32.9575,0.9592,33.1070,30.6126,30.5703,0.7305,0.0000,33.0147,0.8800,33.2963,17.5225,17.4044,0.7316,0.0000,33.1117,0.8256,33.4476,17.6116,17.4335,0.7174,0.0000,33.3649,0.7911,33.8759,17.8581,17.5095
17.1400,0.7320,0.0000,32.9602,1.0499,33.0000,0.0000,0.0000,0.7330,0.0000,32.9582,0.9378,33.1059,30.6126,30.5707,0.7306,0.0000,33.0145,0.8602,33.2951,17.5219,17.4043,0.7316,0.0000,33.1116,0.8066,33.4453,17.6107,17.4335,0.7176,0.0000,33.3620,0.7740,33.8717,17.8556,17.5086
17.1500,0.7320,0.0000,32.9604,1.0232,33.0000,0.0000,0.0000,0.7329,0.0000,32.9589,0.9157,33.1048,30.6126,30.5712,0.7307,0.0000,33.0142,0.8400,33.2939,17.5213,17.4043,0.7315,0.0000,33.1115,0.7871,33.4430,17.6097,17.4334,0.7178,0.0000,33.3591,0.7564,33.8676,17.8531,17.5077
17.1600,0.7320,0.0000,32.9606,0.9957,33.0000,0.0000,0.0000,0.7328,0.0000,32.9595,0.8930,33.1036,30.6126,30.5717,0.7307,0.0000,33.0140,0.8191,33.2926,17.5208,17.4042,0.7315,0.0000,33.1114,0.7671,33.4407,17.6087,17.4334,0.7180,0.0000,33.3562,0.7383,33.8635,17.8507,17.5069
17.1700,0.7320,0.0000,32.9609,0.9676,33.0000,0.0000,0.0000,0.7326,0.0000,32.9601,0.8697,33.1025,30.6127,30.5721,0.7308,0.0000,33.0138,0.7977,33.2915,17.5203,17.4041,0.7314,0.0000,33.1113,0.7466,33.4383,17.6078,17.4334,0.7183,0.0000,33.3534,0.7197,33.8596,17.8483,17.5060
17.1800,0.7320,0.0000,32.9611,0.9389,33.0000,0.0000,0.0000,0.7325,0.0000,32.9608,0.8458,33.1014,30.6127,30.5725,0.7309,0.0000,33.0136,0.7759,33.2903,17.5197,17.4041,0.7313,0.0000,33.1112,0.7256,33.4359,17.6068,17.4333,0.7185,0.0000,33.3505,0.7006,33.8557,17.8459,17.5051
17.1900,0.7320,0.0000,32.9613,0.9097,33.0000,0.0000,0.0000,0.7324,0.0000,32.9614,0.8214,33.1003,30.6127,30.5730,0.7310,0.0000,33.0134,0.7536,33.2891,17.5192,17.4040,0.7313,0.0000,33.1111,0.7042,33.4336,17.6058,17.4333,0.7187,0.0000,33.3476,0.6812,33.8519,17.8435,17.5043
