time_s,teleport_event,speed_range,active_inner,mode,a_cmd,a_des,a_meas,u_raw,u_eff,throttle_veh_0,brake_veh_0,speed_veh_0,speed_long_veh_0,accel_long_veh_0,local_sp_veh_0
15.1900,0,low,single,throttle,-0.288816,-0.288816,-0.551251,0.778446,0.778446,0.7784,0.0000,4.8834,4.8834,-0.6222,5.0000
15.2000,0,low,single,throttle,-0.273794,-0.273794,-0.622174,0.818613,0.818613,0.8186,0.0000,4.8766,4.8766,-0.6426,5.0000
15.2100,0,low,single,throttle,-0.260059,-0.260059,-0.642572,0.834809,0.834809,0.8348,0.0000,4.8710,4.8710,-0.6135,5.0000
15.2200,0,low,single,throttle,-0.248502,-0.248502,-0.613473,0.827047,0.827047,0.8270,0.0000,4.8671,4.8671,-0.5374,5.0000
15.2300,0,low,single,throttle,-0.239919,-0.239919,-0.537364,0.796059,0.796059,0.7961,0.0000,4.8651,4.8651,-0.4174,5.0000
15.2400,0,low,single,throttle,-0.235031,-0.235031,-0.417396,0.742925,0.742925,0.7429,0.0000,4.8655,4.8655,-0.2570,5.0000
15.2500,0,low,single,throttle,-0.234489,-0.234489,-0.256988,0.668882,0.668882,0.6689,0.0000,4.8686,4.8686,-0.0599,5.0000
15.2600,0,low,single,throttle,-0.238864,-0.238864,-0.059929,0.575378,0.575378,0.5754,0.0000,4.8744,4.8744,0.1648,5.0000
15.2700,0,low,single,throttle,-0.248383,-0.248383,0.164758,0.466457,0.466457,0.4665,0.0000,4.8825,4.8825,0.3909,5.0000
15.2800,0,low,single,throttle,-0.262198,-0.262198,0.390865,0.354649,0.354649,0.3546,0.0000,4.8919,4.8919,0.5827,5.0000
15.2900,0,low,single,throttle,-0.278466,-0.278466,0.582680,0.257383,0.257383,0.2574,0.0000,4.9015,4.9015,0.7142,5.0000
15.3000,0,low,single,coast,-0.295187,-0.295187,0.714219,0.187684,0.187684,0.0000,0.0000,4.9103,4.9103,0.7727,5.0000
15.3100,0,low,single,coast,-0.310570,-0.310570,0.772699,0.152380,0.152380,0.0000,0.0000,4.9175,4.9175,0.7536,5.0000
15.3200,0,low,single,coast,-0.323013,-0.323013,0.753583,0.154396,0.154396,0.0000,0.0000,4.9223,4.9223,0.6579,5.0000
15.3300,0,low,single,coast,-0.331115,-0.331115,0.657876,0.193994,0.193994,0.0000,0.0000,4.9243,4.9243,0.4972,5.0000
15.3400,0,low,single,coast,-0.334050,-0.334050,0.497198,0.266245,0.266245,0.0000,0.0000,4.9237,4.9237,0.3023,5.0000
15.3500,0,low,single,coast,-0.332215,-0.332215,0.302300,0.356757,0.356757,0.0000,0.0000,4.9208,4.9208,0.0959,5.0000
15.3600,0,low,single,coast,-0.326154,-0.326154,0.095941,0.454749,0.454749,0.0000,0.0000,4.9159,4.9159,-0.1084,5.0000
15.3700,0,low,single,throttle,-0.316351,-0.316351,-0.108355,0.553733,0.553733,0.5537,0.0000,4.9094,4.9094,-0.2988,5.0000
15.3800,0,low,single,throttle,-0.303448,-0.303448,-0.298810,0.647944,0.647944,0.6479,0.0000,4.9018,4.9018,-0.4597,5.0000
15.3900,0,low,single,throttle,-0.288519,-0.288519,-0.459673,0.729559,0.729559,0.7296,0.0000,4.8939,4.8939,-0.5772,5.0000
15.4000,0,low,single,throttle,-0.272830,-0.272830,-0.577218,0.791591,0.791591,0.7916,0.0000,4.8861,4.8861,-0.6457,5.0000
15.4100,0,low,single,throttle,-0.257484,-0.257484,-0.645695,0.830815,0.830815,0.8308,0.0000,4.8792,4.8792,-0.6638,5.0000
15.4200,0,low,single,throttle,-0.243463,-0.243463,-0.663752,0.846097,0.846097,0.8461,0.0000,4.8734,4.8734,-0.6325,5.0000
15.4300,0,low,single,throttle,-0.231652,-0.231652,-0.632497,0.837489,0.837489,0.8375,0.0000,4.8693,4.8693,-0.5545,5.0000
15.4400,0,low,single,throttle,-0.222842,-0.222842,-0.554453,0.805744,0.805744,0.8057,0.0000,4.8673,4.8673,-0.4327,5.0000
15.4500,0,low,single,throttle,-0.217752,-0.217752,-0.432743,0.751930,0.751930,0.7519,0.0000,4.8676,4.8676,-0.2708,5.0000
15.4600,0,low,single,throttle,-0.217028,-0.217028,-0.270769,0.677276,0.677276,0.6773,0.0000,4.8705,4.8705,-0.0723,5.0000
15.4700,0,low,single,throttle,-0.221243,-0.221243,-0.072291,0.583220,0.583220,0.5832,0.0000,4.8763,4.8763,0.1544,5.0000
15.4800,0,low,single,throttle,-0.230657,-0.230657,0.154386,0.473453,0.473453,0.4735,0.0000,4.8844,4.8844,0.3845,5.0000
15.4900,0,low,single,throttle,-0.244508,-0.244508,0.384473,0.359808,0.359808,0.3598,0.0000,4.8939,4.8939,0.5814,5.0000
15.5000,0,low,single,throttle,-0.260945,-0.260945,0.581380,0.260124,0.260124,0.2601,0.0000,4.9036,4.9036,0.7185,5.0000
15.5100,0,low,single,coast,-0.277957,-0.277957,0.718515,0.187710,0.187710,0.0000,0.0000,4.9126,4.9126,0.7826,5.0000
15.5200,0,low,single,coast,-0.293737,-0.293737,0.782608,0.149629,0.149629,0.0000,0.0000,4.9201,4.9201,0.7689,5.0000
15.5300,0,low,single,coast,-0.306673,-0.306673,0.768918,0.148903,0.148903,0.0000,0.0000,4.9252,4.9252,0.6782,5.0000
15.5400,0,low,single,coast,-0.315347,-0.315347,0.678158,0.185940,0.185940,0.0000,0.0000,4.9274,4.9274,0.5206,5.0000
15.5500,0,low,single,coast,-0.318850,-0.318850,0.520596,0.256476,0.256476,0.0000,0.0000,4.9271,4.9271,0.3264,5.0000
15.5600,0,low,single,coast,-0.317517,-0.317517,0.326421,0.346411,0.346411,0.0000,0.0000,4.9244,4.9244,0.1195,5.0000
15.5700,0,low,single,coast,-0.311906,-0.311906,0.119481,0.444455,0.444455,0.0000,0.0000,4.9198,4.9198,-0.0862,5.0000
15.5800,0,low,single,throttle,-0.302500,-0.302500,-0.086212,0.543894,0.543894,0.5439,0.0000,4.9134,4.9134,-0.2784,5.0000
15.5900,0,low,single,throttle,-0.289951,-0.289951,-0.278425,0.638748,0.638748,0.6387,0.0000,4.9060,4.9060,-0.4412,5.0000
15.6000,0,low,single,throttle,-0.275339,-0.275339,-0.441165,0.721082,0.721082,0.7211,0.0000,4.8981,4.8981,-0.5606,5.0000
15.6100,0,low,single,throttle,-0.259931,-0.259931,-0.560615,0.783862,0.783862,0.7839,0.0000,4.8905,4.8905,-0.6309,5.0000
15.6200,0,low,single,throttle,-0.244836,-0.244836,-0.630931,0.823819,0.823819,0.8238,0.0000,4.8837,4.8837,-0.6507,5.0000
15.6300,0,low,single,throttle,-0.231042,-0.231042,-0.650684,0.839781,0.839781,0.8398,0.0000,4.8780,4.8780,-0.6210,5.0000
15.6400,0,low,single,throttle,-0.219434,-0.219434,-0.620982,0.831799,0.831799,0.8318,0.0000,4.8740,4.8740,-0.5443,5.0000
15.6500,0,low,single,throttle,-0.210807,-0.210807,-0.544348,0.800625,0.800625,0.8006,0.0000,4.8720,4.8720,-0.4239,5.0000
15.6600,0,low,single,throttle,-0.205882,-0.205882,-0.423905,0.747324,0.747324,0.7473,0.0000,4.8723,4.8723,-0.2631,5.0000
15.6700,0,low,single,throttle,-0.205308,-0.205308,-0.263055,0.673125,0.673125,0.6731,0.0000,4.8753,4.8753,-0.0655,5.0000
15.6800,0,low,single,throttle,-0.209660,-0.209660,-0.065541,0.579457,0.579457,0.5795,0.0000,4.8811,4.8811,0.1598,5.0000
15.6900,0,low,single,throttle,-0.219176,-0.219176,0.159809,0.470265,0.470265,0.4703,0.0000,4.8892,4.8892,0.3877,5.0000
15.7000,0,low,single,throttle,-0.233058,-0.233058,0.387697,0.357632,0.357632,0.3576,0.0000,4.8987,4.8987,0.5819,5.0000
15.7100,0,low,single,throttle,-0.249460,-0.249460,0.581941,0.259208,0.259208,0.2592,0.0000,4.9083,4.9083,0.7162,5.0000
15.7200,0,low,single,coast,-0.266377,-0.266377,0.716209,0.188181,0.188181,0.0000,0.0000,4.9172,4.9172,0.7774,5.0000
15.7300,0,low,single,coast,-0.282009,-0.282009,0.777448,0.151508,0.151508,0.0000,0.0000,4.9245,4.9245,0.7611,5.0000
15.7400,0,low,single,coast,-0.294751,-0.294751,0.761059,0.152142,0.152142,0.0000,0.0000,4.9295,4.9295,0.6678,5.0000
15.7500,0,low,single,coast,-0.303192,-0.303192,0.667842,0.190447,0.190447,0.0000,0.0000,4.9316,4.9316,0.5085,5.0000
15.7600,0,low,single,coast,-0.306453,-0.306453,0.508533,0.261929,0.261929,0.0000,0.0000,4.9311,4.9311,0.3139,5.0000
15.7700,0,low,single,coast,-0.304910,-0.304910,0.313857,0.352219,0.352219,0.0000,0.0000,4.9284,4.9284,0.1070,5.0000
15.7800,0,low,single,coast,-0.299112,-0.299112,0.107041,0.450317,0.450317,0.0000,0.0000,4.9236,4.9236,-0.0981,5.0000
15.7900,0,low,single,throttle,-0.289543,-0.289543,-0.098086,0.549594,0.549594,0.5496,0.0000,4.9171,4.9171,-0.2895,5.0000
15.8000,0,low,single,throttle,-0.276851,-0.276851,-0.289531,0.644183,0.644183,0.6442,0.0000,4.9096,4.9096,-0.4514,5.0000
15.8100,0,low,single,throttle,-0.262114,-0.262114,-0.451439,0.726212,0.726212,0.7262,0.0000,4.9017,4.9017,-0.5700,5.0000
15.8200,0,low,single,throttle,-0.246595,-0.246595,-0.570047,0.788676,0.788676,0.7887,0.0000,4.8940,4.8940,-0.6396,5.0000
15.8300,0,low,single,throttle,-0.231402,-0.231402,-0.639565,0.828331,0.828331,0.8283,0.0000,4.8871,4.8871,-0.6585,5.0000
15.8400,0,low,single,throttle,-0.217522,-0.217522,-0.658549,0.843998,0.843998,0.8440,0.0000,4.8814,4.8814,-0.6282,5.0000
15.8500,0,low,single,throttle,-0.205837,-0.205837,-0.628181,0.835765,0.835765,0.8358,0.0000,4.8773,4.8773,-0.5509,5.0000
15.8600,0,low,single,throttle,-0.197143,-0.197143,-0.550896,0.804340,0.804340,0.8043,0.0000,4.8752,4.8752,-0.4299,5.0000
15.8700,0,low,single,throttle,-0.192159,-0.192159,-0.429864,0.750813,0.750813,0.7508,0.0000,4.8755,4.8755,-0.2685,5.0000
15.8800,0,low,single,throttle,-0.191534,-0.191534,-0.268496,0.676418,0.676418,0.6764,0.0000,4.8785,4.8785,-0.0705,5.0000
15.8900,0,low,single,throttle,-0.195840,-0.195840,-0.070530,0.582580,0.582580,0.5826,0.0000,4.8844,4.8844,0.1604,5.0000
15.9000,0,low,single,throttle,-0.205592,-0.205592,0.160438,0.470689,0.470689,0.4707,0.0000,4.8933,4.8933,0.4138,5.0000
15.9100,0,low,single,throttle,-0.220864,-0.220864,0.413775,0.345607,0.345607,0.3456,0.0000,4.9041,4.9041,0.6482,5.0000
15.9200,0,low,single,coast,-0.239916,-0.239916,0.648207,0.227280,0.227280,0.0000,0.0000,4.9158,4.9158,0.8297,5.0000
15.9300,0,low,single,coast,-0.260614,-0.260614,0.829696,0.132516,0.132516,0.0000,0.0000,4.9272,4.9272,0.9404,5.0000
15.9400,0,low,single,coast,-0.281041,-0.281041,0.940420,0.070533,0.070533,0.0000,0.0000,4.9375,4.9375,0.9727,5.0000
15.9500,0,low,single,coast,-0.299475,-0.299475,0.972676,0.045776,0.045776,0.0000,0.0000,4.9459,4.9459,0.9253,5.0000
15.9600,0,low,single,coast,-0.314388,-0.314388,0.925258,0.059596,0.059596,0.0000,0.0000,4.9516,4.9516,0.8015,5.0000
15.9700,0,low,single,coast,-0.324459,-0.324459,0.801459,0.111160,0.111160,0.0000,0.0000,4.9544,4.9544,0.6169,5.0000
15.9800,0,low,single,coast,-0.329076,-0.329076,0.616947,0.193560,0.193560,0.0000,0.0000,4.9544,4.9544,0.4031,5.0000
15.9900,0,low,single,coast,-0.328743,-0.328743,0.403052,0.292079,0.292079,0.0000,0.0000,4.9521,4.9521,0.1812,5.0000
16.0000,0,low,single,coast,-0.324027,-0.324027,0.181207,0.396540,0.396540,0.0000,0.0000,4.9477,4.9477,-0.0359,5.0000
16.0100,0,low,single,throttle,-0.315425,-0.315425,-0.035942,0.500851,0.500851,0.5009,0.0000,4.9416,4.9416,-0.2372,5.0000
16.0200,0,low,single,throttle,-0.303597,-0.303597,-0.237238,0.599525,0.599525,0.5995,0.0000,4.9344,4.9344,-0.4073,5.0000
16.0300,0,low,single,throttle,-0.289635,-0.289635,-0.407251,0.684878,0.684878,0.6849,0.0000,4.9267,4.9267,-0.5326,5.0000
16.0400,0,low,single,throttle,-0.274815,-0.274815,-0.532646,0.750097,0.750097,0.7501,0.0000,4.9193,4.9193,-0.6079,5.0000
16.0500,0,low,single,throttle,-0.260252,-0.260252,-0.607911,0.792062,0.792062,0.7921,0.0000,4.9125,4.9125,-0.6318,5.0000
16.0600,0,low,single,throttle,-0.246941,-0.246941,-0.631833,0.809697,0.809697,0.8097,0.0000,4.9069,4.9069,-0.6057,5.0000
16.0700,0,low,single,throttle,-0.235771,-0.235771,-0.605708,0.803138,0.803138,0.8031,0.0000,4.9030,4.9030,-0.5321,5.0000
16.0800,0,low,single,throttle,-0.227547,-0.227547,-0.532083,0.773143,0.773143,0.7731,0.0000,4.9010,4.9010,-0.4143,5.0000
16.0900,0,low,single,throttle,-0.222988,-0.222988,-0.414281,0.720868,0.720868,0.7209,0.0000,4.9014,4.9014,-0.2557,5.0000
16.1000,0,low,single,throttle,-0.222755,-0.222755,-0.255664,0.647522,0.647522,0.6475,0.0000,4.9044,4.9044,-0.0601,5.0000
16.1100,0,low,single,throttle,-0.227419,-0.227419,-0.060136,0.554606,0.554606,0.5546,0.0000,4.9102,4.9102,0.1620,5.0000
16.1200,0,low,single,throttle,-0.237144,-0.237144,0.161970,0.446800,0.446800,0.4468,0.0000,4.9180,4.9180,0.3802,5.0000
16.1300,0,low,single,throttle,-0.250833,-0.250833,0.380177,0.338731,0.338731,0.3387,0.0000,4.9270,4.9270,0.5606,5.0000
16.1400,0,low,single,coast,-0.266643,-0.266643,0.560629,0.246976,0.246976,0.0000,0.0000,4.9360,4.9360,0.6792,5.0000
16.1500,0,low,single,coast,-0.282607,-0.282607,0.679192,0.183688,0.183688,0.0000,0.0000,4.9441,4.9441,0.7243,5.0000
16.1600,0,low,single,coast,-0.296967,-0.296967,0.724330,0.155101,0.155101,0.0000,0.0000,4.9504,4.9504,0.6922,5.0000
16.1700,0,low,single,coast,-0.308150,-0.308150,0.692202,0.163805,0.163805,0.0000,0.0000,4.9542,4.9542,0.5845,5.0000
16.1800,0,low,single,coast,-0.314798,-0.314798,0.584516,0.209716,0.209716,0.0000,0.0000,4.9553,4.9553,0.4175,5.0000
16.1900,0,low,single,coast,-0.316345,-0.316345,0.417487,0.285650,0.285650,0.0000,0.0000,4.9539,4.9539,0.2218,5.0000
16.2000,0,low,single,coast,-0.313291,-0.313291,0.221832,0.377176,0.377176,0.0000,0.0000,4.9503,4.9503,0.0180,5.0000
16.2100,0,low,single,coast,-0.306164,-0.306164,0.017985,0.474597,0.474597,0.0000,0.0000,4.9448,4.9448,-0.1821,5.0000
16.2200,0,low,single,throttle,-0.295425,-0.295425,-0.182074,0.572146,0.572146,0.5721,0.0000,4.9376,4.9376,-0.3673,5.0000
16.2300,0,low,single,throttle,-0.281708,-0.281708,-0.367339,0.664420,0.664420,0.6644,0.0000,4.9295,4.9295,-0.5229,5.0000
16.2400,0,low,single,throttle,-0.266064,-0.266064,-0.522859,0.743977,0.743977,0.7440,0.0000,4.9211,4.9211,-0.6352,5.0000
16.2500,0,low,single,throttle,-0.249745,-0.249745,-0.635229,0.803984,0.803984,0.8040,0.0000,4.9129,4.9129,-0.6988,5.0000
16.2600,0,low,single,throttle,-0.233845,-0.233845,-0.698807,0.841271,0.841271,0.8413,0.0000,4.9055,4.9055,-0.7124,5.0000
16.2700,0,low,single,throttle,-0.219336,-0.219336,-0.712377,0.854774,0.854774,0.8548,0.0000,4.8994,4.8994,-0.6770,5.0000
16.2800,0,low,single,throttle,-0.207096,-0.207096,-0.677005,0.844526,0.844526,0.8445,0.0000,4.8950,4.8950,-0.5952,5.0000
16.2900,0,low,single,throttle,-0.197911,-0.197911,-0.595199,0.811278,0.811278,0.8113,0.0000,4.8926,4.8926,-0.4701,5.0000
16.3000,0,low,single,throttle,-0.192493,-0.192493,-0.470093,0.756104,0.756104,0.7561,0.0000,4.8926,4.8926,-0.3050,5.0000
16.3100,0,low,single,throttle,-0.191485,-0.191485,-0.305043,0.680217,0.680217,0.6802,0.0000,4.8953,4.8953,-0.1037,5.0000
16.3200,0,low,single,throttle,-0.195455,-0.195455,-0.103748,0.585027,0.585027,0.5850,0.0000,4.9008,4.9008,0.1257,5.0000
16.3300,0,low,single,throttle,-0.204670,-0.204670,0.125661,0.474141,0.474141,0.4741,0.0000,4.9088,4.9088,0.3587,5.0000
16.3400,0,low,single,throttle,-0.218383,-0.218383,0.358718,0.359236,0.359236,0.3592,0.0000,4.9181,4.9181,0.5587,5.0000
16.3500,0,low,single,throttle,-0.234742,-0.234742,0.558747,0.258189,0.258189,0.2582,0.0000,4.9277,4.9277,0.6989,5.0000
16.3600,0,low,single,coast,-0.251726,-0.251726,0.698864,0.184454,0.184454,0.0000,0.0000,4.9366,4.9366,0.7658,5.0000
16.3700,0,low,single,coast,-0.267525,-0.267525,0.765807,0.145087,0.145087,0.0000,0.0000,4.9439,4.9439,0.7548,5.0000
16.3800,0,low,single,coast,-0.280521,-0.280521,0.754777,0.143140,0.143140,0.0000,0.0000,4.9489,4.9489,0.6664,5.0000
16.3900,0,low,single,coast,-0.289289,-0.289289,0.666396,0.179070,0.179070,0.0000,0.0000,4.9511,4.9511,0.5106,5.0000
16.4000,0,low,single,coast,-0.292896,-0.292896,0.510597,0.248776,0.248776,0.0000,0.0000,4.9507,4.9507,0.3176,5.0000
16.4100,0,low,single,coast,-0.291668,-0.291668,0.317586,0.338158,0.338158,0.0000,0.0000,4.9480,4.9480,0.1113,5.0000
16.4200,0,low,single,coast,-0.286155,-0.286155,0.111284,0.435895,0.435895,0.0000,0.0000,4.9433,4.9433,-0.0940,5.0000
16.4300,0,low,single,throttle,-0.276847,-0.276847,-0.093976,0.535121,0.535121,0.5351,0.0000,4.9368,4.9368,-0.2860,5.0000
16.4400,0,low,single,throttle,-0.264393,-0.264393,-0.285958,0.629858,0.629858,0.6299,0.0000,4.9293,4.9293,-0.4486,5.0000
16.4500,0,low,single,throttle,-0.249872,-0.249872,-0.448616,0.712144,0.712144,0.7121,0.0000,4.9214,4.9214,-0.5681,5.0000
16.4600,0,low,single,throttle,-0.234551,-0.234551,-0.568078,0.774922,0.774922,0.7749,0.0000,4.9137,4.9137,-0.6384,5.0000
16.4700,0,low,single,throttle,-0.219543,-0.219543,-0.638386,0.814868,0.814868,0.8149,0.0000,4.9068,4.9068,-0.6582,5.0000
16.4800,0,low,single,throttle,-0.205832,-0.205832,-0.658183,0.830845,0.830845,0.8308,0.0000,4.9010,4.9010,-0.6286,5.0000
16.4900,0,low,single,throttle,-0.194302,-0.194302,-0.628594,0.822912,0.822912,0.8229,0.0000,4.8970,4.8970,-0.5520,5.0000
16.5000,0,low,single,throttle,-0.185754,-0.185754,-0.551999,0.791752,0.791752,0.7918,0.0000,4.8949,4.8949,-0.4316,5.0000
16.5100,0,low,single,throttle,-0.180907,-0.180907,-0.431565,0.738451,0.738451,0.7385,0.0000,4.8952,4.8952,-0.2707,5.0000
16.5200,0,low,single,throttle,-0.180411,-0.180411,-0.270737,0.664260,0.664260,0.6643,0.0000,4.8981,4.8981,-0.0733,5.0000
16.5300,0,low,single,throttle,-0.184839,-0.184839,-0.073272,0.570611,0.570611,0.5706,0.0000,4.9038,4.9038,0.1514,5.0000
16.5400,0,low,single,throttle,-0.194397,-0.194397,0.151446,0.461725,0.461725,0.4617,0.0000,4.9117,4.9117,0.3763,5.0000
16.5500,0,low,single,throttle,-0.208180,-0.208180,0.376273,0.350593,0.350593,0.3506,0.0000,4.9209,4.9209,0.5661,5.0000
16.5600,0,low,single,throttle,-0.224351,-0.224351,0.566053,0.254385,0.254385,0.2544,0.0000,4.9302,4.9302,0.6952,5.0000
16.5700,0,low,single,coast,-0.240915,-0.240915,0.695167,0.185957,0.185957,0.0000,0.0000,4.9388,4.9388,0.7511,5.0000
16.5800,0,low,single,coast,-0.256086,-0.256086,0.751076,0.152018,0.152018,0.0000,0.0000,4.9457,4.9457,0.7295,5.0000
16.5900,0,low,single,coast,-0.268271,-0.268271,0.729480,0.155380,0.155380,0.0000,0.0000,4.9502,4.9502,0.6314,5.0000
16.6000,0,low,single,coast,-0.276071,-0.276071,0.631361,0.196318,0.196318,0.0000,0.0000,4.9519,4.9519,0.4695,5.0000
16.6100,0,low,single,coast,-0.278720,-0.278720,0.469483,0.269340,0.269340,0.0000,0.0000,4.9510,4.9510,0.2746,5.0000
16.6200,0,low,single,coast,-0.276640,-0.276640,0.274639,0.360024,0.360024,0.0000,0.0000,4.9479,4.9479,0.0691,5.0000
16.6300,0,low,single,coast,-0.270375,-0.270375,0.069116,0.457806,0.457806,0.0000,0.0000,4.9428,4.9428,-0.1340,5.0000
16.6400,0,low,single,throttle,-0.260400,-0.260400,-0.133969,0.556391,0.556391,0.5564,0.0000,4.9360,4.9360,-0.3230,5.0000
16.6500,0,low,single,throttle,-0.247356,-0.247356,-0.323003,0.650089,0.650089,0.6501,0.0000,4.9282,4.9282,-0.4824,5.0000
16.6600,0,low,single,throttle,-0.232311,-0.232311,-0.482424,0.731169,0.731169,0.7312,0.0000,4.9201,4.9201,-0.5987,5.0000
16.6700,0,low,single,throttle,-0.216524,-0.216524,-0.598666,0.792720,0.792720,0.7927,0.0000,4.9122,4.9122,-0.6659,5.0000
16.6800,0,low,single,throttle,-0.201096,-0.201096,-0.665945,0.831503,0.831503,0.8315,0.0000,4.9050,4.9050,-0.6829,5.0000
16.6900,0,low,single,throttle,-0.187011,-0.187011,-0.682873,0.846367,0.846367,0.8464,0.0000,4.8991,4.8991,-0.6506,5.0000
16.7000,0,low,single,throttle,-0.175150,-0.175150,-0.650583,0.837378,0.837378,0.8374,0.0000,4.8949,4.8949,-0.5716,5.0000
16.7100,0,low,single,throttle,-0.166302,-0.166302,-0.571616,0.805297,0.805297,0.8053,0.0000,4.8927,4.8927,-0.4490,5.0000
16.7200,0,low,single,throttle,-0.161186,-0.161186,-0.449023,0.751158,0.751158,0.7512,0.0000,4.8928,4.8928,-0.2863,5.0000
16.7300,0,low,single,throttle,-0.160448,-0.160448,-0.286257,0.676216,0.676216,0.6762,0.0000,4.8957,4.8957,-0.0870,5.0000
16.7400,0,low,single,throttle,-0.164662,-0.164662,-0.086965,0.581854,0.581854,0.5819,0.0000,4.9013,4.9013,0.1402,5.0000
16.7500,0,low,single,throttle,-0.174075,-0.174075,0.140243,0.471913,0.471913,0.4719,0.0000,4.9094,4.9094,0.3752,5.0000
16.7600,0,low,single,throttle,-0.188162,-0.188162,0.375182,0.355976,0.355976,0.3560,0.0000,4.9196,4.9196,0.6006,5.0000
16.7700,0,low,single,coast,-0.206179,-0.206179,0.600643,0.242366,0.242366,0.0000,0.0000,4.9309,4.9309,0.7858,5.0000
16.7800,0,low,single,coast,-0.226337,-0.226337,0.785761,0.146249,0.146249,0.0000,0.0000,4.9422,4.9422,0.9073,5.0000
16.7900,0,low,single,coast,-0.246670,-0.246670,0.907322,0.079356,0.079356,0.0000,0.0000,4.9526,4.9526,0.9543,5.0000
16.8000,0,low,single,coast,-0.265414,-0.265414,0.954293,0.047690,0.047690,0.0000,0.0000,4.9613,4.9613,0.9231,5.0000
16.8100,0,low,single,coast,-0.280992,-0.280992,0.923105,0.053719,0.053719,0.0000,0.0000,4.9674,4.9674,0.8154,5.0000
16.8200,0,low,single,coast,-0.292022,-0.292022,0.815380,0.097410,0.097410,0.0000,0.0000,4.9706,4.9706,0.6419,5.0000
16.8300,0,low,single,coast,-0.297633,-0.297633,0.641901,0.174244,0.174244,0.0000,0.0000,4.9711,4.9711,0.4331,5.0000
16.8400,0,low,single,coast,-0.298188,-0.298188,0.433074,0.270005,0.270005,0.0000,0.0000,4.9691,4.9691,0.2127,5.0000
16.8500,0,low,single,coast,-0.294265,-0.294265,0.212671,0.373428,0.373428,0.0000,0.0000,4.9650,4.9650,-0.0052,5.0000
16.8600,0,low,single,coast,-0.286374,-0.286374,-0.005177,0.477732,0.477732,0.0000,0.0000,4.9590,4.9590,-0.2125,5.0000
16.8700,0,low,single,throttle,-0.274961,-0.274961,-0.212534,0.579026,0.579026,0.5790,0.0000,4.9515,4.9515,-0.4008,5.0000
16.8800,0,low,single,throttle,-0.260658,-0.260658,-0.400806,0.673019,0.673019,0.6730,0.0000,4.9431,4.9431,-0.5570,5.0000
16.8900,0,low,single,throttle,-0.244494,-0.244494,-0.556980,0.753175,0.753175,0.7532,0.0000,4.9343,4.9343,-0.6685,5.0000
16.9000,0,low,single,throttle,-0.227717,-0.227717,-0.668523,0.813067,0.813067,0.8131,0.0000,4.9259,4.9259,-0.7305,5.0000
16.9100,0,low,single,throttle,-0.211410,-0.211410,-0.730545,0.849876,0.849876,0.8499,0.0000,4.9182,4.9182,-0.7421,5.0000
16.9200,0,low,single,throttle,-0.196543,-0.196543,-0.742120,0.862672,0.862672,0.8627,0.0000,4.9119,4.9119,-0.7046,5.0000
16.9300,0,low,single,throttle,-0.183986,-0.183986,-0.704632,0.851642,0.851642,0.8516,0.0000,4.9072,4.9072,-0.6207,5.0000
16.9400,0,low,single,throttle,-0.174522,-0.174522,-0.620700,0.817587,0.817587,0.8176,0.0000,4.9046,4.9046,-0.4936,5.0000
16.9500,0,low,single,throttle,-0.168856,-0.168856,-0.493560,0.761633,0.761633,0.7616,0.0000,4.9045,4.9045,-0.3266,5.0000
16.9600,0,low,single,throttle,-0.167632,-0.167632,-0.326580,0.684997,0.684997,0.6850,0.0000,4.9070,4.9070,-0.1234,5.0000
16.9700,0,low,single,throttle,-0.171416,-0.171416,-0.123404,0.589064,0.589064,0.5891,0.0000,4.9124,4.9124,0.1080,5.0000
16.9800,0,low,single,throttle,-0.180488,-0.180488,0.108046,0.477342,0.477342,0.4773,0.0000,4.9202,4.9202,0.3442,5.0000
16.9900,0,low,single,throttle,-0.194150,-0.194150,0.344205,0.361061,0.361061,0.3611,0.0000,4.9295,4.9295,0.5477,5.0000
17.0000,0,low,single,throttle,-0.210537,-0.210537,0.547730,0.258418,0.258418,0.2584,0.0000,4.9391,4.9391,0.6915,5.0000
17.0100,0,low,single,coast,-0.227620,-0.227620,0.691503,0.182975,0.182975,0.0000,0.0000,4.9480,4.9480,0.7621,5.0000
17.0200,0,low,single,throttle,3.000000,3.000000,0.762088,1.000000,1.000000,1.0000,0.0000,4.9556,4.9556,0.7619,10.0000
17.0300,0,low,single,throttle,3.000000,3.000000,0.761939,1.000000,1.000000,1.0000,0.0000,4.9623,4.9623,0.7296,10.0000
17.0400,0,low,single,throttle,3.000000,3.000000,0.729632,1.000000,1.000000,1.0000,0.0000,4.9688,4.9688,0.6997,10.0000
17.0500,0,low,single,throttle,3.000000,3.000000,0.699670,1.000000,1.000000,1.0000,0.0000,4.9755,4.9755,0.6920,10.0000
17.0600,0,low,single,throttle,3.000000,3.000000,0.691994,1.000000,1.000000,1.0000,0.0000,4.9832,4.9832,0.7172,10.0000
17.0700,0,low,single,throttle,3.000000,3.000000,0.717245,0.990584,0.990584,0.9906,0.0000,4.9921,4.9921,0.7802,10.0000
17.0800,0,low,single,throttle,3.000000,3.000000,0.780157,0.963657,0.963657,0.9637,0.0000,5.0029,5.0029,0.8818,10.0000
17.0900,0,low,single,throttle,3.000000,3.000000,0.881817,0.918676,0.918676,0.9187,0.0000,5.0157,5.0157,1.0233,10.0000
