sim_time_s,bin,target_speed_mps,mode,cmd,speed_mps,actor_long_accel_mps2
102.966186,low,8.0000,brake,0.7500,7.930354,-1.499693
102.976186,low,8.0000,brake,0.7500,7.904718,-1.872045
102.986186,low,8.0000,brake,0.7500,7.875546,-2.237844
102.996186,low,8.0000,brake,0.7500,7.843031,-2.592623
103.006186,low,8.0000,brake,0.7500,7.807343,-2.934298
103.016186,low,8.0000,brake,0.7500,7.768635,-3.262065
103.026186,low,8.0000,brake,0.7500,7.727043,-3.576052
103.036186,low,8.0000,brake,0.7500,7.682800,-3.872937
103.046186,low,8.0000,brake,0.7500,7.637185,-4.113944
103.056186,low,8.0000,brake,0.7500,7.590719,-4.300390
103.066186,low,8.0000,brake,0.7500,7.543506,-4.447699
103.076186,low,8.0000,brake,0.7500,7.495643,-4.566197
103.086186,low,8.0000,brake,0.7500,7.447213,-4.663098
103.096186,low,8.0000,brake,0.7500,7.398288,-4.743358
103.106186,low,8.0000,brake,0.7500,7.348944,-4.810230
103.116186,low,8.0000,brake,0.7500,7.299236,-4.866431
103.126186,low,8.0000,brake,0.7500,7.249222,-4.913693
103.136186,low,8.0000,brake,0.7500,7.198949,-4.953425
103.146186,low,8.0000,brake,0.7500,7.148465,-4.986678
103.156186,low,8.0000,brake,0.7500,7.097809,-5.014318
103.166186,low,8.0000,brake,0.7500,7.047021,-5.036889
103.176186,low,8.0000,brake,0.7500,6.996135,-5.054982
103.186186,low,8.0000,brake,0.7500,6.945179,-5.069196
103.196186,low,8.0000,brake,0.7500,6.894177,-5.080021
103.206186,low,8.0000,brake,0.7500,6.843155,-5.087791
103.216186,low,8.0000,brake,0.7500,6.792134,-5.092791
103.226186,low,8.0000,brake,0.7500,6.741136,-5.095257
103.236186,low,8.0000,brake,0.7500,6.690182,-5.095308
103.246186,low,8.0000,brake,0.7500,6.639287,-5.093288
103.256186,low,8.0000,brake,0.7500,6.588459,-5.089605
103.266186,low,8.0000,brake,0.7500,6.537714,-5.084307
103.276186,low,8.0000,brake,0.7500,6.487063,-5.077576
103.286186,low,8.0000,brake,0.7500,6.436519,-5.069495
103.296186,low,8.0000,brake,0.7500,6.386087,-5.060271
103.306186,low,8.0000,brake,0.7500,6.335781,-5.049885
103.316186,low,8.0000,brake,0.7500,6.285608,-5.038495
103.326186,low,8.0000,brake,0.7500,6.235572,-5.026285
103.336186,low,8.0000,brake,0.7500,6.185679,-5.013342
103.346186,low,8.0000,brake,0.7500,6.135933,-4.999755
103.356186,low,8.0000,brake,0.7500,6.086340,-4.985616
103.366186,low,8.0000,brake,0.7500,6.036903,-4.970918
103.376186,low,8.0000,brake,0.7500,5.987627,-4.955757
103.386186,low,8.0000,brake,0.7500,5.938520,-4.940011
103.396186,low,8.0000,brake,0.7500,5.889579,-4.923917
103.406186,low,8.0000,brake,0.7500,5.840808,-4.907532
103.416186,low,8.0000,brake,0.7500,5.792208,-4.890890
103.426186,low,8.0000,brake,0.7500,5.743782,-4.873998
103.436186,low,8.0000,brake,0.7500,5.695530,-4.856926
103.446186,low,8.0000,brake,0.7500,5.647454,-4.839655
103.456186,low,8.0000,brake,0.7500,5.599555,-4.822236
103.466186,low,8.0000,brake,0.7500,5.551836,-4.804622
103.476186,low,8.0000,brake,0.7500,5.504301,-4.786731
103.486186,low,8.0000,brake,0.7500,5.456946,-4.768793
103.496186,low,8.0000,brake,0.7500,5.409770,-4.750875
103.506186,low,8.0000,brake,0.7500,5.362776,-4.732869
103.516186,low,8.0000,brake,0.7500,5.315964,-4.714774
103.526186,low,8.0000,brake,0.7500,5.269331,-4.696770
103.536186,low,8.0000,brake,0.7500,5.222880,-4.678692
103.546186,low,8.0000,brake,0.7500,5.176611,-4.660549
103.556186,low,8.0000,brake,0.7500,5.130526,-4.642330
103.566186,low,8.0000,brake,0.7500,5.084622,-4.624147
103.576186,low,8.0000,brake,0.7500,5.038900,-4.605968
103.586186,low,8.0000,brake,0.7500,4.993361,-4.587741
103.596186,low,8.0000,brake,0.7500,4.948002,-4.569588
103.606186,low,8.0000,brake,0.7500,4.902821,-4.551563
103.616186,low,8.0000,brake,0.7500,4.857822,-4.533488
103.626186,low,8.0000,brake,0.7500,4.813002,-4.515464
103.636186,low,8.0000,brake,0.7500,4.768360,-4.497523
103.646186,low,8.0000,brake,0.7500,4.723901,-4.479453
103.656186,low,8.0000,brake,0.7500,4.679620,-4.461482
103.666186,low,8.0000,brake,0.7500,4.635519,-4.443509
103.676186,low,8.0000,brake,0.7500,4.591594,-4.425634
103.686186,low,8.0000,brake,0.7500,4.547846,-4.407874
103.696186,low,8.0000,brake,0.7500,4.504275,-4.390088
103.706186,low,8.0000,brake,0.7500,4.460883,-4.372286
103.716186,low,8.0000,brake,0.7500,4.417665,-4.354589
103.726186,low,8.0000,brake,0.7500,4.374624,-4.336944
103.736186,low,8.0000,brake,0.7500,4.331756,-4.319384
103.746186,low,8.0000,brake,0.7500,4.289062,-4.301894
103.756186,low,8.0000,brake,0.7500,4.246541,-4.284451
103.766186,low,8.0000,brake,0.7500,4.204194,-4.267038
103.776186,low,8.0000,brake,0.7500,4.162021,-4.249645
103.786186,low,8.0000,brake,0.7500,4.120019,-4.232331
103.796186,low,8.0000,brake,0.7500,4.078188,-4.215102
103.806186,low,8.0000,brake,0.7500,4.036527,-4.197945
103.816186,low,8.0000,brake,0.7500,3.995036,-4.180843
103.826186,low,8.0000,brake,0.7500,3.953714,-4.163835
103.836186,low,8.0000,brake,0.7500,3.912562,-4.146814
103.846186,low,8.0000,brake,0.7500,3.871579,-4.129817
103.856186,low,8.0000,brake,0.7500,3.830763,-4.112928
103.866186,low,8.0000,brake,0.7500,3.790114,-4.096116
103.876186,low,8.0000,brake,0.7500,3.749631,-4.079381
103.886186,low,8.0000,brake,0.7500,3.709314,-4.062712
103.896186,low,8.0000,brake,0.7500,3.669161,-4.046111
103.906186,low,8.0000,brake,0.7500,3.629173,-4.029554
103.916186,low,8.0000,brake,0.7500,3.589350,-4.013009
103.926186,low,8.0000,brake,0.7500,3.549691,-3.996531
103.936186,low,8.0000,brake,0.7500,3.510194,-3.980128
103.946186,low,8.0000,brake,0.7500,3.470859,-3.963809
103.956186,low,8.0000,brake,0.7500,3.431686,-3.947544
103.966186,low,8.0000,brake,0.7500,3.392672,-3.931380
103.976186,low,8.0000,brake,0.7500,3.353819,-3.915250
103.986186,low,8.0000,brake,0.7500,3.315126,-3.899182
103.996186,low,8.0000,brake,0.7500,3.276591,-3.883189
104.006186,low,8.0000,brake,0.7500,3.238217,-3.867153
104.016186,low,8.0000,brake,0.7500,3.200001,-3.851205
104.026186,low,8.0000,brake,0.7500,3.161942,-3.835356
104.036186,low,8.0000,brake,0.7500,3.124039,-3.819580
104.046186,low,8.0000,brake,0.7500,3.086292,-3.803877
104.056186,low,8.0000,brake,0.7500,3.048701,-3.788220
104.066186,low,8.0000,brake,0.7500,3.011264,-3.772636
104.076186,low,8.0000,brake,0.7500,2.973981,-3.757116
104.086186,low,8.0000,brake,0.7500,2.936852,-3.741629
104.096186,low,8.0000,brake,0.7500,2.899876,-3.726213
104.106186,low,8.0000,brake,0.7500,2.863054,-3.710810
104.116186,low,8.0000,brake,0.7500,2.826385,-3.695442
104.126186,low,8.0000,brake,0.7500,2.789867,-3.680169
104.136186,low,8.0000,brake,0.7500,2.753500,-3.664960
104.146186,low,8.0000,brake,0.7500,2.717282,-3.649851
104.156186,low,8.0000,brake,0.7500,2.681214,-3.634781
104.166186,low,8.0000,brake,0.7500,2.645295,-3.619769
104.176186,low,8.0000,brake,0.7500,2.609524,-3.604822
104.186186,low,8.0000,brake,0.7500,2.573902,-3.589932
104.196186,low,8.0000,brake,0.7500,2.538427,-3.575072
104.206186,low,8.0000,brake,0.7500,2.503099,-3.560272
104.216186,low,8.0000,brake,0.7500,2.467917,-3.545537
104.226186,low,8.0000,brake,0.7500,2.432881,-3.530852
104.236186,low,8.0000,brake,0.7500,2.397990,-3.516250
104.246186,low,8.0000,brake,0.7500,2.363244,-3.501685
104.256186,low,8.0000,brake,0.7500,2.328641,-3.487203
104.266186,low,8.0000,brake,0.7500,2.294182,-3.472732
104.276186,low,8.0000,brake,0.7500,2.259867,-3.458303
104.286186,low,8.0000,brake,0.7500,2.225694,-3.443942
104.296186,low,8.0000,brake,0.7500,2.191663,-3.429667
104.306186,low,8.0000,brake,0.7500,2.157772,-3.415449
104.316186,low,8.0000,brake,0.7500,2.124023,-3.401275
104.326186,low,8.0000,brake,0.7500,2.090413,-3.387164
104.336186,low,8.0000,brake,0.7500,2.056943,-3.373118
104.346186,low,8.0000,brake,0.7500,2.023612,-3.359098
104.356186,low,8.0000,brake,0.7500,1.990422,-3.345079
104.366186,low,8.0000,brake,0.7500,1.957368,-3.331164
104.376186,low,8.0000,brake,0.7500,1.924452,-3.317316
104.386186,low,8.0000,brake,0.7500,1.891674,-3.303505
104.396186,low,8.0000,brake,0.7500,1.859032,-3.289758
104.406186,low,8.0000,brake,0.7500,1.826523,-3.276133
104.416186,low,8.0000,brake,0.7500,1.794152,-3.262487
104.426186,low,8.0000,brake,0.7500,1.761914,-3.248949
104.436186,low,8.0000,brake,0.7500,1.729811,-3.235417
104.446186,low,8.0000,brake,0.7500,1.697843,-3.221902
104.456186,low,8.0000,brake,0.7500,1.666008,-3.208453
104.466186,low,8.0000,brake,0.7500,1.634306,-3.195071
104.476186,low,8.0000,brake,0.7500,1.602736,-3.181754
104.486186,low,8.0000,brake,0.7500,1.571297,-3.168484
104.496186,low,8.0000,brake,0.7500,1.539990,-3.155272
104.506186,low,8.0000,brake,0.7500,1.508813,-3.142120
104.516186,low,8.0000,brake,0.7500,1.477766,-3.129011
104.526186,low,8.0000,brake,0.7500,1.446849,-3.115959
104.536186,low,8.0000,brake,0.7500,1.416061,-3.102957
104.546186,low,8.0000,brake,0.7500,1.385401,-3.090015
104.556186,low,8.0000,brake,0.7500,1.354870,-3.077110
104.566186,low,8.0000,brake,0.7500,1.324466,-3.064240
104.576186,low,8.0000,brake,0.7500,1.294191,-3.051398
104.586186,low,8.0000,brake,0.7500,1.264041,-3.038645
104.596186,low,8.0000,brake,0.7500,1.234017,-3.025949
104.606186,low,8.0000,brake,0.7500,1.204120,-3.013286
104.616186,low,8.0000,brake,0.7500,1.174347,-3.000671
104.626186,low,8.0000,brake,0.7500,1.144699,-2.988115
104.636186,low,8.0000,brake,0.7500,1.115176,-2.975597
104.646186,low,8.0000,brake,0.7500,1.085776,-2.963142
104.656186,low,8.0000,brake,0.7500,1.056499,-2.950741
104.666186,low,8.0000,brake,0.7500,1.027344,-2.938386
104.676186,low,8.0000,brake,0.7500,0.998312,-2.926075
104.686186,low,8.0000,brake,0.7500,0.969401,-2.913817
104.696186,low,8.0000,brake,0.7500,0.940612,-2.901608
104.706186,low,8.0000,brake,0.7500,0.911944,-2.889421
104.716186,low,8.0000,brake,0.7500,0.883397,-2.877291
104.726186,low,8.0000,brake,0.7500,0.854969,-2.865213
104.736186,low,8.0000,brake,0.7500,0.826660,-2.853191
104.746186,low,8.0000,brake,0.7500,0.798470,-2.841220
104.756186,low,8.0000,brake,0.7500,0.770399,-2.829298
104.766186,low,8.0000,brake,0.7500,0.742445,-2.817429
104.776186,low,8.0000,brake,0.7500,0.714608,-2.805597
104.786186,low,8.0000,brake,0.7500,0.686889,-2.793804
104.796186,low,8.0000,brake,0.7500,0.659286,-2.782076
104.806186,low,8.0000,brake,0.7500,0.631799,-2.770397
104.816186,low,8.0000,brake,0.7500,0.604428,-2.758744
104.826186,low,8.0000,brake,0.7500,0.577172,-2.747139
104.836186,low,8.0000,brake,0.7500,0.550031,-2.735585
104.846186,low,8.0000,brake,0.7500,0.523004,-2.724077
104.856186,low,8.0000,brake,0.7500,0.496091,-2.712619
104.866186,low,8.0000,brake,0.7500,0.469291,-2.701206
104.876186,low,8.0000,brake,0.7500,0.442603,-2.689840
104.886186,low,8.0000,brake,0.7500,0.416028,-2.678521
104.896186,low,8.0000,brake,0.7500,0.389565,-2.667246
104.906186,low,8.0000,brake,0.7500,0.363214,-2.656005
112.406186,low,8.0000,brake,1.0000,7.997329,-0.054641
112.416186,low,8.0000,brake,1.0000,7.992387,-0.208487
112.426186,low,8.0000,brake,1.0000,7.983263,-0.454887
112.436186,low,8.0000,brake,1.0000,7.969633,-0.772713
112.446186,low,8.0000,brake,1.0000,7.951742,-1.128454
112.456186,low,8.0000,brake,1.0000,7.929860,-1.499377
112.466186,low,8.0000,brake,1.0000,7.904227,-1.871723
112.476186,low,8.0000,brake,1.0000,7.875060,-2.237484
112.486186,low,8.0000,brake,1.0000,7.842547,-2.592322
112.496186,low,8.0000,brake,1.0000,7.806862,-2.933969
112.506186,low,8.0000,brake,1.0000,7.768155,-3.261818
112.516186,low,8.0000,brake,1.0000,7.726565,-3.575841
112.526186,low,8.0000,brake,1.0000,7.682219,-3.876405
112.536186,low,8.0000,brake,1.0000,7.635223,-4.164531
112.546186,low,8.0000,brake,1.0000,7.585673,-4.441203
112.556186,low,8.0000,brake,1.0000,7.533656,-4.707374
112.566186,low,8.0000,brake,1.0000,7.479290,-4.962598
112.576186,low,8.0000,brake,1.0000,7.423677,-5.172153
112.586186,low,8.0000,brake,1.0000,7.367513,-5.327623
112.596186,low,8.0000,brake,1.0000,7.310881,-5.445085
112.606186,low,8.0000,brake,1.0000,7.253845,-5.535554
112.616186,low,8.0000,brake,1.0000,7.196470,-5.606242
112.626186,low,8.0000,brake,1.0000,7.138807,-5.662270
112.636186,low,8.0000,brake,1.0000,7.080908,-5.706932
112.646186,low,8.0000,brake,1.0000,7.022824,-5.742439
112.656186,low,8.0000,brake,1.0000,6.964591,-5.770725
112.666186,low,8.0000,brake,1.0000,6.906245,-5.793083
112.676186,low,8.0000,brake,1.0000,6.847820,-5.810386
112.686186,low,8.0000,brake,1.0000,6.789346,-5.823352
112.696186,low,8.0000,brake,1.0000,6.730851,-5.832497
112.706186,low,8.0000,brake,1.0000,6.672364,-5.838175
112.716186,low,8.0000,brake,1.0000,6.613902,-5.840964
112.726186,low,8.0000,brake,1.0000,6.555486,-5.841208
112.736186,low,8.0000,brake,1.0000,6.497133,-5.839113
112.746186,low,8.0000,brake,1.0000,6.438860,-5.834998
112.756186,low,8.0000,brake,1.0000,6.380681,-5.829002
112.766186,low,8.0000,brake,1.0000,6.322613,-5.821249
112.776186,low,8.0000,brake,1.0000,6.264665,-5.811971
112.786186,low,8.0000,brake,1.0000,6.206848,-5.801367
112.796186,low,8.0000,brake,1.0000,6.149171,-5.789601
112.806186,low,8.0000,brake,1.0000,6.091642,-5.776762
112.816186,low,8.0000,brake,1.0000,6.034267,-5.762993
112.826186,low,8.0000,brake,1.0000,5.977055,-5.748386
112.836186,low,8.0000,brake,1.0000,5.920017,-5.732782
112.846186,low,8.0000,brake,1.0000,5.863152,-5.716582
112.856186,low,8.0000,brake,1.0000,5.806465,-5.699826
112.866186,low,8.0000,brake,1.0000,5.749961,-5.682526
112.876186,low,8.0000,brake,1.0000,5.693644,-5.664722
112.886186,low,8.0000,brake,1.0000,5.637517,-5.646524
112.896186,low,8.0000,brake,1.0000,5.581583,-5.627936
112.906186,low,8.0000,brake,1.0000,5.525848,-5.608877
112.916186,low,8.0000,brake,1.0000,5.470312,-5.589530
112.926186,low,8.0000,brake,1.0000,5.414975,-5.569961
112.936186,low,8.0000,brake,1.0000,5.359840,-5.550215
112.946186,low,8.0000,brake,1.0000,5.304907,-5.530304
112.956186,low,8.0000,brake,1.0000,5.250178,-5.510201
112.966186,low,8.0000,brake,1.0000,5.195653,-5.489992
112.976186,low,8.0000,brake,1.0000,5.141334,-5.469679
112.986186,low,8.0000,brake,1.0000,5.087222,-5.449200
112.996186,low,8.0000,brake,1.0000,5.033319,-5.428594
113.006186,low,8.0000,brake,1.0000,4.979624,-5.407889
113.016186,low,8.0000,brake,1.0000,4.926134,-5.387290
113.026186,low,8.0000,brake,1.0000,4.872851,-5.366623
113.036186,low,8.0000,brake,1.0000,4.819775,-5.345964
113.046186,low,8.0000,brake,1.0000,4.766908,-5.325242
113.056186,low,8.0000,brake,1.0000,4.714250,-5.304446
113.066186,low,8.0000,brake,1.0000,4.661799,-5.283652
113.076186,low,8.0000,brake,1.0000,4.609556,-5.262892
113.086186,low,8.0000,brake,1.0000,4.557519,-5.242155
113.096186,low,8.0000,brake,1.0000,4.505690,-5.221433
113.106186,low,8.0000,brake,1.0000,4.454069,-5.200670
113.116186,low,8.0000,brake,1.0000,4.402653,-5.179998
113.126186,low,8.0000,brake,1.0000,4.351443,-5.159334
113.136186,low,8.0000,brake,1.0000,4.300437,-5.138760
113.146186,low,8.0000,brake,1.0000,4.249636,-5.118227
113.156186,low,8.0000,brake,1.0000,4.199041,-5.097687
113.166186,low,8.0000,brake,1.0000,4.148650,-5.077176
113.176186,low,8.0000,brake,1.0000,4.098462,-5.056751
113.186186,low,8.0000,brake,1.0000,4.048476,-5.036382
113.196186,low,8.0000,brake,1.0000,3.998692,-5.016099
113.206186,low,8.0000,brake,1.0000,3.949109,-4.995872
113.216186,low,8.0000,brake,1.0000,3.899728,-4.975657
113.226186,low,8.0000,brake,1.0000,3.850547,-4.955499
113.236186,low,8.0000,brake,1.0000,3.801566,-4.935412
113.246186,low,8.0000,brake,1.0000,3.752783,-4.915420
113.256186,low,8.0000,brake,1.0000,3.704197,-4.895517
113.266186,low,8.0000,brake,1.0000,3.655810,-4.875645
113.276186,low,8.0000,brake,1.0000,3.607619,-4.855860
113.286186,low,8.0000,brake,1.0000,3.559626,-4.836066
113.296186,low,8.0000,brake,1.0000,3.511828,-4.816357
113.306186,low,8.0000,brake,1.0000,3.464225,-4.796753
113.316186,low,8.0000,brake,1.0000,3.416815,-4.777227
113.326186,low,8.0000,brake,1.0000,3.369599,-4.757750
113.336186,low,8.0000,brake,1.0000,3.322575,-4.738373
113.346186,low,8.0000,brake,1.0000,3.275743,-4.719069
113.356186,low,8.0000,brake,1.0000,3.229105,-4.699728
113.366186,low,8.0000,brake,1.0000,3.182657,-4.680489
113.376186,low,8.0000,brake,1.0000,3.136399,-4.661342
113.386186,low,8.0000,brake,1.0000,3.090330,-4.642295
113.396186,low,8.0000,brake,1.0000,3.044450,-4.623306
113.406186,low,8.0000,brake,1.0000,2.998757,-4.604379
113.416186,low,8.0000,brake,1.0000,2.953252,-4.585534
113.426186,low,8.0000,brake,1.0000,2.907932,-4.566809
113.436186,low,8.0000,brake,1.0000,2.862799,-4.548054
113.446186,low,8.0000,brake,1.0000,2.817855,-4.529296
113.456186,low,8.0000,brake,1.0000,2.773094,-4.510669
113.466186,low,8.0000,brake,1.0000,2.728517,-4.492145
113.476186,low,8.0000,brake,1.0000,2.684122,-4.473704
113.486186,low,8.0000,brake,1.0000,2.639908,-4.455400
113.496186,low,8.0000,brake,1.0000,2.595877,-4.437102
113.506186,low,8.0000,brake,1.0000,2.552028,-4.418825
113.516186,low,8.0000,brake,1.0000,2.508359,-4.400636
113.526186,low,8.0000,brake,1.0000,2.464870,-4.382529
113.536186,low,8.0000,brake,1.0000,2.421560,-4.364493
113.546186,low,8.0000,brake,1.0000,2.378428,-4.346528
113.556186,low,8.0000,brake,1.0000,2.335474,-4.328634
113.566186,low,8.0000,brake,1.0000,2.292698,-4.310802
113.576186,low,8.0000,brake,1.0000,2.250098,-4.293003
113.586186,low,8.0000,brake,1.0000,2.207674,-4.275292
113.596186,low,8.0000,brake,1.0000,2.165425,-4.257655
113.606186,low,8.0000,brake,1.0000,2.123350,-4.240099
113.616186,low,8.0000,brake,1.0000,2.081449,-4.222613
113.626186,low,8.0000,brake,1.0000,2.039720,-4.205189
113.636186,low,8.0000,brake,1.0000,1.998166,-4.187771
113.646186,low,8.0000,brake,1.0000,1.956783,-4.170450
113.656186,low,8.0000,brake,1.0000,1.915571,-4.153204
113.666186,low,8.0000,brake,1.0000,1.874530,-4.136023
113.676186,low,8.0000,brake,1.0000,1.833659,-4.118918
113.686186,low,8.0000,brake,1.0000,1.792956,-4.101875
113.696186,low,8.0000,brake,1.0000,1.752423,-4.084902
113.706186,low,8.0000,brake,1.0000,1.712057,-4.067970
113.716186,low,8.0000,brake,1.0000,1.671860,-4.051085
113.726186,low,8.0000,brake,1.0000,1.631830,-4.034264
113.736186,low,8.0000,brake,1.0000,1.591965,-4.017535
113.746186,low,8.0000,brake,1.0000,1.552266,-4.000870
113.756186,low,8.0000,brake,1.0000,1.512731,-3.984297
113.766186,low,8.0000,brake,1.0000,1.473360,-3.967758
113.776186,low,8.0000,brake,1.0000,1.434153,-3.951299
113.786186,low,8.0000,brake,1.0000,1.395109,-3.934890
113.796186,low,8.0000,brake,1.0000,1.356226,-3.918561
113.806186,low,8.0000,brake,1.0000,1.317507,-3.902257
113.816186,low,8.0000,brake,1.0000,1.278949,-3.885993
113.826186,low,8.0000,brake,1.0000,1.240550,-3.869851
113.836186,low,8.0000,brake,1.0000,1.202311,-3.853747
113.846186,low,8.0000,brake,1.0000,1.164233,-3.837693
113.856186,low,8.0000,brake,1.0000,1.126312,-3.821717
113.866186,low,8.0000,brake,1.0000,1.088549,-3.805812
113.876186,low,8.0000,brake,1.0000,1.050944,-3.789958
113.886186,low,8.0000,brake,1.0000,1.013496,-3.774166
113.896186,low,8.0000,brake,1.0000,0.976204,-3.758438
113.906186,low,8.0000,brake,1.0000,0.939067,-3.742772
113.916186,low,8.0000,brake,1.0000,0.902086,-3.727133
113.926186,low,8.0000,brake,1.0000,0.865259,-3.711576
113.936186,low,8.0000,brake,1.0000,0.828586,-3.696079
113.946186,low,8.0000,brake,1.0000,0.792066,-3.680655
113.956186,low,8.0000,brake,1.0000,0.755698,-3.665286
113.966186,low,8.0000,brake,1.0000,0.719483,-3.649977
113.976186,low,8.0000,brake,1.0000,0.683419,-3.634725
113.986186,low,8.0000,brake,1.0000,0.647506,-3.619535
113.996186,low,8.0000,brake,1.0000,0.611743,-3.604400
114.006186,low,8.0000,brake,1.0000,0.576130,-3.589318
114.016186,low,8.0000,brake,1.0000,0.540666,-3.574299
114.026186,low,8.0000,brake,1.0000,0.505350,-3.559342
114.036186,low,8.0000,brake,1.0000,0.470182,-3.544444
114.046186,low,8.0000,brake,1.0000,0.435162,-3.529602
114.056186,low,8.0000,brake,1.0000,0.400288,-3.514821
114.066186,low,8.0000,brake,1.0000,0.365561,-3.500091
114.076186,low,8.0000,brake,1.0000,0.330979,-3.485413
114.086186,low,8.0000,brake,1.0000,0.296540,-3.470880
114.096186,low,8.0000,brake,1.0000,0.262350,-3.452721
114.106186,low,8.0000,brake,1.0000,0.228213,-3.439084
114.116186,low,8.0000,brake,1.0000,0.194127,-3.428393
114.126186,low,8.0000,brake,1.0000,0.005199,-8.842686
114.136186,low,8.0000,brake,1.0000,0.000087,-5.924970
114.146186,low,8.0000,brake,1.0000,0.000031,-3.853306
114.156186,low,8.0000,brake,1.0000,0.000025,-2.506241
114.166186,low,8.0000,brake,1.0000,0.000056,-1.630260
114.176186,low,8.0000,brake,1.0000,0.000081,-1.060565
114.186186,low,8.0000,brake,1.0000,0.000099,-0.690018
114.196186,low,8.0000,brake,1.0000,0.000112,-0.448970
114.206186,low,8.0000,brake,1.0000,0.000121,-0.292135
114.216186,low,8.0000,brake,1.0000,0.000126,-0.190072
114.226186,low,8.0000,brake,1.0000,0.000129,-0.123639
114.236186,low,8.0000,brake,1.0000,0.000129,-0.080385
114.246186,low,8.0000,brake,1.0000,0.000128,-0.052215
114.256186,low,8.0000,brake,1.0000,0.000126,-0.033863
114.266186,low,8.0000,brake,1.0000,0.000123,-0.021904
114.276186,low,8.0000,brake,1.0000,0.000119,-0.014107
114.286186,low,8.0000,brake,1.0000,0.000115,-0.009025
114.296186,low,8.0000,brake,1.0000,0.000111,-0.005710
114.306186,low,8.0000,brake,1.0000,0.000106,-0.003550
114.316186,low,8.0000,brake,1.0000,0.000102,-0.002143
114.326186,low,8.0000,brake,1.0000,0.000097,-0.001228
114.336186,low,8.0000,brake,1.0000,0.000092,-0.000635
114.346186,low,8.0000,brake,1.0000,0.000088,-0.000253
114.356186,low,8.0000,brake,1.0000,0.000084,-0.000008
114.366186,low,8.0000,brake,1.0000,0.000080,0.000145
114.376186,low,8.0000,brake,1.0000,0.000076,0.000240
114.386186,low,8.0000,brake,1.0000,0.000072,0.000295
114.396186,low,8.0000,brake,1.0000,0.000068,0.000326
128.996185,mid,16.0000,brake,0.0050,16.007042,-0.035382
129.006185,mid,16.0000,brake,0.0050,16.004308,-0.118662
129.016185,mid,16.0000,brake,0.0050,15.999051,-0.261149
129.026185,mid,16.0000,brake,0.0050,15.990514,-0.468523
129.036185,mid,16.0000,brake,0.0050,15.978046,-0.740937
129.046185,mid,16.0000,brake,0.0050,15.961469,-1.061803
129.056185,mid,16.0000,brake,0.0050,15.941096,-1.403215
129.066185,mid,16.0000,brake,0.0050,15.917266,-1.746131
129.076185,mid,16.0000,brake,0.0050,15.890295,-2.078978
129.086185,mid,16.0000,brake,0.0050,15.860473,-2.395098
129.096185,mid,16.0000,brake,0.0050,15.828044,-2.691834
129.106185,mid,16.0000,brake,0.0050,15.793245,-2.967659
129.116185,mid,16.0000,brake,0.0050,15.756285,-3.222583
129.126185,mid,16.0000,brake,0.0050,15.717361,-3.457010
129.136185,mid,16.0000,brake,0.0050,15.676652,-3.671874
129.146185,mid,16.0000,brake,0.0050,15.634313,-3.868580
129.156185,mid,16.0000,brake,0.0050,15.590500,-4.048043
129.166185,mid,16.0000,brake,0.0050,15.545356,-4.211257
129.176185,mid,16.0000,brake,0.0050,15.498992,-4.360072
129.186185,mid,16.0000,brake,0.0050,15.451524,-4.495421
129.196185,mid,16.0000,brake,0.0050,15.403057,-4.618379
129.206185,mid,16.0000,brake,0.0050,15.353686,-4.729912
129.216185,mid,16.0000,brake,0.0050,15.303501,-4.830913
129.226185,mid,16.0000,brake,0.0050,15.252586,-4.922133
129.236185,mid,16.0000,brake,0.0050,15.201019,-5.004223
129.246185,mid,16.0000,brake,0.0050,15.148859,-5.078344
129.256185,mid,16.0000,brake,0.0050,15.096170,-5.145048
129.266185,mid,16.0000,brake,0.0050,15.043010,-5.204894
129.276185,mid,16.0000,brake,0.0050,14.989432,-5.258381
129.286185,mid,16.0000,brake,0.0050,14.935494,-5.305798
129.296185,mid,16.0000,brake,0.0050,14.881241,-5.347634
129.306185,mid,16.0000,brake,0.0050,14.826703,-5.384775
129.316185,mid,16.0000,brake,0.0050,14.771925,-5.417328
129.326185,mid,16.0000,brake,0.0050,14.716940,-5.445730
129.336185,mid,16.0000,brake,0.0050,14.661780,-5.470333
129.346185,mid,16.0000,brake,0.0050,14.606485,-5.491032
129.356185,mid,16.0000,brake,0.0050,14.551080,-5.508358
129.366185,mid,16.0000,brake,0.0050,14.495583,-5.522824
129.376185,mid,16.0000,brake,0.0050,14.440018,-5.534597
129.386185,mid,16.0000,brake,0.0050,14.384410,-5.543785
129.396185,mid,16.0000,brake,0.0050,14.328776,-5.550658
129.406185,mid,16.0000,brake,0.0050,14.273144,-5.555026
129.416185,mid,16.0000,brake,0.0050,14.217525,-5.557431
129.426185,mid,16.0000,brake,0.0050,14.161933,-5.558059
129.436185,mid,16.0000,brake,0.0050,14.106379,-5.557132
129.446185,mid,16.0000,brake,0.0050,14.050879,-5.554628
129.456185,mid,16.0000,brake,0.0050,13.995445,-5.550696
129.466185,mid,16.0000,brake,0.0050,13.940094,-5.545237
129.476185,mid,16.0000,brake,0.0050,13.884836,-5.538450
129.486185,mid,16.0000,brake,0.0050,13.829671,-5.530735
129.496185,mid,16.0000,brake,0.0050,13.774612,-5.522048
129.506185,mid,16.0000,brake,0.0050,13.719663,-5.512563
129.516185,mid,16.0000,brake,0.0050,13.664834,-5.502158
