time_s,ego_throttle,ego_setpoint_speed,ego_brake,ego_speed,ego_accel_abs,lead_throttle,lead_setpoint_speed,lead_brake,lead_speed,lead_accel_abs,lead_dist
15.4800,0.7433,32.6881,0.0000,32.6366,0.2521,0.7393,33.0000,0.0000,32.6881,0.3215,36.0503
15.4900,0.7435,32.6905,0.0000,32.6382,0.2317,0.7391,33.0000,0.0000,32.6905,0.3208,36.0508
15.5000,0.7437,32.6929,0.0000,32.6400,0.2180,0.7389,33.0000,0.0000,32.6929,0.3178,36.0513
15.5100,0.7440,32.6952,0.0000,32.6417,0.1764,0.7387,33.0000,0.0000,32.6952,0.3133,36.0518
15.5200,0.7442,32.6976,0.0000,32.6435,0.2773,0.7384,33.0000,0.0000,32.6976,0.3096,36.0523
15.5300,0.7444,32.6999,0.0000,32.6454,0.3965,0.7382,33.0000,0.0000,32.6999,0.3016,36.0528
15.5400,0.7445,32.7022,0.0000,32.6475,0.9487,0.7380,33.0000,0.0000,32.7022,0.2962,36.0534
15.5500,0.7446,32.7045,0.0000,32.6496,0.8083,0.7378,33.0000,0.0000,32.7045,0.2887,36.0539
15.5600,0.7447,32.7067,0.0000,32.6518,0.6927,0.7376,33.0000,0.0000,32.7067,0.2841,36.0545
15.5700,0.7447,32.7089,0.0000,32.6541,0.5894,0.7374,33.0000,0.0000,32.7089,0.2773,36.0552
15.5800,0.7447,32.7111,0.0000,32.6564,0.5150,0.7372,33.0000,0.0000,32.7111,0.2706,36.0558
15.5900,0.7447,32.7133,0.0000,32.6587,0.4511,0.7370,33.0000,0.0000,32.7133,0.2644,36.0564
15.6000,0.7447,32.7154,0.0000,32.6612,0.5372,0.7368,33.0000,0.0000,32.7154,0.2569,36.0570
15.6100,0.7447,32.7175,0.0000,32.6636,0.4325,0.7366,33.0000,0.0000,32.7175,0.2494,36.0577
15.6200,0.7446,32.7195,0.0000,32.6663,0.5462,0.7364,33.0000,0.0000,32.7195,0.2427,36.0583
15.6300,0.7445,32.7216,0.0000,32.6690,1.3921,0.7362,33.0000,0.0000,32.7216,0.2386,36.0590
15.6400,0.7444,32.7236,0.0000,32.6717,1.1826,0.7361,33.0000,0.0000,32.7236,0.2302,36.0596
15.6500,0.7442,32.7255,0.0000,32.6745,0.9952,0.7359,33.0000,0.0000,32.7255,0.2248,36.0602
15.6600,0.7441,32.7275,0.0000,32.6772,0.8442,0.7358,33.0000,0.0000,32.7275,0.2192,36.0608
15.6700,0.7439,32.7294,0.0000,32.6800,0.7175,0.7356,33.0000,0.0000,32.7294,0.2138,36.0614
15.6800,0.7437,32.7312,0.0000,32.6827,0.6086,0.7355,33.0000,0.0000,32.7312,0.2073,36.0620
15.6900,0.7435,32.7331,0.0000,32.6855,0.6299,0.7353,33.0000,0.0000,32.7331,0.2027,36.0625
15.7000,0.7433,32.7349,0.0000,32.6883,0.6485,0.7352,33.0000,0.0000,32.7349,0.1967,36.0631
15.7100,0.7431,32.7367,0.0000,32.6911,0.5552,0.7351,33.0000,0.0000,32.7367,0.1936,36.0636
15.7200,0.7429,32.7384,0.0000,32.6939,0.6716,0.7350,33.0000,0.0000,32.7384,0.1880,36.0641
15.7300,0.7427,32.7401,0.0000,32.6967,0.5929,0.7349,33.0000,0.0000,32.7401,0.1842,36.0645
15.7400,0.7424,32.7418,0.0000,32.6994,0.5076,0.7347,33.0000,0.0000,32.7418,0.1797,36.0650
15.7500,0.7422,32.7435,0.0000,32.7022,0.4359,0.7346,33.0000,0.0000,32.7435,0.1756,36.0654
15.7600,0.7420,32.7451,0.0000,32.7049,0.3838,0.7346,33.0000,0.0000,32.7451,0.1702,36.0658
15.7700,0.7417,32.7467,0.0000,32.7077,0.3419,0.7345,33.0000,0.0000,32.7467,0.1672,36.0662
15.7800,0.7415,32.7483,0.0000,32.7104,0.3144,0.7344,33.0000,0.0000,32.7483,0.1684,36.0666
15.7900,0.7412,32.7498,0.0000,32.7131,0.2932,0.7343,33.0000,0.0000,32.7498,0.2324,36.0669
15.8000,0.7410,32.7513,0.0000,32.7158,0.2803,0.7342,33.0000,0.0000,32.7513,0.2174,36.0673
15.8100,0.7407,32.7528,0.0000,32.7185,0.2730,0.7341,33.0000,0.0000,32.7528,0.2018,36.0676
15.8200,0.7404,32.7543,0.0000,32.7211,0.2671,0.7341,33.0000,0.0000,32.7543,0.1878,36.0679
15.8300,0.7402,32.7558,0.0000,32.7237,0.2634,0.7340,33.0000,0.0000,32.7558,0.1761,36.0682
15.8400,0.7399,32.7572,0.0000,32.7263,0.2611,0.7339,33.0000,0.0000,32.7572,0.1682,36.0685
15.8500,0.7396,32.7586,0.0000,32.7289,0.2600,0.7339,33.0000,0.0000,32.7586,0.1587,36.0687
15.8600,0.7394,32.7600,0.0000,32.7315,0.2585,0.7338,33.0000,0.0000,32.7600,0.1525,36.0690
15.8700,0.7391,32.7614,0.0000,32.7340,0.2596,0.7338,33.0000,0.0000,32.7614,0.1469,36.0692
15.8800,0.7388,32.7627,0.0000,32.7365,0.2731,0.7337,33.0000,0.0000,32.7627,0.1942,36.0695
15.8900,0.7385,32.7640,0.0000,32.7390,0.2675,0.7337,33.0000,0.0000,32.7640,0.1818,36.0697
15.9000,0.7383,32.7653,0.0000,32.7414,0.2636,0.7337,33.0000,0.0000,32.7653,0.1689,36.0699
15.9100,0.7380,32.7666,0.0000,32.7438,0.2584,0.7336,33.0000,0.0000,32.7666,0.1565,36.0701
15.9200,0.7378,32.7678,0.0000,32.7462,0.2531,0.7336,33.0000,0.0000,32.7678,0.1474,36.0703
15.9300,0.7375,32.7691,0.0000,32.7486,0.2496,0.7336,33.0000,0.0000,32.7691,0.1388,36.0705
15.9400,0.7372,32.7703,0.0000,32.7509,0.2440,0.7336,33.0000,0.0000,32.7703,0.1329,36.0707
15.9500,0.7370,32.7714,0.0000,32.7531,0.2390,0.7336,33.0000,0.0000,32.7714,0.1273,36.0709
15.9600,0.7367,32.7726,0.0000,32.7553,0.2353,0.7336,33.0000,0.0000,32.7726,0.1220,36.0710
15.9700,0.7365,32.7738,0.0000,32.7575,0.2471,0.7336,33.0000,0.0000,32.7738,0.1194,36.0712
15.9800,0.7362,32.7749,0.0000,32.7597,0.2385,0.7336,33.0000,0.0000,32.7749,0.1163,36.0713
15.9900,0.7360,32.7760,0.0000,32.7618,0.2313,0.7335,33.0000,0.0000,32.7760,0.1137,36.0715
16.0000,0.7358,32.7771,0.0000,32.7639,0.2332,0.7335,33.0000,0.0000,32.7771,0.1116,36.0716
16.0100,0.7355,32.7782,0.0000,32.7659,0.2467,0.7336,33.0000,0.0000,32.7782,0.1097,36.0717
16.0200,0.7353,32.7793,0.0000,32.7679,0.2328,0.7336,33.0000,0.0000,32.7793,0.1079,36.0718
16.0300,0.7351,32.7803,0.0000,32.7698,0.2215,0.7336,33.0000,0.0000,32.7803,0.1061,36.0719
16.0400,0.7349,32.7814,0.0000,32.7717,0.2112,0.7336,33.0000,0.0000,32.7814,0.1048,36.0720
16.0500,0.7347,32.7824,0.0000,32.7736,0.2040,0.7336,33.0000,0.0000,32.7824,0.1036,36.0721
16.0600,0.7345,32.7834,0.0000,32.7754,0.1955,0.7336,33.0000,0.0000,32.7834,0.1027,36.0721
16.0700,0.7343,32.7844,0.0000,32.7771,0.1899,0.7336,33.0000,0.0000,32.7844,0.1012,36.0722
16.0800,0.7341,32.7854,0.0000,32.7789,0.1823,0.7336,33.0000,0.0000,32.7854,0.1003,36.0722
16.0900,0.7340,32.7865,0.0000,32.7806,0.1785,0.7336,33.0000,0.0000,32.7865,0.3509,36.0723
16.1000,0.7339,32.7877,0.0000,32.7822,0.1880,0.7336,33.0000,0.0000,32.7877,0.7585,36.0723
16.1100,0.7338,32.7888,0.0000,32.7838,0.1782,0.7336,33.0000,0.0000,32.7888,0.6481,36.0723
16.1200,0.7337,32.7900,0.0000,32.7854,0.1722,0.7335,33.0000,0.0000,32.7900,0.5470,36.0723
16.1300,0.7336,32.7911,0.0000,32.7869,0.1635,0.7335,33.0000,0.0000,32.7911,0.4621,36.0722
16.1400,0.7335,32.7923,0.0000,32.7884,0.1572,0.7335,33.0000,0.0000,32.7923,0.3921,36.0722
16.1500,0.7334,32.7934,0.0000,32.7899,0.1523,0.7334,33.0000,0.0000,32.7934,0.3331,36.0721
16.1600,0.7334,32.7946,0.0000,32.7913,0.1476,0.7334,33.0000,0.0000,32.7946,0.2831,36.0720
16.1700,0.7333,32.7957,0.0000,32.7927,0.1436,0.7334,33.0000,0.0000,32.7957,0.2401,36.0720
16.1800,0.7333,32.7969,0.0000,32.7940,0.1380,0.7333,33.0000,0.0000,32.7969,0.3441,36.0719
16.1900,0.7333,32.7981,0.0000,32.7954,0.1346,0.7333,33.0000,0.0000,32.7981,0.7247,36.0719
16.2000,0.7332,32.7993,0.0000,32.7966,0.1311,0.7332,33.0000,0.0000,32.7993,0.6065,36.0718
16.2100,0.7332,32.8004,0.0000,32.7979,0.1270,0.7332,33.0000,0.0000,32.8004,0.5077,36.0718
16.2200,0.7331,32.8014,0.0000,32.7991,0.1243,0.7332,33.0000,0.0000,32.8014,0.4275,36.0718
16.2300,0.7331,32.8025,0.0000,32.8003,0.1210,0.7331,33.0000,0.0000,32.8025,0.3548,36.0718
16.2400,0.7331,32.8036,0.0000,32.8015,0.1180,0.7331,33.0000,0.0000,32.8036,0.2959,36.0718
16.2500,0.7331,32.8046,0.0000,32.8027,0.1154,0.7331,33.0000,0.0000,32.8046,0.2470,36.0718
16.2600,0.7330,32.8056,0.0000,32.8038,0.1132,0.7331,33.0000,0.0000,32.8056,0.2061,36.0718
16.2700,0.7330,32.8066,0.0000,32.8049,0.1104,0.7331,33.0000,0.0000,32.8066,0.1705,36.0718
16.2800,0.7330,32.8076,0.0000,32.8060,0.1086,0.7331,33.0000,0.0000,32.8076,0.1490,36.0719
16.2900,0.7330,32.8086,0.0000,32.8071,0.1062,0.7331,33.0000,0.0000,32.8086,0.1283,36.0719
16.3000,0.7330,32.8098,0.0000,32.8081,0.1034,0.7330,33.0000,0.0000,32.8098,0.4807,36.0719
16.3100,0.7331,32.8110,0.0000,32.8091,0.1015,0.7329,33.0000,0.0000,32.8110,1.5905,36.0718
16.3200,0.7332,32.8122,0.0000,32.8101,0.0996,0.7328,33.0000,0.0000,32.8122,1.3369,36.0718
16.3300,0.7333,32.8135,0.0000,32.8111,0.0981,0.7327,33.0000,0.0000,32.8135,1.1243,36.0717
16.3400,0.7334,32.8149,0.0000,32.8120,0.0966,0.7326,33.0000,0.0000,32.8149,0.9317,36.0715
16.3500,0.7335,32.8162,0.0000,32.8130,0.0950,0.7325,33.0000,0.0000,32.8162,0.7817,36.0714
16.3600,0.7336,32.8176,0.0000,32.8139,0.0940,0.7324,33.0000,0.0000,32.8176,0.6451,36.0712
16.3700,0.7337,32.8189,0.0000,32.8149,0.0927,0.7323,33.0000,0.0000,32.8189,0.5339,36.0711
16.3800,0.7338,32.8202,0.0000,32.8158,0.0916,0.7321,33.0000,0.0000,32.8202,0.4366,36.0709
16.3900,0.7340,32.8217,0.0000,32.8167,0.0912,0.7320,33.0000,0.0000,32.8217,0.4695,36.0708
16.4000,0.7341,32.8232,0.0000,32.8176,0.0908,0.7318,33.0000,0.0000,32.8232,1.4501,36.0707
16.4100,0.7342,32.8245,0.0000,32.8185,0.0901,0.7317,33.0000,0.0000,32.8245,1.2103,36.0706
16.4200,0.7343,32.8258,0.0000,32.8194,0.0897,0.7316,33.0000,0.0000,32.8258,1.0050,36.0706
16.4300,0.7344,32.8270,0.0000,32.8203,0.0900,0.7315,33.0000,0.0000,32.8270,0.8274,36.0706
16.4400,0.7345,32.8282,0.0000,32.8212,0.0897,0.7314,33.0000,0.0000,32.8282,0.6802,36.0707
16.4500,0.7346,32.8293,0.0000,32.8221,0.0901,0.7313,33.0000,0.0000,32.8293,0.5563,36.0707
16.4600,0.7347,32.8304,0.0000,32.8230,0.0901,0.7313,33.0000,0.0000,32.8304,0.4485,36.0707
16.4700,0.7347,32.8315,0.0000,32.8239,0.0905,0.7312,33.0000,0.0000,32.8315,0.3591,36.0708
16.4800,0.7348,32.8326,0.0000,32.8248,0.0904,0.7311,33.0000,0.0000,32.8326,0.2842,36.0709
16.4900,0.7348,32.8337,0.0000,32.8257,0.0912,0.7311,33.0000,0.0000,32.8337,0.2256,36.0710
16.5000,0.7349,32.8347,0.0000,32.8266,0.0912,0.7310,33.0000,0.0000,32.8347,0.1794,36.0710
16.5100,0.7350,32.8360,0.0000,32.8275,0.0920,0.7309,33.0000,0.0000,32.8360,0.2975,36.0711
16.5200,0.7351,32.8372,0.0000,32.8285,0.0923,0.7308,33.0000,0.0000,32.8372,1.6495,36.0711
16.5300,0.7352,32.8384,0.0000,32.8294,0.0927,0.7307,33.0000,0.0000,32.8384,1.3798,36.0711
16.5400,0.7353,32.8398,0.0000,32.8303,0.0931,0.7305,33.0000,0.0000,32.8398,1.1440,36.0711
16.5500,0.7354,32.8411,0.0000,32.8313,0.0942,0.7304,33.0000,0.0000,32.8411,0.9415,36.0710
16.5600,0.7355,32.8425,0.0000,32.8322,0.0946,0.7302,33.0000,0.0000,32.8425,0.7802,36.0710
16.5700,0.7356,32.8438,0.0000,32.8332,0.0954,0.7301,33.0000,0.0000,32.8438,0.6304,36.0709
16.5800,0.7357,32.8451,0.0000,32.8341,0.0961,0.7299,33.0000,0.0000,32.8451,0.5149,36.0708
16.5900,0.7358,32.8464,0.0000,32.8351,0.0973,0.7298,33.0000,0.0000,32.8464,0.4120,36.0707
16.6000,0.7359,32.8477,0.0000,32.8361,0.0981,0.7297,33.0000,0.0000,32.8477,0.3295,36.0706
16.6100,0.7361,32.8491,0.0000,32.8371,0.0988,0.7295,33.0000,0.0000,32.8491,1.3759,36.0706
16.6200,0.7362,32.8504,0.0000,32.8381,0.1000,0.7293,33.0000,0.0000,32.8504,1.1976,36.0706
16.6300,0.7362,32.8517,0.0000,32.8391,0.1011,0.7292,33.0000,0.0000,32.8517,0.9865,36.0706
16.6400,0.7363,32.8528,0.0000,32.8401,0.1023,0.7291,33.0000,0.0000,32.8528,0.8051,36.0707
16.6500,0.7363,32.8540,0.0000,32.8411,0.1034,0.7290,33.0000,0.0000,32.8540,0.6578,36.0708
16.6600,0.7364,32.8550,0.0000,32.8422,0.1045,0.7289,33.0000,0.0000,32.8550,0.5257,36.0709
16.6700,0.7364,32.8561,0.0000,32.8432,0.1058,0.7288,33.0000,0.0000,32.8561,0.4194,36.0710
16.6800,0.7364,32.8571,0.0000,32.8443,0.1065,0.7287,33.0000,0.0000,32.8571,0.3322,36.0711
16.6900,0.7364,32.8581,0.0000,32.8454,0.1080,0.7286,33.0000,0.0000,32.8581,0.2541,36.0712
16.7000,0.7364,32.8591,0.0000,32.8465,0.1087,0.7286,33.0000,0.0000,32.8591,0.1985,36.0713
16.7100,0.7363,32.8600,0.0000,32.8476,0.1095,0.7285,33.0000,0.0000,32.8600,0.1479,36.0715
16.7200,0.7363,32.8609,0.0000,32.8487,0.1107,0.7284,33.0000,0.0000,32.8609,0.1166,36.0716
16.7300,0.7363,32.8620,0.0000,32.8498,0.1114,0.7283,33.0000,0.0000,32.8620,1.5991,36.0716
16.7400,0.7363,32.8632,0.0000,32.8509,0.1118,0.7282,33.0000,0.0000,32.8632,1.3769,36.0717
16.7500,0.7364,32.8644,0.0000,32.8520,0.1125,0.7281,33.0000,0.0000,32.8644,1.1400,36.0717
16.7600,0.7364,32.8656,0.0000,32.8532,0.1133,0.7279,33.0000,0.0000,32.8656,0.9380,36.0716
16.7700,0.7365,32.8669,0.0000,32.8543,0.1137,0.7278,33.0000,0.0000,32.8669,0.7715,36.0716
16.7800,0.7365,32.8681,0.0000,32.8554,0.1145,0.7276,33.0000,0.0000,32.8681,0.6225,36.0715
16.7900,0.7365,32.8693,0.0000,32.8566,0.1152,0.7275,33.0000,0.0000,32.8693,0.5007,36.0715
16.8000,0.7365,32.8704,0.0000,32.8577,0.1156,0.7273,33.0000,0.0000,32.8704,0.4018,36.0714
16.8100,0.7365,32.8716,0.0000,32.8589,0.1164,0.7272,33.0000,0.0000,32.8716,0.3149,36.0713
16.8200,0.7366,32.8729,0.0000,32.8601,0.1167,0.7270,33.0000,0.0000,32.8729,1.2124,36.0713
16.8300,0.7366,32.8740,0.0000,32.8612,0.1175,0.7269,33.0000,0.0000,32.8740,1.2086,36.0713
16.8400,0.7366,32.8751,0.0000,32.8624,0.1179,0.7268,33.0000,0.0000,32.8751,0.9921,36.0713
16.8500,0.7366,32.8762,0.0000,32.8636,0.1186,0.7267,33.0000,0.0000,32.8762,0.8119,36.0714
16.8600,0.7365,32.8772,0.0000,32.8648,0.1186,0.7266,33.0000,0.0000,32.8772,0.6563,36.0714
16.8700,0.7365,32.8781,0.0000,32.8660,0.1194,0.7265,33.0000,0.0000,32.8781,0.5256,36.0715
16.8800,0.7364,32.8790,0.0000,32.8672,0.1233,0.7264,33.0000,0.0000,32.8790,0.4199,36.0716
16.8900,0.7363,32.8799,0.0000,32.8684,0.1765,0.7263,33.0000,0.0000,32.8799,0.3195,36.0717
16.9000,0.7363,32.8807,0.0000,32.8697,0.1654,0.7263,33.0000,0.0000,32.8807,0.2485,36.0718
16.9100,0.7362,32.8815,0.0000,32.8709,0.1543,0.7262,33.0000,0.0000,32.8815,0.1852,36.0719
16.9200,0.7361,32.8823,0.0000,32.8721,0.1469,0.7261,33.0000,0.0000,32.8823,0.1374,36.0720
16.9300,0.7359,32.8831,0.0000,32.8734,0.1391,0.7261,33.0000,0.0000,32.8831,0.1010,36.0721
16.9400,0.7359,32.8839,0.0000,32.8746,0.1346,0.7260,33.0000,0.0000,32.8839,0.7228,36.0722
16.9500,0.7358,32.8848,0.0000,32.8758,0.1324,0.7259,33.0000,0.0000,32.8848,0.7053,36.0723
16.9600,0.7357,32.8857,0.0000,32.8770,0.1277,0.7259,33.0000,0.0000,32.8857,0.5726,36.0723
16.9700,0.7356,32.8866,0.0000,32.8783,0.1262,0.7258,33.0000,0.0000,32.8866,0.4618,36.0724
16.9800,0.7355,32.8874,0.0000,32.8795,0.1737,0.7257,33.0000,0.0000,32.8874,0.3655,36.0724
16.9900,0.7355,32.8883,0.0000,32.8807,0.1594,0.7256,33.0000,0.0000,32.8883,0.2846,36.0724
17.0000,0.7354,32.8891,0.0000,32.8819,0.1484,0.7255,33.0000,0.0000,32.8891,0.2256,36.0724
17.0100,0.7353,32.8899,0.0000,32.8831,0.1386,0.7255,33.0000,0.0000,32.8899,0.1700,36.0723
17.0200,0.7352,32.8907,0.0000,32.8843,0.1328,0.7254,33.0000,0.0000,32.8907,0.1287,36.0723
17.0300,0.7351,32.8916,0.0000,32.8855,0.1266,0.7253,33.0000,0.0000,32.8916,0.4976,36.0723
17.0400,0.7350,32.8924,0.0000,32.8866,0.1230,0.7253,33.0000,0.0000,32.8924,0.5725,36.0723
17.0500,0.7349,32.8932,0.0000,32.8878,0.1193,0.7252,33.0000,0.0000,32.8932,0.4586,36.0723
17.0600,0.7348,32.8939,0.0000,32.8889,0.1167,0.7251,33.0000,0.0000,32.8939,0.3687,36.0723
17.0700,0.7347,32.8946,0.0000,32.8900,0.1147,0.7251,33.0000,0.0000,32.8946,0.2926,36.0723
17.0800,0.7346,32.8952,0.0000,32.8912,0.1125,0.7251,33.0000,0.0000,32.8952,0.2272,36.0724
17.0900,0.7345,32.8959,0.0000,32.8923,0.1112,0.7250,33.0000,0.0000,32.8959,0.1733,36.0724
17.1000,0.7344,32.8965,0.0000,32.8934,0.1098,0.7250,33.0000,0.0000,32.8965,0.1295,36.0724
17.1100,0.7343,32.8971,0.0000,32.8944,0.1081,0.7250,33.0000,0.0000,32.8971,0.0973,36.0725
17.1200,0.7341,32.8976,0.0000,32.8955,0.1068,0.7250,33.0000,0.0000,32.8976,0.0726,36.0725
17.1300,0.7340,32.8982,0.0000,32.8966,0.1053,0.7250,33.0000,0.0000,32.8982,0.0592,36.0725
17.1400,0.7339,32.8988,0.0000,32.8976,0.1038,0.7249,33.0000,0.0000,32.8988,0.0546,36.0725
17.1500,0.7338,32.8993,0.0000,32.8986,0.1022,0.7249,33.0000,0.0000,32.8993,0.0556,36.0725
17.1600,0.7336,32.8998,0.0000,32.8996,0.1008,0.7249,33.0000,0.0000,32.8998,0.0640,36.0725
17.1700,0.7335,32.9003,0.0000,32.9006,0.0989,0.7249,33.0000,0.0000,32.9003,0.0684,36.0726
17.1800,0.7334,32.9008,0.0000,32.9016,0.0973,0.7249,33.0000,0.0000,32.9008,0.0711,36.0726
17.1900,0.7332,32.9013,0.0000,32.9027,0.4732,0.7249,33.0000,0.0000,32.9013,0.0773,36.0726
17.2000,0.7331,32.9018,0.0000,32.9037,0.7376,0.7249,33.0000,0.0000,32.9018,0.0805,36.0726
17.2100,0.7329,32.9022,0.0000,32.9048,0.6234,0.7249,33.0000,0.0000,32.9022,0.0816,36.0727
17.2200,0.7327,32.9027,0.0000,32.9059,0.5287,0.7250,33.0000,0.0000,32.9027,0.0836,36.0727
17.2300,0.7326,32.9031,0.0000,32.9070,0.4474,0.7250,33.0000,0.0000,32.9031,0.0836,36.0728
17.2400,0.7324,32.9036,0.0000,32.9081,0.3754,0.7250,33.0000,0.0000,32.9036,0.0810,36.0728
17.2500,0.7322,32.9040,0.0000,32.9091,0.3211,0.7250,33.0000,0.0000,32.9040,0.0852,36.0729
17.2600,0.7321,32.9044,0.0000,32.9101,0.2662,0.7250,33.0000,0.0000,32.9044,0.0817,36.0730
17.2700,0.7319,32.9048,0.0000,32.9111,0.2271,0.7250,33.0000,0.0000,32.9048,0.0776,36.0730
17.2800,0.7317,32.9052,0.0000,32.9122,0.4459,0.7250,33.0000,0.0000,32.9052,0.0815,36.0730
17.2900,0.7316,32.9057,0.0000,32.9132,0.6948,0.7250,33.0000,0.0000,32.9057,0.0743,36.0731
17.3000,0.7314,32.9061,0.0000,32.9141,0.5843,0.7251,33.0000,0.0000,32.9061,0.0731,36.0730
17.3100,0.7313,32.9065,0.0000,32.9150,0.4883,0.7251,33.0000,0.0000,32.9065,0.0713,36.0730
17.3200,0.7311,32.9068,0.0000,32.9159,0.4064,0.7251,33.0000,0.0000,32.9068,0.0691,36.0730
17.3300,0.7310,32.9072,0.0000,32.9167,0.3372,0.7251,33.0000,0.0000,32.9072,0.0648,36.0729
17.3400,0.7309,32.9076,0.0000,32.9175,0.2730,0.7251,33.0000,0.0000,32.9076,0.0668,36.0728
17.3500,0.7308,32.9080,0.0000,32.9183,0.2293,0.7252,33.0000,0.0000,32.9080,0.0625,36.0728
17.3600,0.7307,32.9084,0.0000,32.9190,0.1850,0.7252,33.0000,0.0000,32.9084,0.0581,36.0727
17.3700,0.7306,32.9088,0.0000,32.9197,0.1501,0.7252,33.0000,0.0000,32.9088,0.0591,36.0726
17.3800,0.7305,32.9091,0.0000,32.9204,0.1228,0.7252,33.0000,0.0000,32.9091,0.0565,36.0725
17.3900,0.7304,32.9095,0.0000,32.9210,0.1008,0.7252,33.0000,0.0000,32.9095,0.0541,36.0724
17.4000,0.7303,32.9099,0.0000,32.9219,0.8482,0.7252,33.0000,0.0000,32.9099,0.0535,36.0723
17.4100,0.7301,32.9102,0.0000,32.9227,1.5298,0.7253,33.0000,0.0000,32.9102,0.0502,36.0723
17.4200,0.7300,32.9106,0.0000,32.9236,1.2833,0.7253,33.0000,0.0000,32.9106,0.0503,36.0723
17.4300,0.7298,32.9110,0.0000,32.9245,1.0781,0.7253,33.0000,0.0000,32.9110,0.0488,36.0723
17.4400,0.7297,32.9113,0.0000,32.9254,0.8917,0.7253,33.0000,0.0000,32.9113,0.0456,36.0723
17.4500,0.7295,32.9117,0.0000,32.9263,0.7414,0.7253,33.0000,0.0000,32.9117,0.0464,36.0724
17.4600,0.7294,32.9121,0.0000,32.9272,0.6105,0.7254,33.0000,0.0000,32.9121,0.0449,36.0724
17.4700,0.7292,32.9124,0.0000,32.9281,0.5026,0.7254,33.0000,0.0000,32.9124,0.0442,36.0725
17.4800,0.7291,32.9128,0.0000,32.9289,0.4077,0.7254,33.0000,0.0000,32.9128,0.0438,36.0725
17.4900,0.7289,32.9132,0.0000,32.9299,0.7553,0.7254,33.0000,0.0000,32.9132,0.0416,36.0726
17.5000,0.7287,32.9135,0.0000,32.9308,1.3880,0.7254,33.0000,0.0000,32.9135,0.0431,36.0726
17.5100,0.7286,32.9139,0.0000,32.9316,1.1496,0.7254,33.0000,0.0000,32.9139,0.0397,36.0725
17.5200,0.7285,32.9143,0.0000,32.9323,0.9557,0.7255,33.0000,0.0000,32.9143,0.0410,36.0724
17.5300,0.7284,32.9146,0.0000,32.9330,0.7827,0.7255,33.0000,0.0000,32.9146,0.0399,36.0723
17.5400,0.7283,32.9150,0.0000,32.9336,0.6401,0.7255,33.0000,0.0000,32.9150,0.0410,36.0721
17.5500,0.7282,32.9154,0.0000,32.9342,0.5207,0.7255,33.0000,0.0000,32.9154,0.0389,36.0720
17.5600,0.7281,32.9157,0.0000,32.9347,0.4146,0.7255,33.0000,0.0000,32.9157,0.0395,36.0718
17.5700,0.7281,32.9161,0.0000,32.9353,0.3243,0.7255,33.0000,0.0000,32.9161,0.0397,36.0717
17.5800,0.7280,32.9165,0.0000,32.9357,0.2531,0.7255,33.0000,0.0000,32.9165,0.0387,36.0715
17.5900,0.7280,32.9169,0.0000,32.9362,0.1914,0.7255,33.0000,0.0000,32.9169,0.0385,36.0713
17.6000,0.7280,32.9172,0.0000,32.9366,0.1413,0.7256,33.0000,0.0000,32.9172,0.0385,36.0711
17.6100,0.7279,32.9176,0.0000,32.9372,0.7534,0.7256,33.0000,0.0000,32.9176,0.0386,36.0709
17.6200,0.7278,32.9180,0.0000,32.9378,1.5675,0.7256,33.0000,0.0000,32.9180,0.0386,36.0708
17.6300,0.7277,32.9184,0.0000,32.9385,1.3049,0.7256,33.0000,0.0000,32.9184,0.0393,36.0707
17.6400,0.7276,32.9187,0.0000,32.9392,1.0772,0.7256,33.0000,0.0000,32.9187,0.0375,36.0707
17.6500,0.7275,32.9191,0.0000,32.9399,0.8894,0.7256,33.0000,0.0000,32.9191,0.0390,36.0706
17.6600,0.7274,32.9195,0.0000,32.9406,0.7275,0.7256,33.0000,0.0000,32.9195,0.0385,36.0706
17.6700,0.7273,32.9199,0.0000,32.9413,0.5866,0.7256,33.0000,0.0000,32.9199,0.0385,36.0706
17.6800,0.7271,32.9203,0.0000,32.9420,0.4674,0.7256,33.0000,0.0000,32.9203,0.0385,36.0706
17.6900,0.7271,32.9206,0.0000,32.9426,0.3740,0.7256,33.0000,0.0000,32.9206,0.0384,36.0705
17.7000,0.7269,32.9210,0.0000,32.9434,0.6266,0.7256,33.0000,0.0000,32.9210,0.0388,36.0705
17.7100,0.7268,32.9214,0.0000,32.9442,1.3648,0.7256,33.0000,0.0000,32.9214,0.0385,36.0704
17.7200,0.7267,32.9218,0.0000,32.9448,1.1240,0.7256,33.0000,0.0000,32.9218,0.0382,36.0703
17.7300,0.7266,32.9222,0.0000,32.9453,0.9232,0.7256,33.0000,0.0000,32.9222,0.0391,36.0701
17.7400,0.7266,32.9226,0.0000,32.9458,0.7500,0.7256,33.0000,0.0000,32.9226,0.0393,36.0700
17.7500,0.7265,32.9229,0.0000,32.9463,0.6075,0.7256,33.0000,0.0000,32.9229,0.0385,36.0698
17.7600,0.7265,32.9233,0.0000,32.9467,0.4821,0.7256,33.0000,0.0000,32.9233,0.0386,36.0696
17.7700,0.7265,32.9237,0.0000,32.9471,0.3790,0.7256,33.0000,0.0000,32.9237,0.0390,36.0694
17.7800,0.7264,32.9241,0.0000,32.9475,0.2912,0.7256,33.0000,0.0000,32.9241,0.0385,36.0691
