time_s,throttle,setpoint,brake,speed_m_s,accel_x,accel_y,accel_z
53.2600,0.6837,30.0000,0.0000,30.0658,0.0235,-0.0004,0.0152
53.2700,0.6837,30.0000,0.0000,30.0655,0.0246,-0.0003,0.0086
53.2800,0.6836,30.0000,0.0000,30.0653,0.0256,-0.0004,0.0132
53.2900,0.6836,30.0000,0.0000,30.0650,0.0263,-0.0004,0.0118
53.3000,0.6836,30.0000,0.0000,30.0648,0.0273,-0.0003,0.0125
53.3100,0.6836,30.0000,0.0000,30.0645,0.0284,-0.0003,0.0096
53.3200,0.6836,30.0000,0.0000,30.0642,0.0290,-0.0003,0.0095
53.3300,0.6836,30.0000,0.0000,30.0639,0.0298,-0.0002,0.0097
53.3400,0.6836,30.0000,0.0000,30.0636,0.0305,-0.0002,0.0090
53.3500,0.6836,30.0000,0.0000,30.0633,0.0313,-0.0002,0.0070
53.3600,0.6836,30.0000,0.0000,30.0629,0.0320,-0.0001,0.0086
53.3700,0.6836,30.0000,0.0000,30.0626,0.0324,-0.0002,0.0064
53.3800,0.6836,30.0000,0.0000,30.0623,0.0332,-0.0001,0.0071
53.3900,0.6836,30.0000,0.0000,30.0620,0.0338,-0.0002,0.0077
53.4000,0.6836,30.0000,0.0000,30.0616,0.0341,-0.0001,0.0061
53.4100,0.6836,30.0000,0.0000,30.0613,0.0349,-0.0001,0.0038
53.4200,0.6836,30.0000,0.0000,30.0609,0.0351,-0.0001,0.0063
53.4300,0.6836,30.0000,0.0000,30.0606,0.0357,-0.0001,0.0052
53.4400,0.6836,30.0000,0.0000,30.0602,0.0359,-0.0001,0.0061
53.4500,0.6836,30.0000,0.0000,30.0598,0.0364,-0.0002,0.0058
53.4600,0.6836,30.0000,0.0000,30.0595,0.0368,-0.0001,0.0024
53.4700,0.6836,30.0000,0.0000,30.0591,0.0370,-0.0001,0.0073
53.4800,0.6836,30.0000,0.0000,30.0587,0.0372,-0.0000,0.0041
53.4900,0.6836,30.0000,0.0000,30.0583,0.0376,-0.0000,0.0051
53.5000,0.6836,30.0000,0.0000,30.0580,0.0380,0.0000,0.0057
53.5100,0.6836,30.0000,0.0000,30.0576,0.0381,-0.0001,-0.0000
53.5200,0.6837,30.0000,0.0000,30.0572,0.0378,0.0000,0.0057
53.5300,0.6837,30.0000,0.0000,30.0568,0.0381,0.0001,0.0042
53.5400,0.6837,30.0000,0.0000,30.0564,0.0383,0.0000,0.0025
53.5500,0.6837,30.0000,0.0000,30.0561,0.0383,-0.0000,0.0050
53.5600,0.6837,30.0000,0.0000,30.0557,0.0385,-0.0001,0.0027
53.5700,0.6837,30.0000,0.0000,30.0553,0.0385,-0.0000,0.0041
53.5800,0.6837,30.0000,0.0000,30.0549,0.0385,0.0000,0.0033
53.5900,0.6837,30.0000,0.0000,30.0545,0.0389,-0.0000,0.0030
53.6000,0.6837,30.0000,0.0000,30.0541,0.0385,0.0001,0.0033
53.6100,0.6838,30.0000,0.0000,30.0537,0.0389,0.0000,0.0003
53.6200,0.6838,30.0000,0.0000,30.0534,0.0385,0.0000,0.0036
53.6300,0.6838,30.0000,0.0000,30.0530,0.0385,0.0000,0.0031
53.6400,0.6838,30.0000,0.0000,30.0526,0.0385,0.0000,0.0032
53.6500,0.6838,30.0000,0.0000,30.0522,0.0387,0.0000,0.0016
53.6600,0.6838,30.0000,0.0000,30.0518,0.0385,0.0000,0.0023
53.6700,0.6838,30.0000,0.0000,30.0514,0.0383,0.0001,0.0041
53.6800,0.6839,30.0000,0.0000,30.0510,0.0383,0.0000,0.0016
53.6900,0.6839,30.0000,0.0000,30.0507,0.0383,0.0001,0.0031
53.7000,0.6839,30.0000,0.0000,30.0503,0.0380,0.0001,0.0029
53.7100,0.6839,30.0000,0.0000,30.0499,0.0381,0.0001,0.0019
53.7200,0.6839,30.0000,0.0000,30.0495,0.0378,0.0001,0.0049
53.7300,0.6839,30.0000,0.0000,30.0491,0.0380,0.0000,0.0004
53.7400,0.6839,30.0000,0.0000,30.0488,0.0376,0.0000,0.0036
53.7500,0.6840,30.0000,0.0000,30.0484,0.0376,0.0001,0.0001
53.7600,0.6840,30.0000,0.0000,30.0480,0.0374,0.0001,0.0018
53.7700,0.6840,30.0000,0.0000,30.0476,0.0368,0.0001,0.0032
53.7800,0.6840,30.0000,0.0000,30.0473,0.0368,0.0000,0.0034
53.7900,0.6840,30.0000,0.0000,30.0469,0.0366,0.0001,0.0028
53.8000,0.6840,30.0000,0.0000,30.0465,0.0364,0.0000,0.0020
53.8100,0.6840,30.0000,0.0000,30.0462,0.0364,0.0001,0.0008
53.8200,0.6841,30.0000,0.0000,30.0458,0.0359,0.0000,0.0039
53.8300,0.6841,30.0000,0.0000,30.0455,0.0357,0.0001,0.0021
53.8400,0.6841,30.0000,0.0000,30.0451,0.0357,0.0001,0.0001
53.8500,0.6841,30.0000,0.0000,30.0448,0.0351,0.0001,0.0036
53.8600,0.6841,30.0000,0.0000,30.0444,0.0351,0.0000,0.0003
53.8700,0.6841,30.0000,0.0000,30.0441,0.0349,0.0000,-0.0008
53.8800,0.6841,30.0000,0.0000,30.0437,0.0345,0.0001,0.0042
53.8900,0.6842,30.0000,0.0000,30.0434,0.0343,0.0001,0.0010
53.9000,0.6842,30.0000,0.0000,30.0430,0.0340,0.0002,0.0042
53.9100,0.6842,30.0000,0.0000,30.0427,0.0338,0.0001,0.0015
53.9200,0.6842,30.0000,0.0000,30.0424,0.0334,0.0000,0.0022
53.9300,0.6842,30.0000,0.0000,30.0420,0.0332,-0.0000,0.0004
53.9400,0.6842,30.0000,0.0000,30.0417,0.0330,0.0001,0.0035
53.9500,0.6842,30.0000,0.0000,30.0414,0.0328,0.0001,0.0012
53.9600,0.6843,30.0000,0.0000,30.0410,0.0324,0.0001,0.0026
53.9700,0.6843,30.0000,0.0000,30.0407,0.0322,0.0001,0.0007
53.9800,0.6843,30.0000,0.0000,30.0404,0.0320,0.0001,-0.0005
53.9900,0.6843,30.0000,0.0000,30.0401,0.0315,0.0001,0.0031
54.0000,0.6843,30.0000,0.0000,30.0398,0.0313,0.0000,0.0029
54.0100,0.6843,30.0000,0.0000,30.0395,0.0309,0.0001,0.0024
54.0200,0.6843,30.0000,0.0000,30.0392,0.0307,0.0001,0.0024
54.0300,0.6843,30.0000,0.0000,30.0389,0.0305,0.0000,0.0005
54.0400,0.6844,30.0000,0.0000,30.0386,0.0305,0.0000,-0.0020
54.0500,0.6844,30.0000,0.0000,30.0383,0.0299,0.0000,0.0026
54.0600,0.6844,30.0000,0.0000,30.0380,0.0294,-0.0000,0.0048
54.0700,0.6844,30.0000,0.0000,30.0377,0.0296,0.0001,0.0003
54.0800,0.6844,30.0000,0.0000,30.0374,0.0292,0.0001,0.0018
54.0900,0.6844,30.0000,0.0000,30.0371,0.0288,-0.0001,0.0023
54.1000,0.6844,30.0000,0.0000,30.0368,0.0284,0.0000,0.0015
54.1100,0.6844,30.0000,0.0000,30.0365,0.0284,0.0001,0.0001
54.1200,0.6845,30.0000,0.0000,30.0362,0.0280,0.0001,-0.0005
54.1300,0.6845,30.0000,0.0000,30.0360,0.0277,0.0001,0.0029
54.1400,0.6845,30.0000,0.0000,30.0357,0.0273,0.0000,0.0034
54.1500,0.6845,30.0000,0.0000,30.0354,0.0275,-0.0000,-0.0003
54.1600,0.6845,30.0000,0.0000,30.0351,0.0267,0.0000,0.0024
54.1700,0.6845,30.0000,0.0000,30.0349,0.0269,0.0000,-0.0004
54.1800,0.6845,30.0000,0.0000,30.0346,0.0267,0.0001,0.0008
54.1900,0.6845,30.0000,0.0000,30.0343,0.0261,0.0001,0.0017
54.2000,0.6845,30.0000,0.0000,30.0341,0.0257,0.0001,0.0050
54.2100,0.6846,30.0000,0.0000,30.0338,0.0259,0.0001,0.0004
54.2200,0.6846,30.0000,0.0000,30.0336,0.0254,-0.0000,0.0027
54.2300,0.6846,30.0000,0.0000,30.0333,0.0254,0.0001,-0.0013
54.2400,0.6846,30.0000,0.0000,30.0331,0.0250,0.0000,0.0032
54.2500,0.6846,30.0000,0.0000,30.0328,0.0248,0.0001,-0.0006
54.2600,0.6846,30.0000,0.0000,30.0326,0.0244,0.0000,0.0007
54.2700,0.6846,30.0000,0.0000,30.0323,0.0242,0.0001,0.0004
54.2800,0.6846,30.0000,0.0000,30.0321,0.0238,-0.0000,0.0041
54.2900,0.6846,30.0000,0.0000,30.0319,0.0240,0.0001,-0.0005
54.3000,0.6846,30.0000,0.0000,30.0316,0.0237,0.0000,-0.0002
54.3100,0.6846,30.0000,0.0000,30.0314,0.0233,0.0000,0.0013
54.3200,0.6846,30.0000,0.0000,30.0312,0.0229,0.0000,0.0015
54.3300,0.6847,30.0000,0.0000,30.0309,0.0227,0.0000,0.0014
54.3400,0.6847,30.0000,0.0000,30.0307,0.0227,0.0001,0.0009
54.3500,0.6847,30.0000,0.0000,30.0305,0.0225,0.0000,0.0011
54.3600,0.6847,30.0000,0.0000,30.0303,0.0221,0.0000,0.0016
54.3700,0.6847,30.0000,0.0000,30.0300,0.0221,0.0001,0.0021
54.3800,0.6847,30.0000,0.0000,30.0298,0.0216,0.0000,0.0025
54.3900,0.6847,30.0000,0.0000,30.0296,0.0216,0.0000,0.0012
54.4000,0.6847,30.0000,0.0000,30.0294,0.0212,0.0000,-0.0002
54.4100,0.6847,30.0000,0.0000,30.0292,0.0212,0.0000,0.0012
54.4200,0.6847,30.0000,0.0000,30.0290,0.0206,-0.0000,0.0020
54.4300,0.6847,30.0000,0.0000,30.0288,0.0208,0.0001,-0.0016
54.4400,0.6847,30.0000,0.0000,30.0286,0.0206,0.0001,0.0018
54.4500,0.6847,30.0000,0.0000,30.0284,0.0202,-0.0000,0.0024
54.4600,0.6848,30.0000,0.0000,30.0282,0.0200,0.0000,0.0017
54.4700,0.6848,30.0000,0.0000,30.0280,0.0200,0.0000,0.0000
54.4800,0.6848,30.0000,0.0000,30.0278,0.0195,0.0000,0.0019
54.4900,0.6848,30.0000,0.0000,30.0276,0.0193,-0.0000,0.0031
54.5000,0.6848,30.0000,0.0000,30.0274,0.0196,0.0002,-0.0006
54.5100,0.6848,30.0000,0.0000,30.0272,0.0193,-0.0000,-0.0022
54.5200,0.6848,30.0000,0.0000,30.0270,0.0187,-0.0000,0.0026
54.5300,0.6848,30.0000,0.0000,30.0268,0.0189,0.0000,-0.0003
54.5400,0.6848,30.0000,0.0000,30.0266,0.0185,0.0000,0.0002
54.5500,0.6848,30.0000,0.0000,30.0264,0.0183,0.0000,0.0028
54.5600,0.6848,30.0000,0.0000,30.0263,0.0179,-0.0000,0.0027
54.5700,0.6848,30.0000,0.0000,30.0261,0.0177,-0.0000,0.0001
54.5800,0.6848,30.0000,0.0000,30.0259,0.0179,0.0001,-0.0008
54.5900,0.6848,30.0000,0.0000,30.0257,0.0172,-0.0001,0.0047
54.6000,0.6848,30.0000,0.0000,30.0256,0.0174,0.0000,0.0010
54.6100,0.6848,30.0000,0.0000,30.0254,0.0174,-0.0000,-0.0004
54.6200,0.6848,30.0000,0.0000,30.0252,0.0172,0.0000,0.0015
54.6300,0.6848,30.0000,0.0000,30.0250,0.0170,0.0001,-0.0006
54.6400,0.6848,30.0000,0.0000,30.0249,0.0170,-0.0000,-0.0003
54.6500,0.6848,30.0000,0.0000,30.0247,0.0166,-0.0001,0.0001
54.6600,0.6849,30.0000,0.0000,30.0245,0.0164,0.0001,0.0037
54.6700,0.6849,30.0000,0.0000,30.0244,0.0160,0.0000,0.0037
54.6800,0.6849,30.0000,0.0000,30.0242,0.0160,0.0000,0.0012
54.6900,0.6849,30.0000,0.0000,30.0241,0.0164,-0.0001,-0.0026
54.7000,0.6849,30.0000,0.0000,30.0239,0.0158,0.0000,0.0033
54.7100,0.6849,30.0000,0.0000,30.0237,0.0160,0.0001,-0.0018
54.7200,0.6849,30.0000,0.0000,30.0236,0.0156,0.0000,0.0021
54.7300,0.6849,30.0000,0.0000,30.0234,0.0154,-0.0001,-0.0008
54.7400,0.6849,30.0000,0.0000,30.0233,0.0154,-0.0001,0.0015
54.7500,0.6849,30.0000,0.0000,30.0231,0.0154,0.0001,0.0013
54.7600,0.6849,30.0000,0.0000,30.0230,0.0151,-0.0000,-0.0004
54.7700,0.6849,30.0000,0.0000,30.0228,0.0151,0.0000,-0.0023
54.7800,0.6849,30.0000,0.0000,30.0227,0.0151,0.0000,0.0025
54.7900,0.6849,30.0000,0.0000,30.0225,0.0145,-0.0000,0.0026
54.8000,0.6849,30.0000,0.0000,30.0224,0.0147,0.0000,0.0006
54.8100,0.6849,30.0000,0.0000,30.0222,0.0145,0.0001,0.0030
54.8200,0.6849,30.0000,0.0000,30.0221,0.0145,-0.0001,-0.0001
54.8300,0.6849,30.0000,0.0000,30.0219,0.0145,0.0001,-0.0005
54.8400,0.6849,30.0000,0.0000,30.0218,0.0141,-0.0000,0.0009
54.8500,0.6849,30.0000,0.0000,30.0217,0.0141,-0.0000,0.0032
54.8600,0.6849,30.0000,0.0000,30.0215,0.0143,-0.0001,-0.0017
54.8700,0.6849,30.0000,0.0000,30.0214,0.0139,0.0002,0.0005
54.8800,0.6849,30.0000,0.0000,30.0212,0.0139,-0.0001,0.0000
54.8900,0.6849,30.0000,0.0000,30.0211,0.0135,-0.0001,0.0016
54.9000,0.6849,30.0000,0.0000,30.0210,0.0137,0.0001,-0.0008
54.9100,0.6849,30.0000,0.0000,30.0208,0.0137,-0.0000,-0.0021
54.9200,0.6849,30.0000,0.0000,30.0207,0.0134,-0.0000,0.0005
54.9300,0.6849,30.0000,0.0000,30.0206,0.0132,-0.0000,0.0033
54.9400,0.6849,30.0000,0.0000,30.0204,0.0132,-0.0001,0.0006
54.9500,0.6850,30.0000,0.0000,30.0203,0.0132,0.0001,0.0020
54.9600,0.6850,30.0000,0.0000,30.0202,0.0134,-0.0001,0.0017
54.9700,0.6850,30.0000,0.0000,30.0200,0.0132,0.0000,-0.0010
54.9800,0.6850,30.0000,0.0000,30.0199,0.0130,-0.0001,0.0026
54.9900,0.6850,30.0000,0.0000,30.0198,0.0128,-0.0000,-0.0003
55.0000,0.6850,33.3300,0.0000,30.0197,0.0128,0.0001,0.0005
55.0100,1.0000,33.3300,0.0000,30.0195,0.0126,0.0000,0.0024
55.0200,1.0000,33.3300,0.0000,30.0194,0.0128,0.0001,-0.0019
55.0300,1.0000,33.3300,0.0000,30.0199,-0.0486,-0.0004,0.0001
55.0400,1.0000,33.3300,0.0000,30.0216,-0.1671,-0.0009,-0.0113
55.0500,1.0000,33.3300,0.0000,30.0250,-0.3424,-0.0016,-0.0186
55.0600,1.0000,33.3300,0.0000,30.0307,-0.5693,-0.0026,-0.0291
55.0700,1.0000,33.3300,0.0000,30.0391,-0.8429,-0.0038,-0.0428
55.0800,1.0000,33.3300,0.0000,30.0502,-1.1147,-0.0053,-0.0580
55.0900,1.0000,33.3300,0.0000,30.0640,-1.3706,-0.0063,-0.0715
55.1000,1.0000,33.3300,0.0000,30.0801,-1.6111,-0.0073,-0.0837
55.1100,0.9999,33.3300,0.0000,30.0984,-1.8375,-0.0084,-0.0965
55.1200,0.9995,33.3300,0.0000,30.1189,-2.0508,-0.0093,-0.1057
55.1300,0.9988,33.3300,0.0000,30.1415,-2.2518,-0.0103,-0.1168
55.1400,0.9978,33.3300,0.0000,30.1659,-2.4406,-0.0111,-0.1270
55.1500,0.9966,33.3300,0.0000,30.1921,-2.6184,-0.0119,-0.1331
55.1600,0.9951,33.3300,0.0000,30.2199,-2.7849,-0.0127,-0.1445
55.1700,0.9934,33.3300,0.0000,30.2493,-2.9413,-0.0134,-0.1525
55.1800,0.9915,33.3300,0.0000,30.2802,-3.0891,-0.0141,-0.1592
55.1900,0.9894,33.3300,0.0000,30.3125,-3.2255,-0.0146,-0.1665
55.2000,0.9870,33.3300,0.0000,30.3460,-3.3529,-0.0152,-0.1754
55.2100,0.9845,33.3300,0.0000,30.3807,-3.4716,-0.0158,-0.1783
55.2200,0.9819,33.3300,0.0000,30.4165,-3.5814,-0.0162,-0.1876
55.2300,0.9790,33.3300,0.0000,30.4534,-3.6833,-0.0166,-0.1891
55.2400,0.9760,33.3300,0.0000,30.4911,-3.7766,-0.0172,-0.1996
55.2500,0.9729,33.3300,0.0000,30.5298,-3.8633,-0.0174,-0.1982
55.2600,0.9696,33.3300,0.0000,30.5692,-3.9417,-0.0179,-0.2054
55.2700,0.9662,33.3300,0.0000,30.6093,-4.0138,-0.0180,-0.2046
55.2800,0.9627,33.3300,0.0000,30.6501,-4.0813,-0.0185,-0.2125
55.2900,0.9590,33.3300,0.0000,30.6915,-4.1399,-0.0186,-0.2162
55.3000,0.9553,33.3300,0.0000,30.7334,-4.1916,-0.0189,-0.2172
55.3100,0.9515,33.3300,0.0000,30.7758,-4.2374,-0.0192,-0.2206
55.3200,0.9476,33.3300,0.0000,30.8186,-4.2772,-0.0193,-0.2212
55.3300,0.9436,33.3300,0.0000,30.8617,-4.3114,-0.0193,-0.2235
55.3400,0.9395,33.3300,0.0000,30.9051,-4.3434,-0.0196,-0.2253
55.3500,0.9354,33.3300,0.0000,30.9488,-4.3667,-0.0196,-0.2279
55.3600,0.9312,33.3300,0.0000,30.9927,-4.3854,-0.0197,-0.2247
55.3700,0.9270,33.3300,0.0000,31.0366,-4.3983,-0.0197,-0.2276
55.3800,0.9228,33.3300,0.0000,31.0807,-4.4067,-0.0197,-0.2294
55.3900,0.9184,33.3300,0.0000,31.1249,-4.4144,-0.0198,-0.2304
55.4000,0.9141,33.3300,0.0000,31.1690,-4.4144,-0.0198,-0.2266
55.4100,0.9097,33.3300,0.0000,31.2130,-4.4037,-0.0197,-0.1894
55.4200,0.9053,33.3300,0.0000,31.2573,-4.4231,-0.0200,0.2884
55.4300,0.9009,33.3300,0.0000,31.3013,-4.4056,-0.0198,0.2125
55.4400,0.8964,33.3300,0.0000,31.3452,-4.3840,-0.0195,0.1454
55.4500,0.8920,33.3300,0.0000,31.3888,-4.3636,-0.0196,0.0878
55.4600,0.8876,33.3300,0.0000,31.4322,-4.3369,-0.0194,0.0374
55.4700,0.8831,33.3300,0.0000,31.4753,-4.3112,-0.0192,-0.0037
55.4800,0.8787,33.3300,0.0000,31.5181,-4.2789,-0.0190,-0.0364
55.4900,0.8743,33.3300,0.0000,31.5605,-4.2435,-0.0189,-0.0701
55.5000,0.8699,33.3300,0.0000,31.6026,-4.2057,-0.0187,-0.0956
55.5100,0.8656,33.3300,0.0000,31.6443,-4.1748,-0.0185,0.0945
55.5200,0.8612,33.3300,0.0000,31.6858,-4.1443,-0.0185,0.2373
55.5300,0.8569,33.3300,0.0000,31.7267,-4.0962,-0.0182,0.1605
55.5400,0.8526,33.3300,0.0000,31.7672,-4.0468,-0.0180,0.1031
55.5500,0.8484,33.3300,0.0000,31.8072,-3.9961,-0.0177,0.0547
55.5600,0.8441,33.3300,0.0000,31.8466,-3.9433,-0.0174,0.0111
55.5700,0.8400,33.3300,0.0000,31.8855,-3.8887,-0.0172,-0.0237
55.5800,0.8359,33.3300,0.0000,31.9238,-3.8324,-0.0169,-0.0569
55.5900,0.8318,33.3300,0.0000,31.9616,-3.7756,-0.0166,-0.0765
55.6000,0.8278,33.3300,0.0000,31.9987,-3.7167,-0.0164,-0.1027
55.6100,0.8238,33.3300,0.0000,32.0353,-3.6600,-0.0161,-0.1196
55.6200,0.8199,33.3300,0.0000,32.0713,-3.5988,-0.0158,-0.1329
55.6300,0.8161,33.3300,0.0000,32.1067,-3.5370,-0.0156,-0.1405
55.6400,0.8123,33.3300,0.0000,32.1415,-3.4771,-0.0153,-0.1496
55.6500,0.8085,33.3300,0.0000,32.1756,-3.4126,-0.0150,-0.1560
55.6600,0.8049,33.3300,0.0000,32.2091,-3.3470,-0.0146,-0.1648
55.6700,0.8012,33.3300,0.0000,32.2421,-3.3070,-0.0144,0.6359
55.6800,0.7976,33.3300,0.0000,32.2745,-3.2425,-0.0145,0.7912
55.6900,0.7941,33.3300,0.0000,32.3062,-3.1639,-0.0141,0.6442
55.7000,0.7907,33.3300,0.0000,32.3371,-3.0884,-0.0135,0.5160
55.7100,0.7874,33.3300,0.0000,32.3672,-3.0136,-0.0131,0.4099
55.7200,0.7841,33.3300,0.0000,32.3966,-2.9400,-0.0129,0.3173
55.7300,0.7809,33.3300,0.0000,32.4253,-2.8667,-0.0124,0.2354
55.7400,0.7778,33.3300,0.0000,32.4532,-2.7950,-0.0121,0.1728
55.7500,0.7748,33.3300,0.0000,32.4805,-2.7233,-0.0118,0.1150
55.7600,0.7718,33.3300,0.0000,32.5071,-2.6611,-0.0116,0.4476
55.7700,0.7689,33.3300,0.0000,32.5332,-2.6131,-0.0115,0.7851
55.7800,0.7661,33.3300,0.0000,32.5586,-2.5414,-0.0111,0.6381
55.7900,0.7633,33.3300,0.0000,32.5833,-2.4689,-0.0107,0.5079
55.8000,0.7606,33.3300,0.0000,32.6073,-2.3972,-0.0103,0.4025
55.8100,0.7580,33.3300,0.0000,32.6305,-2.3262,-0.0100,0.3125
55.8200,0.7555,33.3300,0.0000,32.6531,-2.2564,-0.0097,0.2325
55.8300,0.7530,33.3300,0.0000,32.6750,-2.1870,-0.0093,0.1674
55.8400,0.7506,33.3300,0.0000,32.6962,-2.1187,-0.0091,0.1161
55.8500,0.7483,33.3300,0.0000,32.7167,-2.0515,-0.0087,0.0713
55.8600,0.7461,33.3300,0.0000,32.7365,-1.9848,-0.0085,0.0276
55.8700,0.7439,33.3300,0.0000,32.7557,-1.9218,-0.0082,-0.0014
55.8800,0.7418,33.3300,0.0000,32.7743,-1.8578,-0.0079,-0.0242
55.8900,0.7398,33.3300,0.0000,32.7923,-1.7937,-0.0077,-0.0494
55.9000,0.7379,33.3300,0.0000,32.8096,-1.7319,-0.0073,-0.0597
55.9100,0.7360,33.3300,0.0000,32.8261,-1.6563,-0.0070,-0.0217
55.9200,0.7342,33.3300,0.0000,32.8426,-1.6426,-0.0073,1.0035
55.9300,0.7324,33.3300,0.0000,32.8583,-1.5694,-0.0068,0.8316
55.9400,0.7307,33.3300,0.0000,32.8733,-1.5026,-0.0063,0.6854
55.9500,0.7291,33.3300,0.0000,32.8877,-1.4381,-0.0062,0.5513
55.9600,0.7276,33.3300,0.0000,32.9014,-1.3763,-0.0058,0.4446
55.9700,0.7261,33.3300,0.0000,32.9146,-1.3176,-0.0055,0.3550
55.9800,0.7247,33.3300,0.0000,32.9272,-1.2600,-0.0051,0.2778
55.9900,0.7234,33.3300,0.0000,32.9392,-1.2043,-0.0049,0.2073
56.0000,0.7221,33.3300,0.0000,32.9508,-1.1509,-0.0048,0.1541
56.0100,0.7209,33.3300,0.0000,32.9620,-1.1211,-0.0046,0.8672
56.0200,0.7197,33.3300,0.0000,32.9727,-1.0750,-0.0048,0.7787
56.0300,0.7186,33.3300,0.0000,32.9830,-1.0242,-0.0044,0.6320
56.0400,0.7175,33.3300,0.0000,32.9927,-0.9747,-0.0041,0.5150
56.0500,0.7165,33.3300,0.0000,33.0020,-0.9266,-0.0038,0.4140
56.0600,0.7156,33.3300,0.0000,33.0108,-0.8797,-0.0035,0.3207
56.0700,0.7147,33.3300,0.0000,33.0191,-0.8343,-0.0034,0.2566
56.0800,0.7139,33.3300,0.0000,33.0270,-0.7900,-0.0031,0.1855
56.0900,0.7131,33.3300,0.0000,33.0345,-0.7477,-0.0030,0.1381
56.1000,0.7123,33.3300,0.0000,33.0416,-0.7069,-0.0028,0.0993
56.1100,0.7117,33.3300,0.0000,33.0482,-0.6668,-0.0026,0.0613
56.1200,0.7110,33.3300,0.0000,33.0545,-0.6287,-0.0025,0.0292
56.1300,0.7104,33.3300,0.0000,33.0604,-0.5917,-0.0023,0.0044
56.1400,0.7099,33.3300,0.0000,33.0660,-0.5566,-0.0021,-0.0135
56.1500,0.7093,33.3300,0.0000,33.0712,-0.5226,-0.0021,-0.0288
56.1600,0.7089,33.3300,0.0000,33.0763,-0.5039,-0.0020,0.7084
56.1700,0.7084,33.3300,0.0000,33.0810,-0.4780,-0.0022,0.9393
56.1800,0.7080,33.3300,0.0000,33.0854,-0.4372,-0.0019,0.7821
56.1900,0.7076,33.3300,0.0000,33.0894,-0.4002,-0.0016,0.6439
56.2000,0.7073,33.3300,0.0000,33.0931,-0.3662,-0.0015,0.5259
56.2100,0.7070,33.3300,0.0000,33.0964,-0.3345,-0.0012,0.4250
56.2200,0.7068,33.3300,0.0000,33.0995,-0.3052,-0.0012,0.3450
56.2300,0.7066,33.3300,0.0000,33.1022,-0.2766,-0.0009,0.2670
56.2400,0.7064,33.3300,0.0000,33.1048,-0.2510,-0.0009,0.2107
56.2500,0.7063,33.3300,0.0000,33.1071,-0.2354,-0.0007,0.6600
56.2600,0.7061,33.3300,0.0000,33.1094,-0.2270,-0.0010,0.8636
56.2700,0.7060,33.3300,0.0000,33.1114,-0.2048,-0.0008,0.7123
56.2800,0.7059,33.3300,0.0000,33.1133,-0.1827,-0.0007,0.5860
56.2900,0.7059,33.3300,0.0000,33.1149,-0.1614,-0.0006,0.4741
56.3000,0.7058,33.3300,0.0000,33.1163,-0.1408,-0.0005,0.3819
56.3100,0.7058,33.3300,0.0000,33.1175,-0.1217,-0.0004,0.3016
56.3200,0.7058,33.3300,0.0000,33.1185,-0.1034,-0.0002,0.2353
56.3300,0.7059,33.3300,0.0000,33.1194,-0.0866,-0.0002,0.1796
56.3400,0.7059,33.3300,0.0000,33.1201,-0.0706,-0.0001,0.1340
56.3500,0.7060,33.3300,0.0000,33.1207,-0.0557,-0.0001,0.0953
56.3600,0.7061,33.3300,0.0000,33.1211,-0.0416,-0.0000,0.0610
56.3700,0.7062,33.3300,0.0000,33.1214,-0.0286,0.0000,0.0338
56.3800,0.7063,33.3300,0.0000,33.1215,-0.0164,0.0001,0.0145
56.3900,0.7065,33.3300,0.0000,33.1216,-0.0050,0.0001,-0.0059
56.4000,0.7066,33.3300,0.0000,33.1215,0.0046,0.0002,0.4300
56.4100,0.7068,33.3300,0.0000,33.1216,-0.0061,-0.0003,1.0092
56.4200,0.7070,33.3300,0.0000,33.1214,0.0145,-0.0001,0.8401
56.4300,0.7071,33.3300,0.0000,33.1211,0.0298,0.0002,0.6947
56.4400,0.7074,33.3300,0.0000,33.1207,0.0431,0.0003,0.5735
56.4500,0.7076,33.3300,0.0000,33.1202,0.0549,0.0003,0.4645
56.4600,0.7078,33.3300,0.0000,33.1195,0.0652,0.0004,0.3795
56.4700,0.7081,33.3300,0.0000,33.1188,0.0732,0.0005,0.2995
56.4800,0.7083,33.3300,0.0000,33.1180,0.0809,0.0004,0.2378
56.4900,0.7086,33.3300,0.0000,33.1171,0.0885,0.0004,0.4671
56.5000,0.7089,33.3300,0.0000,33.1164,0.0721,0.0001,0.9188
56.5100,0.7091,33.3300,0.0000,33.1156,0.0755,0.0002,0.7605
56.5200,0.7094,33.3300,0.0000,33.1148,0.0809,0.0004,0.6241
56.5300,0.7097,33.3300,0.0000,33.1139,0.0854,0.0003,0.5110
56.5400,0.7099,33.3300,0.0000,33.1130,0.0900,0.0004,0.4124
56.5500,0.7102,33.3300,0.0000,33.1121,0.0938,0.0004,0.3293
56.5600,0.7105,33.3300,0.0000,33.1111,0.0969,0.0005,0.2586
56.5700,0.7108,33.3300,0.0000,33.1101,0.0996,0.0005,0.1995
56.5800,0.7111,33.3300,0.0000,33.1091,0.1019,0.0005,0.1505
56.5900,0.7114,33.3300,0.0000,33.1081,0.1030,0.0005,0.1088
56.6000,0.7117,33.3300,0.0000,33.1070,0.1045,0.0004,0.0741
56.6100,0.7120,33.3300,0.0000,33.1060,0.1053,0.0005,0.0458
56.6200,0.7123,33.3300,0.0000,33.1049,0.1057,0.0006,0.0236
56.6300,0.7126,33.3300,0.0000,33.1039,0.1053,0.0004,0.0046
